EXAMPLE_ID,RANK_1,RANK_2,RANK_3,RANK_4,RANK_5
ns_000742,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,RCA CLEAN 1
ns_000743,WAFER SURFACE CLEAN,MEASURE RESISTIVITY,MEASURE BACKSIDE ROUGHNESS,CLEAN AFTER OXIDE ETCH,MEASURE EPITAXY THICKNESS
ns_000744,DEVELOP PHOTORESIST,POST EXPOSE BAKE,HARD BAKE,DEVELOP PAD WINDOW,STRIP PHOTORESIST
ns_000745,OPEN PAD WINDOW LITHO,PAD WINDOW LITHO,HF DIP,OPEN BOND PAD WINDOW,IMPLANT N BUFFER
ns_000746,IMPLANT SOURCE DRAIN,MEASURE GATE CD,IMPLANT CHANNEL STOP,WAFER CLEAN PRE-GRIND,DEPOSIT SPACER DIELECTRIC
ns_000747,IMPLANT LDD,MEASURE SPACER WIDTH,IMPLANT N-TYPE,IMPLANT N BUFFER,INSPECT PATTERN LEVEL 1
ns_000748,DEVELOP PHOTORESIST,POST EXPOSE BAKE,HARD BAKE,STRIP PHOTORESIST,SPIN COAT PHOTORESIST
ns_000749,GATE OXIDE GROWTH,MEASURE GATE OXIDE THICKNESS,POLYSILICON ANNEAL,EXPOSE LITHO LEVEL 5,GATE OXIDE PREP
ns_000750,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,RCA CLEAN 2,WET CLEAN RCA2
ns_000751,YIELD ANALYSIS,WAFER SORT TEST,EPITAXIAL LAYER PREP,SOFT BAKE,FINAL LOT RELEASE
ns_000752,DEVELOP PHOTORESIST,DEVELOP PAD WINDOW,POST EXPOSE BAKE,CLEAN AFTER POLY ETCH,DEPOSIT TOP METAL
ns_000753,DENSIFY OXIDE,DENSIFY DIELECTRIC,IMPLANT WELL,IMPLANT SOURCE REGION,IMPLANT SOURCE DRAIN
ns_000754,CMP DIELECTRIC,CMP INTERLAYER DIELECTRIC,IMPLANT WELL,MEASURE PLANARITY,MEASURE OXIDE THICKNESS
ns_000755,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,MEASURE DIELECTRIC THICKNESS
ns_000756,GATE OXIDE GROWTH,MEASURE GATE OXIDE THICKNESS,POLYSILICON ANNEAL,EXPOSE LITHO LEVEL 5,ANNEAL OXIDE
ns_000757,PRE ANNEAL CHECK,LIGHT ANNEAL,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION,DEPOSIT POLYSILICON
ns_000758,PRE ANNEAL CHECK,LIGHT ANNEAL,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION,DEPOSIT POLYSILICON
ns_000759,SWITCHING TEST,THRESHOLD VOLTAGE TEST,LOT IDENTIFICATION,LEAKAGE TEST,METAL PATTERN INSPECTION
ns_000760,DEPOSIT BACKSIDE METAL,BACKSIDE DRY,BACKSIDE ETCH CLEAN,BACKSIDE RINSE,BACKSIDE METALLIZATION PREP
ns_000761,WAFER SORT TEST,YIELD ANALYSIS,FINAL LOT RELEASE,LOT RELEASE,PRE ANNEAL CHECK
ns_000762,DEVELOP PHOTORESIST,POST EXPOSE BAKE,HARD BAKE,SPIN COAT PHOTORESIST,DEVELOP PAD WINDOW
ns_000763,SOFT BAKE,EXPOSE LITHO LEVEL 3,ALIGN MASK LEVEL 2,EXPOSE LITHO LEVEL 1,IMPLANT WELL
ns_000764,HARD BAKE,VIA ETCH,DIELECTRIC ETCH VIA,VIA ETCH THROUGH DIELECTRIC,ETCH SILICON OR OXIDE WINDOW
ns_000765,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 3,EXPOSE LITHO LEVEL 2,POLY PATTERN INSPECTION,WAFER CLEAN PRE-GRIND
ns_000766,CLEAN AFTER POLY ETCH,EXPOSE LITHO LEVEL 4,PATTERN INSPECTION LEVEL 1,EPITAXY PREP,EXPOSE LITHO LEVEL 2
ns_000767,CLEAN AFTER VIA ETCH,CLEAN AFTER ETCH,CLEAN AFTER METAL ETCH,EXPOSE LITHO LEVEL 5,DEPOSIT METAL SEED
ns_000768,DEPOSIT METAL 1,DEPOSIT TOP METAL,MEASURE CONTACT RESISTANCE,MEASURE VIA RESISTANCE,HF DIP
ns_000769,MEASURE POLY THICKNESS,SPIN COAT PHOTORESIST,MEASURE FILM THICKNESS,MEASURE METAL THICKNESS,STRIP RESIST
ns_000770,GATE OXIDE PREP,POLYSILICON ANNEAL,GATE OXIDE GROWTH,MEASURE GATE OXIDE THICKNESS,ANNEAL DIELECTRIC
ns_000771,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION,LIGHT ANNEAL,WET CLEAN RCA1
ns_000772,BACKSIDE DRY,BACKSIDE METALLIZATION PREP,BACKSIDE ETCH CLEAN,CLEAN AFTER FIELD ETCH,BACKSIDE RINSE
ns_000773,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL CD INSPECTION,FINAL ELECTRICAL TEST PREP
ns_000774,OPEN PAD WINDOW,OPEN BOND PAD WINDOW,DEPOSIT GATE OXIDE OR DIELECTRIC,RECEIVE WAFER LOT,ETCH SILICON OR OXIDE WINDOW
ns_000775,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST
ns_000776,CMP DIELECTRIC,CMP INTERLAYER DIELECTRIC,IMPLANT WELL,MEASURE PLANARITY,MEASURE SURFACE PLANARITY
ns_000777,DEVELOP PHOTORESIST,POST EXPOSE BAKE,HARD BAKE,SPIN COAT PHOTORESIST,STRIP PHOTORESIST
ns_000778,ANISOTROPIC ETCH SPACER,FIELD PATTERN INSPECTION,INSPECT PATTERN LEVEL 1,ALIGN MASK LEVEL 4,PATTERN INSPECTION LEVEL 2
ns_000779,IMPLANT WELL,MEASURE OPENING CD,IMPLANT P BODY,RECEIVE WAFER LOT,CLEAN AFTER ETCH
ns_000780,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 4,CLEAN AFTER WINDOW ETCH,CLEAN AFTER POLY ETCH,EXPOSE LITHO LEVEL 1
ns_000781,CLEAN AFTER POLY ETCH,EXPOSE LITHO LEVEL 4,PATTERN INSPECTION LEVEL 1,EXPOSE LITHO LEVEL 2,EPITAXY PREP
ns_000782,MEASURE BACKSIDE CONTACT,EXPOSE LITHO LEVEL 6,DRY WAFER BACKSIDE,DEPOSIT BACKSIDE METAL,ALIGN MASK LEVEL 6
ns_000783,BACKSIDE ETCH CLEAN,BACKSIDE RINSE,BACKSIDE DRY,DEPOSIT BACKSIDE METAL,BACKSIDE METALLIZATION PREP
ns_000784,SOFT BAKE,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 3,EPITAXY ANNEAL,ALIGN MASK LEVEL 3
ns_000785,IMPLANT WELL,MEASURE OPENING CD,IMPLANT P BODY,RECEIVE WAFER LOT,CLEAN AFTER ETCH
ns_000786,MEASURE JUNCTION PROFILE,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC,MEASURE SHEET RESISTANCE,MEASURE DEVICE PARAMETER
ns_000787,MEASURE SPACER WIDTH,IMPLANT LDD,PRE ANNEAL CHECK,POST EXPOSE BAKE,DEVELOP PHOTORESIST
ns_000788,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL PARTICLE INSPECTION,THRESHOLD VOLTAGE TEST,FINAL ELECTRICAL TEST PREP
ns_000789,SOFT BAKE,EXPOSE LITHO LEVEL 3,ALIGN MASK LEVEL 3,EXPOSE LITHO LEVEL 1,IMPLANT WELL
ns_000790,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,RCA CLEAN 2,WET CLEAN RCA2
ns_000791,MEASURE CONTACT RESISTANCE,MEASURE VIA RESISTANCE,DEPOSIT METAL 1,DEPOSIT TOP METAL,EPITAXIAL REWORK CHECK
ns_000792,EXPOSE LITHO LEVEL 4,METAL PATTERN INSPECTION,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 1,CLEAN AFTER POLY ETCH
ns_000793,SOFT BAKE,EXPOSE LITHO LEVEL 3,ALIGN MASK LEVEL 2,EXPOSE LITHO LEVEL 1,IMPLANT WELL
ns_000794,IMPLANT SOURCE DRAIN,MEASURE GATE CD,IMPLANT CHANNEL STOP,DRY WAFER BACKSIDE,DEPOSIT SPACER DIELECTRIC
ns_000795,MEASURE SHEET RESISTANCE,DEPOSIT SPACER DIELECTRIC,DEPOSIT GATE OXIDE OR DIELECTRIC,DEPOSIT FIELD OXIDE,DEPOSIT INTERLAYER DIELECTRIC
ns_000796,EPITAXY ANNEAL,WAFER SURFACE CLEAN,P BODY WINDOW INSPECTION,CLEAN AFTER OXIDE ETCH,PATTERN INSPECTION LEVEL 1
ns_000797,SUBSTRATE CHECK,DRY WAFER,EPITAXIAL WAFER CHECK,WAFER SORT TEST,FRONTSIDE CLEAN FINAL
ns_000798,POLYSILICON ETCH,METAL ETCH,ETCH SILICON OR OXIDE WINDOW,FIELD OXIDE ETCH,OXIDE ETCH
ns_000799,SWITCHING TEST,THRESHOLD VOLTAGE TEST,LOT IDENTIFICATION,LEAKAGE TEST,METAL PATTERN INSPECTION
ns_000800,BACKSIDE RINSE,BACKSIDE DRY,DEPOSIT BACKSIDE METAL,MEASURE BACKSIDE CONTACT,BACKSIDE ETCH CLEAN
ns_000801,EPITAXY PREP,EPITAXIAL DEPOSITION,EXPOSE LITHO LEVEL 1,OXIDE STRIP,CLEAN AFTER POLY ETCH
ns_000802,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 4,CLEAN AFTER WINDOW ETCH,CLEAN AFTER POLY ETCH,EXPOSE LITHO LEVEL 1
ns_000803,MEASURE VIA CD,DEPOSIT BARRIER METAL,HARD BAKE,PARAMETRIC TEST,PRE ANNEAL CHECK
ns_000804,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 4,ALIGN MASK LEVEL 3,ETCH WET BACKSIDE,SOFT BAKE
ns_000805,OXIDE ETCH,HARD BAKE,POLYSILICON ETCH DRY,METAL ETCH DRY,DIELECTRIC ETCH VIA
ns_000806,MEASURE SPACER WIDTH,IMPLANT LDD,PRE ANNEAL CHECK,POST EXPOSE BAKE,STRIP RESIST
ns_000807,MEASURE GATE OXIDE THICKNESS,GATE OXIDE GROWTH,POLYSILICON ANNEAL,ETCH WET BACKSIDE,GATE OXIDE PREP
ns_000808,ALIGN MASK LEVEL 1,EXPOSE LITHO LEVEL 1,CLEAN AFTER OXIDE ETCH,POLYSILICON ANNEAL,LOT IDENTIFICATION
ns_000809,DRY WAFER,SUBSTRATE CHECK,EPITAXIAL WAFER CHECK,WAFER CLEAN PRE-GRIND,FRONTSIDE CLEAN
ns_000810,EPITAXIAL DEPOSITION,EPITAXY PREP,GRINDING WAFER BACKSIDE,DRY WAFER,EPITAXIAL WAFER CHECK
ns_000811,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,METAL ETCH,RECEIVE WAFER LOT,HF DIP
ns_000812,EPITAXY PREP,EPITAXIAL DEPOSITION,EXPOSE LITHO LEVEL 1,OXIDE STRIP,CLEAN AFTER POLY ETCH
ns_000813,MEASURE POLY THICKNESS,SPIN COAT PHOTORESIST,MEASURE FILM THICKNESS,MEASURE METAL THICKNESS,STRIP RESIST
ns_000814,DEVELOP PHOTORESIST,DEVELOP PAD WINDOW,POST EXPOSE BAKE,CLEAN AFTER POLY ETCH,DEPOSIT TOP METAL
ns_000815,PRE ANNEAL CHECK,DRIVE IN DIFFUSION,RAPID THERMAL ANNEAL,LIGHT ANNEAL,DEVELOP PAD WINDOW
ns_000816,GATE OXIDE PREP,GATE OXIDE GROWTH,POLYSILICON ANNEAL,MEASURE GATE OXIDE THICKNESS,ANNEAL DIELECTRIC
ns_000817,BACKSIDE DRY,BACKSIDE METALLIZATION PREP,BACKSIDE ETCH CLEAN,BACKSIDE RINSE,CLEAN AFTER FIELD ETCH
ns_000818,MEASURE SPACER WIDTH,IMPLANT LDD,PRE ANNEAL CHECK,POST EXPOSE BAKE,STRIP RESIST
ns_000819,EPITAXY PREP,EPITAXIAL DEPOSITION,OXIDE STRIP,EXPOSE LITHO LEVEL 1,CLEAN AFTER POLY ETCH
ns_000820,POLYSILICON ETCH,HARD BAKE,METAL ETCH DRY,POLYSILICON ETCH DRY,DIELECTRIC ETCH VIA
ns_000821,SPIN COAT PHOTORESIST,MEASURE POLY THICKNESS,MEASURE METAL THICKNESS,MEASURE FILM THICKNESS,RCA CLEAN 1
ns_000822,WET CLEAN RCA2,RCA CLEAN 2,MEASURE OPENING CD,HF DIP,STRIP PHOTORESIST
ns_000823,DEVELOP PHOTORESIST,POST EXPOSE BAKE,HARD BAKE,SPIN COAT PHOTORESIST,STRIP PHOTORESIST
ns_000824,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST,FINAL ELECTRICAL TEST PREP
ns_000825,CLEAN AFTER POLY ETCH,EXPOSE LITHO LEVEL 4,PATTERN INSPECTION LEVEL 1,EXPOSE LITHO LEVEL 2,ANISOTROPIC ETCH SPACER
ns_000826,CLEAN AFTER VIA ETCH,EXPOSE LITHO LEVEL 5,DEPOSIT METAL SEED,CLEAN AFTER METAL ETCH,CLEAN AFTER ETCH
ns_000827,DRY WAFER,SUBSTRATE CHECK,EPITAXIAL WAFER CHECK,WAFER CLEAN PRE-GRIND,FRONTSIDE CLEAN
ns_000828,PATTERN INSPECTION LEVEL 1,METAL PATTERN INSPECTION,FIELD PATTERN INSPECTION,INSPECT PATTERN LEVEL 1,ANNEAL DIELECTRIC
ns_000829,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 4,ALIGN MASK LEVEL 3,ETCH WET BACKSIDE,SOFT BAKE
ns_000830,MEASURE GATE OXIDE THICKNESS,GATE OXIDE GROWTH,ETCH WET BACKSIDE,POLYSILICON ANNEAL,PATTERN INSPECTION LEVEL 1
ns_000831,MEASURE SHEET RESISTANCE,DEPOSIT SPACER DIELECTRIC,DEPOSIT GATE OXIDE OR DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT FIELD OXIDE
ns_000832,MEASURE PLANARITY,MEASURE SURFACE PLANARITY,WAFER CLEAN PRE-GRIND,IMPLANT WELL,MEASURE CD LEVEL 1
ns_000833,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,ANNEAL METAL 1,DEVELOP PHOTORESIST,ANNEAL METAL
ns_000834,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP PHOTORESIST,THERMAL OXIDATION
ns_000835,CMP DIELECTRIC,CMP INTERLAYER DIELECTRIC,IMPLANT WELL,MEASURE PLANARITY,MEASURE SURFACE PLANARITY
ns_000836,BACKSIDE ANNEAL,MEASURE PAD OPENING,DEPOSIT BACKSIDE PROTECTION,BACKSIDE GRIND,CLEAN PAD OPENING
ns_000837,DEVELOP PHOTORESIST,POST EXPOSE BAKE,HARD BAKE,SPIN COAT PHOTORESIST,DEVELOP PAD WINDOW
ns_000838,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,RCA CLEAN 2,WET CLEAN RCA2
ns_000839,DEVELOP PHOTORESIST,POST EXPOSE BAKE,HARD BAKE,DEVELOP PAD WINDOW,STRIP PHOTORESIST
ns_000840,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,RCA CLEAN 2,WET CLEAN RCA2
ns_000841,DEPOSIT POLYSILICON,MEASURE CD LEVEL 1,MEASURE OXIDE QUALITY,PRE ANNEAL CHECK,DEPOSIT FIELD OXIDE
ns_000842,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,MEASURE DIELECTRIC THICKNESS
ns_000843,OPEN PAD WINDOW,OPEN BOND PAD WINDOW,DEPOSIT GATE OXIDE OR DIELECTRIC,RECEIVE WAFER LOT,IMPLANT LDD
ns_000844,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 3,EXPOSE LITHO LEVEL 2,POLY PATTERN INSPECTION,WAFER CLEAN PRE-GRIND
ns_000845,FINAL CLEAN,FRONTSIDE CLEAN FINAL,MEASURE METAL THICKNESS,DEVELOP PAD WINDOW,VIA INSPECTION
ns_000846,OXIDE ETCH,HARD BAKE,POLYSILICON ETCH DRY,METAL ETCH DRY,DIELECTRIC ETCH VIA
ns_000847,MEASURE BACKSIDE CONTACT,EXPOSE LITHO LEVEL 6,DRY WAFER BACKSIDE,DEPOSIT BACKSIDE METAL,BREAKDOWN VOLTAGE TEST
ns_000848,CLEAN AFTER POLY ETCH,EXPOSE LITHO LEVEL 4,PATTERN INSPECTION LEVEL 1,EXPOSE LITHO LEVEL 2,EPITAXY PREP
ns_000849,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,RCA CLEAN 2,WET CLEAN RCA2
ns_000850,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST,FINAL ELECTRICAL TEST PREP
ns_000851,THRESHOLD VOLTAGE TEST,SWITCHING TEST,PARAMETRIC TEST,FINAL CLEAN,RAPID THERMAL ANNEAL
ns_000852,DRY WAFER,SUBSTRATE CHECK,EPITAXIAL WAFER CHECK,WAFER CLEAN PRE-GRIND,FRONTSIDE CLEAN
ns_000853,CMP DIELECTRIC,CMP INTERLAYER DIELECTRIC,IMPLANT WELL,MEASURE PLANARITY,MEASURE SURFACE PLANARITY
ns_000854,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,RCA CLEAN 1
ns_000855,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,DEVELOP PHOTORESIST,ANNEAL METAL 1,MEASURE SURFACE UNIFORMITY
ns_000856,SOFT BAKE,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 3,EPITAXY ANNEAL,ALIGN MASK LEVEL 3
ns_000857,BACKSIDE DRY,BACKSIDE METALLIZATION PREP,BACKSIDE ETCH CLEAN,CLEAN AFTER FIELD ETCH,BACKSIDE RINSE
ns_000858,CLEAN AFTER VIA ETCH,CLEAN AFTER METAL ETCH,CLEAN AFTER ETCH,DEPOSIT METAL SEED,EXPOSE LITHO LEVEL 5
ns_000859,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST,FINAL PARTICLE INSPECTION,THRESHOLD VOLTAGE TEST,FINAL CD INSPECTION
ns_000860,MEASURE POLY THICKNESS,SPIN COAT PHOTORESIST,MEASURE FILM THICKNESS,MEASURE METAL THICKNESS,STRIP RESIST
ns_000861,BACKSIDE RINSE,BACKSIDE DRY,DEPOSIT BACKSIDE METAL,BACKSIDE ETCH CLEAN,BACKSIDE METALLIZATION PREP
ns_000862,ANNEAL METAL 1,ANNEAL METAL,RECEIVE WAFER LOT,SOFT BAKE,CMP METAL
ns_000863,DEVELOP PHOTORESIST,POST EXPOSE BAKE,HARD BAKE,SPIN COAT PHOTORESIST,STRIP PHOTORESIST
ns_000864,GATE OXIDE PREP,POLYSILICON ANNEAL,GATE OXIDE GROWTH,MEASURE GATE OXIDE THICKNESS,ANNEAL DIELECTRIC
ns_000865,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 3,EXPOSE LITHO LEVEL 2,POLY PATTERN INSPECTION,WAFER CLEAN PRE-GRIND
ns_000866,HF DIP,EPITAXY PREP,METAL PATTERN INSPECTION,ETCH SILICON OR OXIDE WINDOW,EXPOSE LITHO LEVEL 1
ns_000867,MEASURE OXIDE THICKNESS,MEASURE FILM THICKNESS,METAL ETCH,MEASURE DIELECTRIC THICKNESS,DEPOSIT SPACER DIELECTRIC
ns_000868,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,RCA CLEAN 2,WET CLEAN RCA2
ns_000869,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,RCA CLEAN 2,WET CLEAN RCA2,RCA CLEAN 1
ns_000870,DEPOSIT SPACER DIELECTRIC,MEASURE SHEET RESISTANCE,MEASURE JUNCTION PROFILE,DEPOSIT GATE OXIDE OR DIELECTRIC,IMPLANT N-TYPE
ns_000871,MEASURE PASSIVATION QUALITY,MEASURE PASSIVATION THICKNESS,MEASURE OXIDE THICKNESS,LOT RELEASE,LOT IDENTIFICATION
ns_000872,DEPOSIT POLYSILICON,MEASURE CD LEVEL 1,MEASURE OXIDE QUALITY,PRE ANNEAL CHECK,MEASURE OPENING CD
ns_000873,SOFT BAKE,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 3,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 2
ns_000874,WAFER SORT TEST,YIELD ANALYSIS,FINAL LOT RELEASE,LOT RELEASE,PRE ANNEAL CHECK
ns_000875,BACKSIDE CLEAN,BACKSIDE CLEAN FINAL,FRONTSIDE CLEAN,BACKSIDE THINNING CHECK,RCA CLEAN 1
ns_000876,MEASURE POLY THICKNESS,SPIN COAT PHOTORESIST,MEASURE FILM THICKNESS,MEASURE METAL THICKNESS,STRIP RESIST
ns_000877,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST,FINAL ELECTRICAL TEST PREP
ns_000878,GATE OXIDE PREP,GATE OXIDE GROWTH,POLYSILICON ANNEAL,MEASURE GATE OXIDE THICKNESS,ANNEAL DIELECTRIC
ns_000879,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,DEVELOP PHOTORESIST,ANNEAL METAL 1,MEASURE RESISTIVITY
ns_000880,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,RCA CLEAN 2,WET CLEAN RCA2,MEASURE CD LEVEL 2
ns_000881,VIA INSPECTION,VIA OPENING INSPECTION,MEASURE CD LEVEL 1,DEPOSIT POLYSILICON,ANNEAL METAL 1
ns_000882,BACKSIDE RINSE,BACKSIDE DRY,DEPOSIT BACKSIDE METAL,BACKSIDE ETCH CLEAN,BACKSIDE METALLIZATION PREP
ns_000883,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,RCA CLEAN 2,WET CLEAN RCA2
ns_000884,WAFER SURFACE CLEAN,MEASURE RESISTIVITY,MEASURE BACKSIDE ROUGHNESS,CLEAN AFTER OXIDE ETCH,MEASURE EPITAXY THICKNESS
ns_000885,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST
ns_000886,SPIN COAT PHOTORESIST,MEASURE POLY THICKNESS,MEASURE METAL THICKNESS,MEASURE FILM THICKNESS,RCA CLEAN 1
ns_000887,POLYSILICON ANNEAL,POLY PATTERN INSPECTION,GATE OXIDE GROWTH,LEAKAGE TEST,DRY WAFER BACKSIDE
ns_000888,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,MEASURE DIELECTRIC THICKNESS
ns_000889,BACKSIDE RINSE,BACKSIDE DRY,BACKSIDE ETCH CLEAN,DEPOSIT BACKSIDE METAL,BACKSIDE METALLIZATION PREP
ns_000890,DEVELOP PHOTORESIST,POST EXPOSE BAKE,HARD BAKE,SPIN COAT PHOTORESIST,STRIP PHOTORESIST
ns_000891,SWITCHING TEST,THRESHOLD VOLTAGE TEST,LOT IDENTIFICATION,LEAKAGE TEST,METAL PATTERN INSPECTION
ns_000892,MEASURE GATE CD,IMPLANT SOURCE DRAIN,IMPLANT CHANNEL STOP,HARD BAKE,STRIP PHOTORESIST
ns_000893,BACKSIDE GRIND,MEASURE BACKSIDE ROUGHNESS,BACKSIDE DRY,BACKSIDE ETCH CLEAN,BACKSIDE RINSE
ns_000894,MEASURE OPENING CD,IMPLANT WELL,IMPLANT P BODY,MEASURE POLY THICKNESS,RCA CLEAN 2
ns_000895,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 3,EXPOSE LITHO LEVEL 2,POLY PATTERN INSPECTION,WAFER CLEAN PRE-GRIND
ns_000896,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,DEVELOP PHOTORESIST,ANNEAL METAL 1,MEASURE SURFACE UNIFORMITY
ns_000897,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,METAL ETCH,MEASURE OXIDE THICKNESS,RECEIVE WAFER LOT
ns_000898,POLYSILICON ETCH,ETCH SILICON OR OXIDE WINDOW,METAL ETCH,FIELD OXIDE ETCH,POLYSILICON ETCH DRY
ns_000899,BACKSIDE RINSE,BACKSIDE DRY,BACKSIDE ETCH CLEAN,DEPOSIT BACKSIDE METAL,BACKSIDE METALLIZATION PREP
ns_000900,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,RCA CLEAN 2,WET CLEAN RCA2
ns_000901,CMP DIELECTRIC,CMP INTERLAYER DIELECTRIC,IMPLANT WELL,MEASURE PLANARITY,RECEIVE WAFER LOT
ns_000902,POLY PATTERN INSPECTION,MEASURE BACKSIDE ROUGHNESS,POLYSILICON ANNEAL,PATTERN INSPECTION LEVEL 1,ALIGN MASK LEVEL 1
ns_000903,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL ELECTRICAL TEST PREP,FINAL CD INSPECTION
ns_000904,BACKSIDE RINSE,BACKSIDE DRY,DEPOSIT BACKSIDE METAL,BACKSIDE ETCH CLEAN,MEASURE BACKSIDE CONTACT
ns_000905,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST
ns_000906,ANNEAL METAL 1,ANNEAL METAL,RECEIVE WAFER LOT,MEASURE WINDOW CD,CMP VIA FILL
ns_000907,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP PHOTORESIST,FRONTSIDE CLEAN
ns_000908,OXIDE ETCH,HARD BAKE,POLYSILICON ETCH DRY,METAL ETCH DRY,DIELECTRIC ETCH VIA
ns_000909,CURE PASSIVATION,FIELD PATTERN INSPECTION,CLEAN PAD OPENING,MEASURE PAD OPENING,EPITAXY ANNEAL
ns_000910,MEASURE LINE WIDTH,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,DEVELOP PAD WINDOW,OPEN PAD WINDOW LITHO
ns_000911,BACKSIDE RINSE,BACKSIDE DRY,DEPOSIT BACKSIDE METAL,BACKSIDE ETCH CLEAN,BACKSIDE METALLIZATION PREP
ns_000912,OPEN PAD WINDOW LITHO,PAD WINDOW LITHO,HF DIP,IMPLANT N BUFFER,OPEN BOND PAD WINDOW
ns_000913,MEASURE PLANARITY,MEASURE SURFACE PLANARITY,WAFER CLEAN PRE-GRIND,IMPLANT WELL,MEASURE CD LEVEL 1
ns_000914,THRESHOLD VOLTAGE TEST,SWITCHING TEST,PARAMETRIC TEST,FINAL CLEAN,BACKSIDE CLEAN
ns_000915,DEPOSIT BARRIER METAL,MEASURE VIA CD,DEPOSIT GATE OXIDE OR DIELECTRIC,FINAL CD INSPECTION,POLYSILICON ETCH DRY
ns_000916,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,RCA CLEAN 2,WET CLEAN RCA2
ns_000917,VIA INSPECTION,VIA OPENING INSPECTION,MEASURE CD LEVEL 1,DEPOSIT POLYSILICON,ANNEAL METAL 1
