EXAMPLE_ID,RANK_1,RANK_2,RANK_3,RANK_4,RANK_5
ns_000174,METAL ETCH,METAL ETCH DRY,CLEAN AFTER METAL ETCH,MEASURE METAL THICKNESS,PATTERN INSPECTION LEVEL 2
ns_000175,BACKSIDE THINNING CHECK,MEASURE BACKSIDE ROUGHNESS,BACKSIDE DRY,BACKSIDE METALLIZATION PREP,BACKSIDE ETCH CLEAN
ns_000176,PATTERN INSPECTION LEVEL 1,ETCH SILICON OR OXIDE WINDOW,CLEAN AFTER ETCH,MEASURE WINDOW CD,STRIP PHOTORESIST
ns_000177,ELECTRICAL PARAMETRIC TEST,WAFER SORT TEST,FINAL ELECTRICAL TEST PREP,BREAKDOWN VOLTAGE TEST,LEAKAGE TEST
ns_000178,GATE OXIDE PREP,GATE OXIDE GROWTH,MEASURE GATE OXIDE THICKNESS,DEPOSIT POLYSILICON,MEASURE POLY THICKNESS
ns_000179,CLEAN AFTER POLY ETCH,DEPOSIT SPACER DIELECTRIC,ANISOTROPIC ETCH SPACER,MEASURE SPACER WIDTH,IMPLANT LDD
ns_000180,DRY WAFER,SUBSTRATE CHECK,MEASURE INITIAL THICKNESS,MEASURE INITIAL GEOMETRY,WAFER CLEAN PRE PROCESS
ns_000181,POST EXPOSE BAKE,DEVELOP PHOTORESIST,POLYSILICON ETCH,STRIP RESIST,CLEAN AFTER POLY ETCH
ns_000182,WAFER SURFACE CLEAN,GATE OXIDE PREP,THERMAL OXIDATION,MEASURE OXIDE THICKNESS,DEPOSIT GATE OXIDE OR DIELECTRIC
ns_000183,VIA ETCH,DIELECTRIC ETCH VIA,CLEAN AFTER VIA ETCH,FILL VIA TUNGSTEN,CMP VIA FILL
ns_000184,FILL VIA TUNGSTEN,CMP VIA FILL,DEPOSIT METAL 1,FILL VIA METAL,ANNEAL METAL 1
ns_000185,EXPOSE LITHO LEVEL 3,VIA ETCH,FILL VIA TUNGSTEN,CMP VIA FILL,DEPOSIT METAL 1
ns_000186,SOFT BAKE,ALIGN MASK LEVEL 3,EXPOSE LITHO LEVEL 3,PATTERN INSPECTION LEVEL 2,MEASURE CD LEVEL 2
ns_000187,CLEAN AFTER METAL ETCH,MEASURE LINE WIDTH,PATTERN INSPECTION LEVEL 2,DEPOSIT INTERLAYER DIELECTRIC,DENSIFY OXIDE
ns_000188,DEPOSIT GATE OXIDE OR DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC,CMP DIELECTRIC,DENSIFY DIELECTRIC
ns_000189,ANNEAL POLYSILICON,POLYSILICON ETCH,MEASURE POLY THICKNESS,DEPOSIT SPACER DIELECTRIC,ANISOTROPIC ETCH SPACER
ns_000190,ELECTRICAL PARAMETRIC TEST,WAFER SORT TEST,FINAL ELECTRICAL TEST PREP,YIELD ANALYSIS,LOT RELEASE
ns_000191,VIA ETCH THROUGH DIELECTRIC,CMP INTERLAYER DIELECTRIC,CLEAN AFTER VIA ETCH,MEASURE VIA CD,FILL VIA TUNGSTEN
ns_000192,POLYSILICON ETCH,POLYSILICON ETCH DRY,STRIP RESIST,STRIP PHOTORESIST,CLEAN AFTER POLY ETCH
ns_000193,VIA ETCH,DIELECTRIC ETCH VIA,CLEAN AFTER VIA ETCH,FILL VIA TUNGSTEN,CMP VIA FILL
ns_000194,THERMAL OXIDATION,DEPOSIT INTERLAYER DIELECTRIC,DENSIFY OXIDE,MEASURE OXIDE THICKNESS,WAFER SURFACE CLEAN
ns_000195,METAL ETCH,METAL PATTERN INSPECTION,CLEAN AFTER METAL ETCH,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER
ns_000196,ALIGN MASK LEVEL 4,EXPOSE LITHO LEVEL 4,MEASURE METAL THICKNESS,MEASURE LINE WIDTH,MEASURE GEOMETRY
ns_000197,DRY WAFER,SUBSTRATE CHECK,MEASURE INITIAL THICKNESS,MEASURE INITIAL GEOMETRY,WAFER CLEAN PRE PROCESS
ns_000198,CURE PASSIVATION,OPEN PAD WINDOW LITHO,MEASURE PASSIVATION THICKNESS,MEASURE PASSIVATION QUALITY,PAD WINDOW LITHO
ns_000199,CLEAN AFTER VIA ETCH,VIA OPENING INSPECTION,FILL VIA TUNGSTEN,CMP VIA FILL,DEPOSIT BARRIER METAL
ns_000200,OPEN PAD WINDOW LITHO,PAD WINDOW LITHO,DEVELOP PAD WINDOW,OPEN BOND PAD WINDOW,PASSIVATION ETCH PAD OPENING
