EXAMPLE_ID,RANK_1,RANK_2,RANK_3,RANK_4,RANK_5
ns_000534,IMPLANT LDD,MEASURE SPACER WIDTH,IMPLANT N-TYPE,HF DIP,IMPLANT SOURCE DRAIN
ns_000535,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,MEASURE PLANARITY,MEASURE SURFACE PLANARITY,VIA OPENING INSPECTION
ns_000536,MEASURE PAD OPENING,BACKSIDE ANNEAL,CLEAN PAD OPENING,DEPOSIT BACKSIDE METAL,POLYSILICON ANNEAL
ns_000537,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,DRIVE IN DIFFUSION,LIGHT ANNEAL,MEASURE CD LEVEL 2
ns_000538,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,FINAL CD INSPECTION,FINAL ELECTRICAL TEST PREP
ns_000539,LEAKAGE TEST,GATE OXIDE PREP,GATE OXIDE GROWTH,POLYSILICON ANNEAL,FINAL THICKNESS MEASURE
ns_000540,CLEAN PAD OPENING,LEAKAGE TEST,BACKSIDE METALLIZATION PREP,CLEAN AFTER METAL ETCH,WAFER SORT TEST
ns_000541,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,FINAL CD INSPECTION,FINAL ELECTRICAL TEST PREP
ns_000542,MEASURE POLY THICKNESS,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,RCA CLEAN 1,DEPOSIT POLYSILICON
ns_000543,PATTERN INSPECTION LEVEL 1,DEPOSIT BACKSIDE METAL,SURFACE PREP FOR DEPOSITION,INSPECT PATTERN LEVEL 1,BACKSIDE ANNEAL
ns_000544,SWITCHING TEST,THRESHOLD VOLTAGE TEST,LOT IDENTIFICATION,LEAKAGE TEST,BACKSIDE GRIND
ns_000545,CURE PASSIVATION,MEASURE BACKSIDE CONTACT,GATE OXIDE GROWTH,POLY PATTERN INSPECTION,BACKSIDE ANNEAL
ns_000546,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP RESIST,MEASURE SHEET RESISTANCE
ns_000547,EPITAXIAL DEPOSITION,MEASURE EPITAXY THICKNESS,EPITAXY ANNEAL,DEPOSIT METAL SEED,EPITAXY PREP
ns_000548,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST
ns_000549,SOFT BAKE,LOT RELEASE,FINAL LOT RELEASE,SPIN COAT PHOTORESIST,EXPOSE LITHO LEVEL 4
ns_000550,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC
ns_000551,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,FINAL CD INSPECTION,FINAL ELECTRICAL TEST PREP
ns_000552,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,LIGHT ANNEAL,DRIVE IN DIFFUSION,IMPLANT N-TYPE
ns_000553,EPITAXY ANNEAL,MEASURE RESISTIVITY,LEAKAGE TEST,ETCH WET BACKSIDE,EPITAXIAL DEPOSITION
ns_000554,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,FINAL CD INSPECTION,FINAL ELECTRICAL TEST PREP
ns_000555,EPITAXY ANNEAL,MEASURE RESISTIVITY,LEAKAGE TEST,ETCH WET BACKSIDE,EPITAXIAL DEPOSITION
ns_000556,BACKSIDE ANNEAL,DEPOSIT BACKSIDE PROTECTION,MEASURE BACKSIDE CONTACT,BACKSIDE ETCH CLEAN,DEPOSIT BACKSIDE METAL
ns_000557,EPITAXY ANNEAL,MEASURE RESISTIVITY,POLYSILICON ANNEAL,EPITAXIAL DEPOSITION,LEAKAGE TEST
ns_000558,IMPLANT SOURCE DRAIN,MEASURE GATE CD,IMPLANT LDD,WAFER CLEAN PRE-GRIND,MEASURE LINE WIDTH
ns_000559,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,DRIVE IN DIFFUSION,LIGHT ANNEAL,MEASURE CD LEVEL 2
ns_000560,MEASURE VIA CD,DEPOSIT BARRIER METAL,ELECTRICAL PARAMETRIC TEST,STRIP PHOTORESIST,PARAMETRIC TEST
ns_000561,GATE OXIDE GROWTH,MEASURE GATE OXIDE THICKNESS,POLYSILICON ANNEAL,INSPECT PATTERN LEVEL 1,DEPOSIT BACKSIDE METAL
ns_000562,ALIGN MASK LEVEL 1,PATTERN INSPECTION LEVEL 1,MEASURE RESISTIVITY,ALIGN MASK LEVEL 4,ALIGN MASK LEVEL 2
ns_000563,DEVELOP PAD WINDOW,DEVELOP PHOTORESIST,POST EXPOSE BAKE,MEASURE SHEET RESISTANCE,PRE ANNEAL CHECK
ns_000564,SWITCHING TEST,THRESHOLD VOLTAGE TEST,LOT IDENTIFICATION,LEAKAGE TEST,BACKSIDE GRIND
ns_000565,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,FINAL CD INSPECTION,FINAL ELECTRICAL TEST PREP
ns_000566,MEASURE WAFER THICKNESS,MEASURE THICKNESS,MEASURE INITIAL THICKNESS,MEASURE INITIAL GEOMETRY,MEASURE SURFACE PARTICLES
ns_000567,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,IMPLANT WELL,PRE CLEAN WAFER
ns_000568,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,MEASURE PLANARITY,MEASURE SURFACE PLANARITY,ALIGN MASK LEVEL 3
ns_000569,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,RCA CLEAN 1,MEASURE OXIDE THICKNESS
ns_000570,PATTERN INSPECTION LEVEL 1,DEPOSIT BACKSIDE METAL,SURFACE PREP FOR DEPOSITION,INSPECT PATTERN LEVEL 1,CLEAN AFTER ETCH
ns_000571,DRY WAFER,SUBSTRATE CHECK,WAFER CLEAN PRE-GRIND,DEVELOP PHOTORESIST,DEVELOP PAD WINDOW
ns_000572,ANISOTROPIC ETCH SPACER,PATTERN INSPECTION LEVEL 2,INSPECT PATTERN LEVEL 1,HF DIP,SURFACE PREP FOR DEPOSITION
ns_000573,EPITAXY ANNEAL,MEASURE RESISTIVITY,ETCH WET BACKSIDE,EPITAXIAL DEPOSITION,LEAKAGE TEST
ns_000574,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,FINAL ELECTRICAL TEST PREP,FINAL CD INSPECTION
ns_000575,SWITCHING TEST,THRESHOLD VOLTAGE TEST,LOT IDENTIFICATION,BACKSIDE GRIND,SOFT BAKE
ns_000576,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,DRIVE IN DIFFUSION,LIGHT ANNEAL,IMPLANT N-TYPE
ns_000577,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,DRIVE IN DIFFUSION,LIGHT ANNEAL,IMPLANT N-TYPE
ns_000578,LEAKAGE TEST,GATE OXIDE PREP,GATE OXIDE GROWTH,POLYSILICON ANNEAL,FINAL THICKNESS MEASURE
ns_000579,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,MEASURE PLANARITY,MEASURE SURFACE PLANARITY,VIA OPENING INSPECTION
ns_000580,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,STRIP PHOTORESIST,SPIN COAT PHOTORESIST,STRIP RESIST
ns_000581,FILL VIA METAL,DEPOSIT METAL SEED,FILL VIA TUNGSTEN,ALIGN MASK LEVEL 4,ALIGN MASK LEVEL 3
ns_000582,SOFT BAKE,SPIN COAT PHOTORESIST,LOT RELEASE,SUBSTRATE CHECK,FINAL LOT RELEASE
ns_000583,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,RCA CLEAN 1,WET CLEAN RCA1
ns_000584,MEASURE RESISTIVITY,EPITAXY ANNEAL,DEPOSIT PAD OXIDE,ALIGN MASK LEVEL 1,ANISOTROPIC ETCH SPACER
ns_000585,CLEAN AFTER POLY ETCH,CLEAN AFTER METAL ETCH,YIELD ANALYSIS,EXPOSE LITHO LEVEL 2,WAFER SORT TEST
ns_000586,MEASURE VIA RESISTANCE,MEASURE CONTACT RESISTANCE,DEPOSIT TOP METAL,DEPOSIT METAL 1,DEVELOP PAD WINDOW
ns_000587,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,STRIP PHOTORESIST,STRIP RESIST,MEASURE DIELECTRIC THICKNESS
ns_000588,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,FINAL CD INSPECTION,FINAL ELECTRICAL TEST PREP
ns_000589,SOFT BAKE,EXPOSE LITHO LEVEL 4,LOT RELEASE,SPIN COAT PHOTORESIST,FINAL LOT RELEASE
ns_000590,MEASURE POLY THICKNESS,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,RCA CLEAN 1,DEPOSIT POLYSILICON
ns_000591,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST
ns_000592,HF DIP,ANISOTROPIC ETCH SPACER,OXIDE STRIP,ETCH WET BACKSIDE,MEASURE GATE OXIDE THICKNESS
ns_000593,BACKSIDE DRY,BACKSIDE RINSE,MEASURE BACKSIDE CONTACT,BACKSIDE ETCH CLEAN,WAFER SORT TEST
ns_000594,THRESHOLD VOLTAGE TEST,SWITCHING TEST,PARAMETRIC TEST,FINAL CLEAN,MEASURE WAFER THICKNESS
ns_000595,SWITCHING TEST,THRESHOLD VOLTAGE TEST,LOT IDENTIFICATION,LEAKAGE TEST,SOFT BAKE
ns_000596,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,MEASURE OXIDE THICKNESS,FINAL PARTICLE INSPECTION
ns_000597,IMPLANT SOURCE DRAIN,MEASURE GATE CD,WAFER CLEAN PRE-GRIND,IMPLANT LDD,MEASURE LINE WIDTH
ns_000598,DENSIFY DIELECTRIC,DENSIFY OXIDE,SUBSTRATE CHECK,PRE CLEAN WAFER,WAFER CLEAN PRE-GRIND
ns_000599,ALIGN MASK LEVEL 1,PATTERN INSPECTION LEVEL 1,ALIGN MASK LEVEL 4,MEASURE RESISTIVITY,DEPOSIT PAD OXIDE
ns_000600,MEASURE SHEET RESISTANCE,DEPOSIT SPACER DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC,DEVELOP PHOTORESIST
ns_000601,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,RCA CLEAN 1,MEASURE OXIDE THICKNESS
ns_000602,CLEAN PAD OPENING,LEAKAGE TEST,CLEAN AFTER METAL ETCH,BACKSIDE METALLIZATION PREP,WAFER SORT TEST
ns_000603,MEASURE JUNCTION PROFILE,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC,MEASURE SHEET RESISTANCE,MEASURE FILM THICKNESS
ns_000604,ALIGN MASK LEVEL 3,EXPOSE LITHO LEVEL 3,ALIGN MASK LEVEL 2,LEAKAGE TEST,ALIGN MASK LEVEL 4
ns_000605,MEASURE RESISTIVITY,EPITAXY ANNEAL,DEPOSIT PAD OXIDE,ALIGN MASK LEVEL 1,ANISOTROPIC ETCH SPACER
ns_000606,MEASURE LINE WIDTH,DEPOSIT PASSIVATION LAYER,DEPOSIT PASSIVATION,PRE CLEAN INSPECTION,MEASURE METAL THICKNESS
ns_000607,BACKSIDE GRIND,BACKSIDE ETCH CLEAN,BACKSIDE METALLIZATION PREP,MEASURE BACKSIDE CONTACT,BACKSIDE RINSE
ns_000608,MEASURE BACKSIDE CONTACT,DEPOSIT BACKSIDE METAL,YIELD ANALYSIS,BACKSIDE RINSE,BACKSIDE DRY
ns_000609,WAFER SORT TEST,YIELD ANALYSIS,DEPOSIT BACKSIDE PROTECTION,CLEAN PAD OPENING,LEAKAGE TEST
ns_000610,ALIGN MASK LEVEL 1,MEASURE RESISTIVITY,PATTERN INSPECTION LEVEL 1,ALIGN MASK LEVEL 4,DEPOSIT PAD OXIDE
ns_000611,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,FINAL CD INSPECTION,FINAL ELECTRICAL TEST PREP
ns_000612,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP RESIST,MEASURE SHEET RESISTANCE
ns_000613,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST
ns_000614,SOFT BAKE,EXPOSE LITHO LEVEL 4,LOT RELEASE,FINAL LOT RELEASE,SPIN COAT PHOTORESIST
ns_000615,BACKSIDE METALLIZATION PREP,BACKSIDE RINSE,BACKSIDE DRY,DEPOSIT BACKSIDE METAL,BACKSIDE GRIND
ns_000616,VIA ETCH,DIELECTRIC ETCH VIA,VIA ETCH THROUGH DIELECTRIC,HARD BAKE,ANNEAL METAL
ns_000617,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,RCA CLEAN 1,WET CLEAN RCA1
ns_000618,ANNEAL METAL,ANNEAL METAL 1,MEASURE THICKNESS,CMP VIA FILL,DEPOSIT METAL 1
ns_000619,BACKSIDE METALLIZATION PREP,BACKSIDE RINSE,BACKSIDE DRY,DEPOSIT BACKSIDE METAL,BACKSIDE GRIND
ns_000620,MEASURE PAD OPENING,BACKSIDE ANNEAL,CLEAN PAD OPENING,DEPOSIT BACKSIDE METAL,POLYSILICON ANNEAL
ns_000621,MEASURE RESISTIVITY,EPITAXY ANNEAL,DEPOSIT PAD OXIDE,ALIGN MASK LEVEL 1,ANISOTROPIC ETCH SPACER
ns_000622,DEVELOP PAD WINDOW,DEVELOP PHOTORESIST,POST EXPOSE BAKE,MEASURE SHEET RESISTANCE,STRIP RESIST
ns_000623,FINAL LOT RELEASE,LOT RELEASE,SOFT BAKE,IMPLANT WELL,MEASURE GATE CD
ns_000624,CLEAN AFTER VIA ETCH,EXPOSE LITHO LEVEL 3,DEPOSIT METAL SEED,CLEAN AFTER METAL ETCH,DRY WAFER BACKSIDE
ns_000625,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,METAL ETCH DRY,METAL ETCH,FINAL PARTICLE INSPECTION
ns_000626,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 1,CLEAN AFTER POLY ETCH
ns_000627,YIELD ANALYSIS,MEASURE BACKSIDE CONTACT,LEAKAGE TEST,WAFER SORT TEST,DEPOSIT BACKSIDE PROTECTION
ns_000628,WAFER SORT TEST,DEPOSIT BACKSIDE PROTECTION,CLEAN PAD OPENING,YIELD ANALYSIS,LEAKAGE TEST
ns_000629,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,FINAL CD INSPECTION,FINAL ELECTRICAL TEST PREP
ns_000630,ALIGN MASK LEVEL 4,EXPOSE LITHO LEVEL 4,DEPOSIT METAL SEED,FILL VIA METAL,METAL PATTERN INSPECTION
ns_000631,DEPOSIT PASSIVATION LAYER,DEPOSIT PASSIVATION,MEASURE LINE WIDTH,SPIN COAT PHOTORESIST,DEVELOP PHOTORESIST
ns_000632,VIA INSPECTION,VIA OPENING INSPECTION,HARD BAKE,CMP INTERLAYER DIELECTRIC,FINAL CLEAN
ns_000633,SWITCHING TEST,THRESHOLD VOLTAGE TEST,LOT IDENTIFICATION,BACKSIDE GRIND,BACKSIDE METALLIZATION PREP
ns_000634,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,FINAL CD INSPECTION,FINAL ELECTRICAL TEST PREP
ns_000635,ALIGN MASK LEVEL 1,MEASURE RESISTIVITY,PATTERN INSPECTION LEVEL 1,ALIGN MASK LEVEL 4,DEPOSIT PAD OXIDE
ns_000636,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,METAL ETCH DRY,METAL ETCH,FINAL PARTICLE INSPECTION
ns_000637,EXPOSE LITHO LEVEL 4,ALIGN MASK LEVEL 4,EXPOSE LITHO LEVEL 2,FILL VIA TUNGSTEN,EXPOSE LITHO LEVEL 3
ns_000638,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST,FINAL ELECTRICAL TEST PREP
ns_000639,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION,LIGHT ANNEAL,WAFER CLEAN PRE PROCESS
ns_000640,THRESHOLD VOLTAGE TEST,SWITCHING TEST,PARAMETRIC TEST,FINAL CLEAN,MEASURE WAFER THICKNESS
ns_000641,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,MEASURE OXIDE THICKNESS,IMPLANT WELL
ns_000642,OPEN PAD WINDOW,OPEN BOND PAD WINDOW,MEASURE PASSIVATION QUALITY,MEASURE PASSIVATION THICKNESS,EXPOSE LITHO LEVEL 1
ns_000643,MEASURE SPACER WIDTH,IMPLANT LDD,MEASURE SURFACE DEFECTS,BACKSIDE CLEAN,MEASURE OXIDE THICKNESS
ns_000644,MEASURE POLY THICKNESS,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,RCA CLEAN 1,DEPOSIT POLYSILICON
ns_000645,PAD WINDOW LITHO,OPEN PAD WINDOW LITHO,MEASURE PASSIVATION THICKNESS,MEASURE PASSIVATION QUALITY,PASSIVATION ETCH PAD OPENING
ns_000646,ALIGN MASK LEVEL 1,PATTERN INSPECTION LEVEL 1,MEASURE RESISTIVITY,ALIGN MASK LEVEL 4,ALIGN MASK LEVEL 2
ns_000647,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,RCA CLEAN 1,WET CLEAN RCA1
ns_000648,DEPOSIT METAL SEED,DEPOSIT TUNGSTEN SEED,FILL VIA METAL,ALIGN MASK LEVEL 4,METAL PATTERN INSPECTION
ns_000649,BACKSIDE ETCH CLEAN,BACKSIDE RINSE,BACKSIDE DRY,MEASURE BACKSIDE CONTACT,DEPOSIT BACKSIDE METAL
ns_000650,GATE OXIDE GROWTH,MEASURE GATE OXIDE THICKNESS,POLYSILICON ANNEAL,INSPECT PATTERN LEVEL 1,GATE OXIDE PREP
ns_000651,EXPOSE LITHO LEVEL 3,ALIGN MASK LEVEL 3,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 2
ns_000652,WAFER SURFACE CLEAN,OXIDE STRIP,SURFACE PREP FOR DEPOSITION,MEASURE EPITAXY THICKNESS,DEPOSIT PAD OXIDE
ns_000653,MEASURE EPITAXY THICKNESS,EPITAXIAL DEPOSITION,BACKSIDE GRIND,WAFER SURFACE CLEAN,EPITAXY ANNEAL
ns_000654,MEASURE RESISTIVITY,DEPOSIT PAD OXIDE,EPITAXY ANNEAL,ALIGN MASK LEVEL 1,ANISOTROPIC ETCH SPACER
ns_000655,MEASURE VIA RESISTANCE,MEASURE CONTACT RESISTANCE,DEPOSIT TOP METAL,DEPOSIT METAL 1,DEVELOP PAD WINDOW
ns_000656,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,LIGHT ANNEAL,DRIVE IN DIFFUSION,IMPLANT N-TYPE
ns_000657,IMPLANT SOURCE DRAIN,MEASURE GATE CD,WAFER CLEAN PRE-GRIND,IMPLANT LDD,MEASURE LINE WIDTH
ns_000658,MEASURE RESISTIVITY,EPITAXY ANNEAL,DEPOSIT PAD OXIDE,ALIGN MASK LEVEL 1,ANISOTROPIC ETCH SPACER
ns_000659,YIELD ANALYSIS,MEASURE BACKSIDE CONTACT,LEAKAGE TEST,WAFER SORT TEST,DEPOSIT BACKSIDE PROTECTION
ns_000660,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,DRIVE IN DIFFUSION,LIGHT ANNEAL,IMPLANT N-TYPE
ns_000661,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,IMPLANT WELL,MEASURE OXIDE THICKNESS
ns_000662,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,FINAL CD INSPECTION,FINAL ELECTRICAL TEST PREP
ns_000663,CMP METAL,CMP VIA FILL,MEASURE VIA CD,BACKSIDE THINNING CHECK,MEASURE GATE CD
ns_000664,CURE PASSIVATION,MEASURE BACKSIDE CONTACT,GATE OXIDE GROWTH,POLY PATTERN INSPECTION,EXPOSE LITHO LEVEL 2
ns_000665,CURE PASSIVATION,MEASURE BACKSIDE CONTACT,GATE OXIDE GROWTH,POLY PATTERN INSPECTION,EXPOSE LITHO LEVEL 2
ns_000666,HF DIP,ANISOTROPIC ETCH SPACER,OXIDE STRIP,ETCH WET BACKSIDE,MEASURE GATE OXIDE THICKNESS
ns_000667,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,METAL ETCH DRY,METAL ETCH,FINAL PARTICLE INSPECTION
ns_000668,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,METAL ETCH DRY,METAL ETCH,FINAL PARTICLE INSPECTION
ns_000669,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 1,CLEAN AFTER POLY ETCH
ns_000670,MEASURE PAD OPENING,BACKSIDE ANNEAL,DEPOSIT BACKSIDE METAL,CLEAN PAD OPENING,POLYSILICON ANNEAL
ns_000671,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,IMPLANT WELL,PRE CLEAN WAFER
ns_000672,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST
ns_000673,SOFT BAKE,EXPOSE LITHO LEVEL 4,LOT RELEASE,FINAL LOT RELEASE,SPIN COAT PHOTORESIST
ns_000674,GATE OXIDE GROWTH,POLYSILICON ANNEAL,MEASURE GATE OXIDE THICKNESS,GATE OXIDE PREP,DEPOSIT BACKSIDE METAL
ns_000675,PATTERN INSPECTION LEVEL 1,DEPOSIT BACKSIDE METAL,SURFACE PREP FOR DEPOSITION,INSPECT PATTERN LEVEL 1,CLEAN AFTER ETCH
ns_000676,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 1,CLEAN AFTER POLY ETCH,EXPOSE LITHO LEVEL 3
ns_000677,DEPOSIT SPACER DIELECTRIC,MEASURE SHEET RESISTANCE,ANISOTROPIC ETCH SPACER,ETCH WET BACKSIDE,MEASURE SPACER WIDTH
ns_000678,IMPLANT SOURCE DRAIN,MEASURE GATE CD,IMPLANT LDD,WAFER CLEAN PRE-GRIND,MEASURE LINE WIDTH
ns_000679,PRE ANNEAL CHECK,LIGHT ANNEAL,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION,MEASURE CD LEVEL 2
ns_000680,WAFER SORT TEST,DEPOSIT BACKSIDE PROTECTION,CLEAN PAD OPENING,YIELD ANALYSIS,LEAKAGE TEST
ns_000681,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 1,INSPECT PATTERN LEVEL 1,POLY PATTERN INSPECTION,DEPOSIT BACKSIDE METAL
ns_000682,ANISOTROPIC ETCH SPACER,PATTERN INSPECTION LEVEL 2,INSPECT PATTERN LEVEL 1,BACKSIDE RINSE,SURFACE PREP FOR DEPOSITION
ns_000683,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,RCA CLEAN 1,WET CLEAN RCA1
ns_000684,EPITAXIAL DEPOSITION,MEASURE EPITAXY THICKNESS,EPITAXY ANNEAL,DEPOSIT METAL SEED,EPITAXY PREP
ns_000685,SOFT BAKE,EXPOSE LITHO LEVEL 4,MEASURE BACKSIDE ROUGHNESS,SPIN COAT PHOTORESIST,LOT RELEASE
ns_000686,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,MEASURE SHEET RESISTANCE,STRIP RESIST
ns_000687,MEASURE RESISTIVITY,DEPOSIT PAD OXIDE,EPITAXY ANNEAL,ALIGN MASK LEVEL 1,ANISOTROPIC ETCH SPACER
ns_000688,MEASURE PASSIVATION QUALITY,MEASURE PASSIVATION THICKNESS,IMPLANT LDD,PASSIVATION ETCH PAD OPENING,OPEN PAD WINDOW LITHO
ns_000689,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,MEASURE OXIDE THICKNESS,IMPLANT WELL
ns_000690,FINAL LOT RELEASE,LOT RELEASE,SOFT BAKE,IMPLANT WELL,LOT IDENTIFICATION
ns_000691,THRESHOLD VOLTAGE TEST,SWITCHING TEST,PARAMETRIC TEST,FINAL CLEAN,MEASURE WAFER THICKNESS
ns_000692,MEASURE JUNCTION PROFILE,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC,MEASURE SHEET RESISTANCE,MEASURE FILM THICKNESS
ns_000693,PRE ANNEAL CHECK,LIGHT ANNEAL,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION,MEASURE CD LEVEL 2
ns_000694,CLEAN PAD OPENING,LEAKAGE TEST,CLEAN AFTER METAL ETCH,BACKSIDE METALLIZATION PREP,WAFER SORT TEST
ns_000695,HF DIP,ANISOTROPIC ETCH SPACER,OXIDE STRIP,ETCH WET BACKSIDE,ALIGN MASK LEVEL 1
ns_000696,BACKSIDE DRY,BACKSIDE RINSE,MEASURE BACKSIDE CONTACT,BACKSIDE ETCH CLEAN,WAFER SORT TEST
ns_000697,YIELD ANALYSIS,MEASURE BACKSIDE CONTACT,LEAKAGE TEST,WAFER SORT TEST,DEPOSIT BACKSIDE PROTECTION
ns_000698,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC,MEASURE SHEET RESISTANCE,MEASURE JUNCTION PROFILE,SPIN COAT PHOTORESIST
ns_000699,EPITAXY PREP,SUBSTRATE CHECK,CLEAN PAD OPENING,ALIGN MASK LEVEL 3,PATTERN INSPECTION LEVEL 2
ns_000700,MEASURE RESISTIVITY,EPITAXY ANNEAL,DEPOSIT PAD OXIDE,ALIGN MASK LEVEL 1,ANISOTROPIC ETCH SPACER
ns_000701,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS,MEASURE OXIDE THICKNESS,THERMAL OXIDATION,DEVELOP PHOTORESIST
ns_000702,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,LIGHT ANNEAL,DRIVE IN DIFFUSION,IMPLANT N-TYPE
ns_000703,SOFT BAKE,EXPOSE LITHO LEVEL 4,LOT RELEASE,FINAL LOT RELEASE,SPIN COAT PHOTORESIST
ns_000704,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,DRIVE IN DIFFUSION,LIGHT ANNEAL,IMPLANT N-TYPE
ns_000705,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC
ns_000706,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,LIGHT ANNEAL,DRIVE IN DIFFUSION,IMPLANT N-TYPE
ns_000707,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,FINAL ELECTRICAL TEST PREP,FINAL CD INSPECTION
ns_000708,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,STRIP PHOTORESIST,SPIN COAT PHOTORESIST,STRIP RESIST
ns_000709,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE OXIDE THICKNESS,MEASURE FILM THICKNESS
