EXAMPLE_ID,RANK_1,RANK_2,RANK_3,RANK_4,RANK_5
ns_000878,GATE OXIDE PREP,GATE OXIDE GROWTH,MEASURE GATE OXIDE THICKNESS,MEASURE OXIDE THICKNESS,BACKSIDE METALLIZATION PREP
ns_000879,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,MEASURE OXIDE THICKNESS,EXPOSE LITHO LEVEL 1,HF DIP
ns_000880,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,MEASURE SHEET RESISTANCE,DEPOSIT POLYSILICON,THERMAL OXIDATION
ns_000881,VIA INSPECTION,VIA OPENING INSPECTION,PRE CLEAN INSPECTION,INITIAL WAFER INSPECTION,VIA ETCH
ns_000882,BACKSIDE RINSE,BACKSIDE ETCH CLEAN,DEPOSIT BACKSIDE METAL,RINSE WET WAFER_EDGE,BACKSIDE DRY
ns_000883,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,DEVELOP PHOTORESIST,SPIN COAT PHOTORESIST
ns_000884,WAFER SURFACE CLEAN,EPITAXY ANNEAL,MEASURE BACKSIDE CONTACT,ALIGN MASK LEVEL 1,SURFACE PREP FOR DEPOSITION
ns_000885,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST
ns_000886,SPIN COAT PHOTORESIST,MEASURE POLY THICKNESS,MEASURE METAL THICKNESS,RAPID THERMAL ANNEAL,HARD BAKE
ns_000887,POLYSILICON ANNEAL,MEASURE GATE OXIDE THICKNESS,EPITAXY ANNEAL,DEPOSIT POLYSILICON,MEASURE EPITAXY THICKNESS
ns_000888,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE OXIDE THICKNESS,MEASURE SURFACE PLANARITY
ns_000889,BACKSIDE RINSE,BACKSIDE ETCH CLEAN,DEPOSIT BACKSIDE METAL,RINSE WET WAFER_EDGE,BACKSIDE DRY
ns_000890,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP RESIST,STRIP PHOTORESIST
ns_000891,SWITCHING TEST,THRESHOLD VOLTAGE TEST,SHIP LOT,PARAMETRIC TEST,FINAL CLEAN
ns_000892,MEASURE GATE CD,IMPLANT SOURCE DRAIN,MEASURE SPACER WIDTH,MEASURE OPENING CD,LIGHT ANNEAL
ns_000893,BACKSIDE GRIND,FILL VIA METAL,DEPOSIT BACKSIDE PROTECTION,GRINDING WAFER BACKSIDE,BACKSIDE METALLIZATION PREP
ns_000894,MEASURE OPENING CD,IMPLANT WELL,OXIDE ETCH,DRIVE IN DIFFUSION,MEASURE GATE CD
ns_000895,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 4,ALIGN MASK LEVEL 1,EXPOSE LITHO LEVEL 2
ns_000896,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,MEASURE OXIDE THICKNESS,EXPOSE LITHO LEVEL 1,HF DIP
ns_000897,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,POLYSILICON ETCH,DEPOSIT PASSIVATION LAYER,DEPOSIT PASSIVATION
ns_000898,POLYSILICON ETCH,OXIDE ETCH,POLYSILICON ETCH DRY,MEASURE POLY THICKNESS,IMPLANT SOURCE DRAIN
ns_000899,BACKSIDE RINSE,BACKSIDE ETCH CLEAN,RINSE WET WAFER_EDGE,DEPOSIT BACKSIDE METAL,BACKSIDE DRY
ns_000900,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,DEVELOP PHOTORESIST,PRE ANNEAL CHECK
ns_000901,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,CMP METAL,CMP VIA FILL,DEPOSIT INTERLEVEL DIELECTRIC
ns_000902,POLY PATTERN INSPECTION,CLEAN AFTER POLY ETCH,PATTERN INSPECTION LEVEL 1,METAL PATTERN INSPECTION,POLYSILICON ANNEAL
ns_000903,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL CD INSPECTION,FINAL ELECTRICAL TEST PREP
ns_000904,BACKSIDE RINSE,BACKSIDE ETCH CLEAN,DEPOSIT BACKSIDE METAL,RINSE WET WAFER_EDGE,CLEAN PAD OPENING
ns_000905,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST
ns_000906,ANNEAL METAL,ANNEAL METAL 1,LIGHT ANNEAL,RAPID THERMAL ANNEAL,METAL ETCH
ns_000907,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP PHOTORESIST,SPIN COAT PHOTORESIST
ns_000908,OXIDE ETCH,HARD BAKE,POLYSILICON ETCH,METAL ETCH DRY,METAL ETCH
ns_000909,CURE PASSIVATION,CLEAN AFTER METAL ETCH,BACKSIDE ANNEAL,OXIDE STRIP,SURFACE PREP FOR DEPOSITION
ns_000910,MEASURE LINE WIDTH,DEPOSIT PASSIVATION LAYER,DEPOSIT PASSIVATION,MEASURE VIA CD,PASSIVATION ETCH PAD OPENING
ns_000911,BACKSIDE RINSE,BACKSIDE ETCH CLEAN,DEPOSIT BACKSIDE METAL,RINSE WET WAFER_EDGE,BACKSIDE DRY
ns_000912,PAD WINDOW LITHO,OPEN PAD WINDOW LITHO,OPEN PAD WINDOW,OPEN BOND PAD WINDOW,DEVELOP PAD WINDOW
ns_000913,MEASURE PLANARITY,MEASURE SURFACE PLANARITY,MEASURE METAL THICKNESS,MEASURE JUNCTION PROFILE,CMP INTERLAYER DIELECTRIC
ns_000914,THRESHOLD VOLTAGE TEST,PARAMETRIC TEST,SWITCHING TEST,LOT RELEASE,FINAL LOT RELEASE
ns_000915,DEPOSIT BARRIER METAL,MEASURE VIA CD,IMPLANT N-TYPE,DEPOSIT METAL 1,DEPOSIT TOP METAL
ns_000916,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,DEVELOP PHOTORESIST,SPIN COAT PHOTORESIST
ns_000917,VIA INSPECTION,VIA OPENING INSPECTION,PRE CLEAN INSPECTION,INITIAL WAFER INSPECTION,METAL PATTERN INSPECTION
ns_000918,EXPOSE LITHO LEVEL 1,ALIGN MASK LEVEL 1,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 4
ns_000919,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,DEVELOP PHOTORESIST,SPIN COAT PHOTORESIST
ns_000920,POLYSILICON ANNEAL,MEASURE GATE OXIDE THICKNESS,MEASURE EPITAXY THICKNESS,EPITAXY ANNEAL,POLY PATTERN INSPECTION
ns_000921,MEASURE PASSIVATION QUALITY,MEASURE PASSIVATION THICKNESS,DEPOSIT PASSIVATION LAYER,DEPOSIT PASSIVATION,OPEN BOND PAD WINDOW
ns_000922,MEASURE JUNCTION PROFILE,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC,MEASURE SHEET RESISTANCE,DENSIFY OXIDE
ns_000923,MEASURE PLANARITY,MEASURE SURFACE PLANARITY,MEASURE METAL THICKNESS,MEASURE JUNCTION PROFILE,CMP INTERLAYER DIELECTRIC
ns_000924,FINAL LOT RELEASE,LOT RELEASE,PACKAGE PREPARATION,THRESHOLD VOLTAGE TEST,SHIP LOT
ns_000925,MEASURE RESISTIVITY,EPITAXY ANNEAL,MEASURE EPITAXY THICKNESS,PATTERN INSPECTION LEVEL 1,LEAKAGE TEST
ns_000926,DEPOSIT SPACER DIELECTRIC,MEASURE SHEET RESISTANCE,LIGHT ANNEAL,IMPLANT LDD,MEASURE SPACER WIDTH
ns_000927,EPITAXY ANNEAL,EPITAXY PREP,MEASURE RESISTIVITY,MEASURE EPITAXY THICKNESS,EPITAXIAL DEPOSITION
ns_000928,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,DEVELOP PHOTORESIST,SPIN COAT PHOTORESIST
ns_000929,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 1,ALIGN MASK LEVEL 2,CLEAN AFTER VIA ETCH,ALIGN MASK LEVEL 4
ns_000930,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,RAPID THERMAL ANNEAL,HARD BAKE
ns_000931,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,DEPOSIT POLYSILICON,MEASURE SHEET RESISTANCE,THERMAL OXIDATION
ns_000932,SOFT BAKE,ALIGN MASK LEVEL 1,HARD BAKE,THERMAL OXIDATION,FINAL THICKNESS MEASURE
ns_000933,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE OXIDE THICKNESS,MEASURE SURFACE PLANARITY
ns_000934,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST,FINAL ELECTRICAL TEST PREP
ns_000935,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,DEVELOP PHOTORESIST,SPIN COAT PHOTORESIST
ns_000936,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 4,EXPOSE LITHO LEVEL 2,ALIGN MASK LEVEL 1
ns_000937,ANISOTROPIC ETCH SPACER,BACKSIDE ETCH CLEAN,DEPOSIT METAL SEED,MEASURE BACKSIDE ROUGHNESS,CLEAN AFTER VIA ETCH
ns_000938,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 1,ALIGN MASK LEVEL 4
ns_000939,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST
ns_000940,MEASURE EPITAXY THICKNESS,EPITAXY ANNEAL,EPITAXIAL DEPOSITION,EPITAXY PREP,MEASURE RESISTIVITY
ns_000941,DEPOSIT BACKSIDE METAL,FILL VIA METAL,BACKSIDE ETCH CLEAN,BACKSIDE RINSE,BACKSIDE METALLIZATION PREP
ns_000942,DEPOSIT POLYSILICON,MEASURE CD LEVEL 1,IMPLANT WELL,POLYSILICON ANNEAL,IMPLANT N-TYPE
ns_000943,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,DEVELOP PHOTORESIST,PRE ANNEAL CHECK
ns_000944,CLEAN AFTER ETCH,CLEAN AFTER METAL ETCH,CLEAN AFTER POLY ETCH,PATTERN INSPECTION LEVEL 1,BACKSIDE ETCH CLEAN
ns_000945,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST
ns_000946,METAL PATTERN INSPECTION,CLEAN AFTER METAL ETCH,POLY PATTERN INSPECTION,INSPECT PATTERN LEVEL 1,ALIGN MASK LEVEL 4
ns_000947,ALIGN MASK LEVEL 1,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 4,WAFER SURFACE CLEAN,ALIGN MASK LEVEL 3
ns_000948,MEASURE PLANARITY,MEASURE SURFACE PLANARITY,MEASURE METAL THICKNESS,MEASURE JUNCTION PROFILE,CMP INTERLAYER DIELECTRIC
ns_000949,HARD BAKE,VIA ETCH,DIELECTRIC ETCH VIA,VIA ETCH THROUGH DIELECTRIC,METAL ETCH DRY
ns_000950,EPITAXIAL DEPOSITION,EPITAXY PREP,MEASURE EPITAXY THICKNESS,EPITAXY ANNEAL,GRINDING WAFER BACKSIDE
ns_000951,CLEAN AFTER VIA ETCH,CLEAN AFTER POLY ETCH,ALIGN MASK LEVEL 3,CLEAN AFTER ETCH,EXPOSE LITHO LEVEL 3
ns_000952,DEPOSIT POLYSILICON,MEASURE CD LEVEL 1,IMPLANT WELL,POLYSILICON ANNEAL,IMPLANT N-TYPE
ns_000953,EPITAXY PREP,EPITAXY ANNEAL,EPITAXIAL DEPOSITION,MEASURE EPITAXY THICKNESS,SUBSTRATE CHECK
ns_000954,MEASURE PLANARITY,MEASURE SURFACE PLANARITY,MEASURE METAL THICKNESS,MEASURE JUNCTION PROFILE,CMP INTERLAYER DIELECTRIC
ns_000955,CLEAN AFTER METAL ETCH,CLEAN AFTER ETCH,METAL PATTERN INSPECTION,CLEAN AFTER POLY ETCH,CLEAN AFTER VIA ETCH
ns_000956,EPITAXIAL DEPOSITION,MEASURE EPITAXY THICKNESS,EPITAXY ANNEAL,EPITAXY PREP,GATE OXIDE GROWTH
ns_000957,IMPLANT LDD,MEASURE SPACER WIDTH,IMPLANT N-TYPE,IMPLANT SOURCE DRAIN,IMPLANT WELL
ns_000958,GATE OXIDE GROWTH,GATE OXIDE PREP,MEASURE GATE OXIDE THICKNESS,CLEAN AFTER POLY ETCH,ANNEAL OXIDE
ns_000959,PRE ANNEAL CHECK,DRIVE IN DIFFUSION,RAPID THERMAL ANNEAL,LIGHT ANNEAL,STRIP PHOTORESIST
ns_000960,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST,FINAL ELECTRICAL TEST PREP
ns_000961,BACKSIDE GRIND,DEPOSIT BACKSIDE PROTECTION,FILL VIA METAL,GRINDING WAFER BACKSIDE,BACKSIDE METALLIZATION PREP
ns_000962,SUBSTRATE CHECK,DRY WAFER,EPITAXIAL DEPOSITION,EPITAXY PREP,MEASURE INITIAL GEOMETRY
ns_000963,VIA INSPECTION,VIA OPENING INSPECTION,PRE CLEAN INSPECTION,INITIAL WAFER INSPECTION,METAL PATTERN INSPECTION
ns_000964,CLEAN PAD OPENING,MEASURE PAD OPENING,CLEAN AFTER METAL ETCH,BACKSIDE RINSE,CLEAN AFTER POLY ETCH
ns_000965,PAD WINDOW LITHO,OPEN PAD WINDOW LITHO,OPEN PAD WINDOW,OPEN BOND PAD WINDOW,DEVELOP PAD WINDOW
ns_000966,MEASURE GATE CD,IMPLANT SOURCE DRAIN,MEASURE SPACER WIDTH,MEASURE OPENING CD,LIGHT ANNEAL
ns_000967,MEASURE LINE WIDTH,DEPOSIT PASSIVATION LAYER,DEPOSIT PASSIVATION,MEASURE VIA CD,PASSIVATION ETCH PAD OPENING
ns_000968,CLEAN PAD OPENING,MEASURE PAD OPENING,CLEAN AFTER POLY ETCH,CLEAN AFTER METAL ETCH,BACKSIDE RINSE
ns_000969,LIGHT ANNEAL,PRE ANNEAL CHECK,DEPOSIT SPACER DIELECTRIC,ANNEAL METAL 1,IMPLANT SOURCE DRAIN
ns_000970,CLEAN AFTER POLY ETCH,POLY PATTERN INSPECTION,CLEAN AFTER ETCH,CLEAN AFTER VIA ETCH,MEASURE BACKSIDE CONTACT
ns_000971,SOFT BAKE,ALIGN MASK LEVEL 1,THERMAL OXIDATION,EXPOSE LITHO LEVEL 2,HARD BAKE
ns_000972,SOFT BAKE,ALIGN MASK LEVEL 1,HARD BAKE,EXPOSE LITHO LEVEL 2,THERMAL OXIDATION
ns_000973,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP RESIST,STRIP PHOTORESIST
ns_000974,PAD WINDOW LITHO,OPEN PAD WINDOW LITHO,OPEN PAD WINDOW,OPEN BOND PAD WINDOW,DEVELOP PAD WINDOW
ns_000975,MEASURE SPACER WIDTH,IMPLANT LDD,DEPOSIT SPACER DIELECTRIC,MEASURE SHEET RESISTANCE,MEASURE JUNCTION PROFILE
ns_000976,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,DEVELOP PHOTORESIST,SPIN COAT PHOTORESIST
ns_000977,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,POLYSILICON ETCH,DEPOSIT PASSIVATION LAYER,DEPOSIT PASSIVATION
ns_000978,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST
ns_000979,CMP METAL,CMP VIA FILL,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,DEPOSIT TOP METAL
ns_000980,MEASURE GATE OXIDE THICKNESS,GATE OXIDE GROWTH,OXIDE ETCH DRY,GATE OXIDE PREP,POLYSILICON ANNEAL
ns_000981,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC,MEASURE SHEET RESISTANCE,MEASURE JUNCTION PROFILE,DEPOSIT BARRIER METAL
ns_000982,BACKSIDE GRIND,FILL VIA METAL,DEPOSIT BACKSIDE PROTECTION,BACKSIDE METALLIZATION PREP,GRINDING WAFER BACKSIDE
ns_000983,MEASURE VIA RESISTANCE,MEASURE CONTACT RESISTANCE,DEPOSIT TOP METAL,DEPOSIT METAL 1,CMP VIA FILL
ns_000984,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP RESIST,STRIP PHOTORESIST
ns_000985,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP RESIST,STRIP PHOTORESIST
ns_000986,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 1,ALIGN MASK LEVEL 2,CLEAN AFTER VIA ETCH,EXPOSE LITHO LEVEL 3
ns_000987,PRE ANNEAL CHECK,DRIVE IN DIFFUSION,RAPID THERMAL ANNEAL,LIGHT ANNEAL,STRIP PHOTORESIST
ns_000988,DEPOSIT SPACER DIELECTRIC,MEASURE SHEET RESISTANCE,IMPLANT LDD,LIGHT ANNEAL,MEASURE SPACER WIDTH
ns_000989,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 1,METAL PATTERN INSPECTION
ns_000990,ALIGN MASK LEVEL 4,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 1,ALIGN MASK LEVEL 3,EXPOSE LITHO LEVEL 4
ns_000991,MEASURE PASSIVATION QUALITY,MEASURE PASSIVATION THICKNESS,DEPOSIT PASSIVATION LAYER,OPEN BOND PAD WINDOW,DEPOSIT PASSIVATION
ns_000992,MEASURE RESISTIVITY,MEASURE EPITAXY THICKNESS,EPITAXY ANNEAL,RCA CLEAN 2,WET CLEAN RCA2
ns_000993,PRE ANNEAL CHECK,LIGHT ANNEAL,DRIVE IN DIFFUSION,RAPID THERMAL ANNEAL,IMPLANT SOURCE DRAIN
ns_000994,POLYSILICON ANNEAL,MEASURE GATE OXIDE THICKNESS,DEPOSIT POLYSILICON,EPITAXY ANNEAL,POLY PATTERN INSPECTION
ns_000995,BACKSIDE METALLIZATION PREP,BACKSIDE DRY,SURFACE PREP FOR DEPOSITION,DEPOSIT METAL SEED,GATE OXIDE PREP
ns_000996,PRE ANNEAL CHECK,LIGHT ANNEAL,DRIVE IN DIFFUSION,RAPID THERMAL ANNEAL,STRIP PHOTORESIST
ns_000997,BACKSIDE METALLIZATION PREP,BACKSIDE DRY,SURFACE PREP FOR DEPOSITION,DEPOSIT METAL SEED,GATE OXIDE PREP
ns_000998,DEPOSIT BARRIER METAL,MEASURE VIA CD,IMPLANT N-TYPE,DEPOSIT SPACER DIELECTRIC,DEPOSIT METAL 1
ns_000999,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,CMP METAL,CMP VIA FILL,DEPOSIT INTERLEVEL DIELECTRIC
ns_001000,HARD BAKE,VIA ETCH,DIELECTRIC ETCH VIA,VIA ETCH THROUGH DIELECTRIC,METAL ETCH DRY
ns_001001,DEPOSIT BARRIER METAL,MEASURE VIA CD,IMPLANT N-TYPE,DEPOSIT SPACER DIELECTRIC,DEPOSIT METAL 1
ns_001002,BACKSIDE CLEAN,BACKSIDE CLEAN FINAL,FRONTSIDE CLEAN,BACKSIDE THINNING CHECK,WET CLEAN RCA1
ns_001003,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,SPIN COAT PHOTORESIST,STRIP PHOTORESIST
ns_001004,CLEAN AFTER POLY ETCH,POLY PATTERN INSPECTION,CLEAN AFTER ETCH,CLEAN AFTER VIA ETCH,ANISOTROPIC ETCH SPACER
ns_001005,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 1,ALIGN MASK LEVEL 2,CLEAN AFTER VIA ETCH,ALIGN MASK LEVEL 4
ns_001006,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP PHOTORESIST,STRIP RESIST
ns_001007,METAL ETCH,METAL ETCH DRY,HARD BAKE,OXIDE ETCH,POLYSILICON ETCH
ns_001008,SOFT BAKE,ALIGN MASK LEVEL 1,THERMAL OXIDATION,HARD BAKE,MEASURE JUNCTION DEPTH
ns_001009,WAFER SURFACE CLEAN,EPITAXY ANNEAL,ALIGN MASK LEVEL 1,MEASURE BACKSIDE CONTACT,EPITAXIAL DEPOSITION
ns_001010,EXPOSE LITHO LEVEL 1,ALIGN MASK LEVEL 1,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 4
ns_001011,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,POLYSILICON ETCH,DEPOSIT PASSIVATION LAYER,DEPOSIT PASSIVATION
ns_001012,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS,MEASURE OXIDE THICKNESS,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC
ns_001013,DEVELOP PAD WINDOW,DEVELOP PHOTORESIST,POST EXPOSE BAKE,STRIP RESIST,STRIP PHOTORESIST
ns_001014,MEASURE SPACER WIDTH,IMPLANT LDD,DEPOSIT SPACER DIELECTRIC,MEASURE SHEET RESISTANCE,MEASURE JUNCTION PROFILE
ns_001015,EXPOSE LITHO LEVEL 2,ALIGN MASK LEVEL 2,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 4,PATTERN INSPECTION LEVEL 2
ns_001016,SPIN COAT PHOTORESIST,MEASURE POLY THICKNESS,MEASURE METAL THICKNESS,RAPID THERMAL ANNEAL,HARD BAKE
ns_001017,SOFT BAKE,ALIGN MASK LEVEL 1,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,HARD BAKE
ns_001018,MEASURE PAD OPENING,DEPOSIT PAD OXIDE,CLEAN PAD OPENING,MEASURE BACKSIDE CONTACT,BACKSIDE ANNEAL
ns_001019,FINAL LOT RELEASE,LOT RELEASE,PACKAGE PREPARATION,THRESHOLD VOLTAGE TEST,SHIP LOT
ns_001020,MEASURE VIA CD,DEPOSIT BARRIER METAL,DEVELOP PHOTORESIST,MEASURE LINE WIDTH,STRIP PHOTORESIST
ns_001021,HF DIP,EXPOSE LITHO LEVEL 1,SUBSTRATE CHECK,OXIDE STRIP,LOT IDENTIFICATION
ns_001022,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST,FINAL PARTICLE INSPECTION,FINAL ELECTRICAL TEST PREP,THRESHOLD VOLTAGE TEST
ns_001023,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,DEVELOP PHOTORESIST,PRE ANNEAL CHECK
ns_001024,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP RESIST,STRIP PHOTORESIST
ns_001025,EPITAXY ANNEAL,EPITAXY PREP,MEASURE RESISTIVITY,MEASURE EPITAXY THICKNESS,EPITAXIAL DEPOSITION
ns_001026,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST
ns_001027,PAD WINDOW LITHO,OPEN PAD WINDOW LITHO,OPEN PAD WINDOW,OPEN BOND PAD WINDOW,DEVELOP PAD WINDOW
ns_001028,CLEAN AFTER METAL ETCH,CLEAN AFTER ETCH,METAL PATTERN INSPECTION,CLEAN AFTER POLY ETCH,CLEAN AFTER VIA ETCH
ns_001029,FINAL CLEAN,FRONTSIDE CLEAN FINAL,CLEAN AFTER METAL ETCH,FINAL THICKNESS MEASURE,BACKSIDE CLEAN
ns_001030,BACKSIDE DRY,ETCH WET BACKSIDE,DEPOSIT METAL SEED,BACKSIDE RINSE,BACKSIDE ETCH CLEAN
ns_001031,DEPOSIT PASSIVATION LAYER,DEPOSIT PASSIVATION,MEASURE LINE WIDTH,DEPOSIT BARRIER METAL,DEPOSIT METAL 1
ns_001032,OXIDE ETCH,HARD BAKE,POLYSILICON ETCH,METAL ETCH DRY,METAL ETCH
ns_001033,PATTERN INSPECTION LEVEL 1,POLY PATTERN INSPECTION,PATTERN INSPECTION LEVEL 2,METAL PATTERN INSPECTION,WAFER SURFACE CLEAN
ns_001034,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,DEVELOP PHOTORESIST,PRE ANNEAL CHECK
ns_001035,LEAKAGE TEST,SWITCHING TEST,DEPOSIT BACKSIDE METAL,FINAL THICKNESS MEASURE,BACKSIDE RINSE
ns_001036,SOFT BAKE,ALIGN MASK LEVEL 1,THERMAL OXIDATION,HARD BAKE,EXPOSE LITHO LEVEL 2
ns_001037,WAFER SURFACE CLEAN,EPITAXY ANNEAL,ALIGN MASK LEVEL 1,SURFACE PREP FOR DEPOSITION,GATE OXIDE GROWTH
ns_001038,MEASURE VIA CD,DEPOSIT BARRIER METAL,DEVELOP PHOTORESIST,STRIP PHOTORESIST,MEASURE LINE WIDTH
ns_001039,MEASURE JUNCTION PROFILE,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC,MEASURE SHEET RESISTANCE,DENSIFY OXIDE
ns_001040,PRE ANNEAL CHECK,DRIVE IN DIFFUSION,RAPID THERMAL ANNEAL,LIGHT ANNEAL,STRIP PHOTORESIST
ns_001041,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 1,ALIGN MASK LEVEL 2,CLEAN AFTER VIA ETCH,ALIGN MASK LEVEL 4
ns_001042,CLEAN AFTER ETCH,CLEAN AFTER POLY ETCH,CLEAN AFTER METAL ETCH,PATTERN INSPECTION LEVEL 1,CLEAN AFTER VIA ETCH
ns_001043,DEPOSIT BACKSIDE METAL,FILL VIA METAL,BACKSIDE ETCH CLEAN,BACKSIDE RINSE,BACKSIDE METALLIZATION PREP
ns_001044,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST,FINAL PARTICLE INSPECTION,FINAL ELECTRICAL TEST PREP,THRESHOLD VOLTAGE TEST
ns_001045,DEPOSIT TOP METAL,DEPOSIT METAL 1,POST EXPOSE BAKE,SPIN COAT PHOTORESIST,MEASURE VIA RESISTANCE
ns_001046,SOFT BAKE,ALIGN MASK LEVEL 1,THERMAL OXIDATION,EXPOSE LITHO LEVEL 2,HARD BAKE
ns_001047,MEASURE BACKSIDE CONTACT,WAFER SORT TEST,DRY WAFER BACKSIDE,MEASURE PAD OPENING,BACKSIDE ANNEAL
ns_001048,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,DEPOSIT PASSIVATION LAYER,POLYSILICON ETCH,DEPOSIT PASSIVATION
ns_001049,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,LIGHT ANNEAL,DRIVE IN DIFFUSION,MEASURE SHEET RESISTANCE
ns_001050,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST,FINAL PARTICLE INSPECTION,FINAL ELECTRICAL TEST PREP,THRESHOLD VOLTAGE TEST
ns_001051,EXPOSE LITHO LEVEL 1,ALIGN MASK LEVEL 1,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 4
ns_001052,STRIP PHOTORESIST,STRIP RESIST,STRIP RESIST LEVEL 2,DEVELOP PHOTORESIST,PRE ANNEAL CHECK
