EXAMPLE_ID,RANK_1,RANK_2,RANK_3,RANK_4,RANK_5
ns_001024,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,STRIP PHOTORESIST
ns_001025,EPITAXY ANNEAL,EPITAXY PREP,CLEAN AFTER ETCH,WAFER SURFACE CLEAN,BACKSIDE ANNEAL
ns_001026,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST
ns_001027,OPEN PAD WINDOW LITHO,PAD WINDOW LITHO,OPEN BOND PAD WINDOW,OPEN PAD WINDOW,PASSIVATION ETCH
ns_001028,CLEAN AFTER METAL ETCH,CLEAN AFTER POLY ETCH,CLEAN AFTER ETCH,CLEAN PAD OPENING,FILL VIA METAL
ns_001029,FINAL CLEAN,CLEAN AFTER OXIDE ETCH,CLEAN AFTER ETCH,CLEAN AFTER FIELD ETCH,CLEAN PAD OPENING
ns_001030,BACKSIDE DRY,BACKSIDE RINSE,BACKSIDE METALLIZATION PREP,BACKSIDE ANNEAL,METAL ETCH DRY
ns_001031,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,MEASURE LINE WIDTH,MEASURE PASSIVATION THICKNESS,MEASURE PASSIVATION QUALITY
ns_001032,OXIDE ETCH,HARD BAKE,OXIDE ETCH DRY,FIELD OXIDE ETCH,POLYSILICON ETCH
ns_001033,PATTERN INSPECTION LEVEL 1,P BODY WINDOW INSPECTION,CLEAN AFTER ETCH,INSPECT PATTERN LEVEL 1,EXPOSE LITHO LEVEL 1
ns_001034,STRIP RESIST,STRIP PHOTORESIST,DEVELOP PHOTORESIST,DEVELOP PAD WINDOW,MEASURE GATE CD
ns_001035,LEAKAGE TEST,MEASURE PAD OPENING,THRESHOLD VOLTAGE TEST,MEASURE BACKSIDE CONTACT,SWITCHING TEST
ns_001036,SOFT BAKE,RAPID THERMAL ANNEAL,POLYSILICON ANNEAL,HARD BAKE,YIELD ANALYSIS
ns_001037,WAFER SURFACE CLEAN,EPITAXIAL DEPOSITION,MEASURE OXIDE THICKNESS,EPITAXY ANNEAL,EPITAXIAL LAYER PREP
ns_001038,MEASURE VIA CD,DEPOSIT BARRIER METAL,MEASURE GATE CD,MEASURE VIA RESISTANCE,HARD BAKE
ns_001039,MEASURE JUNCTION PROFILE,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC,MEASURE DEVICE PARAMETER,CMP INTERLAYER DIELECTRIC
ns_001040,PRE ANNEAL CHECK,DRIVE IN DIFFUSION,RAPID THERMAL ANNEAL,LIGHT ANNEAL,MEASURE OPENING CD
ns_001041,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 4,EXPOSE LITHO LEVEL 3,ALIGN MASK LEVEL 1,ALIGN MASK LEVEL 2
ns_001042,CLEAN AFTER ETCH,CLEAN AFTER VIA ETCH,CLEAN AFTER POLY ETCH,CLEAN PAD OPENING,EPITAXY ANNEAL
ns_001043,DEPOSIT BACKSIDE METAL,BACKSIDE ANNEAL,BACKSIDE ETCH CLEAN,BACKSIDE METALLIZATION PREP,BACKSIDE RINSE
ns_001044,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL PARTICLE INSPECTION,FINAL CD INSPECTION,FINAL GEOMETRY CHECK
ns_001045,DEPOSIT METAL 1,DEPOSIT TOP METAL,MEASURE CONTACT RESISTANCE,MEASURE VIA RESISTANCE,DEPOSIT BARRIER METAL
ns_001046,SOFT BAKE,POLYSILICON ANNEAL,RAPID THERMAL ANNEAL,ALIGN MASK LEVEL 3,YIELD ANALYSIS
ns_001047,MEASURE BACKSIDE CONTACT,BACKSIDE ANNEAL,BACKSIDE METALLIZATION PREP,MEASURE PAD OPENING,BACKSIDE DRY
ns_001048,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,MEASURE PASSIVATION QUALITY
ns_001049,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION,LIGHT ANNEAL,DENSIFY OXIDE
ns_001050,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL PARTICLE INSPECTION,FINAL CD INSPECTION,FINAL GEOMETRY CHECK
ns_001051,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 2,ALIGN MASK LEVEL 1,MEASURE EPITAXY THICKNESS
ns_001052,STRIP RESIST,STRIP PHOTORESIST,DEVELOP PHOTORESIST,DEVELOP PAD WINDOW,MEASURE GATE CD
ns_001053,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,MEASURE LINE WIDTH,MEASURE PASSIVATION THICKNESS,MEASURE PASSIVATION QUALITY
ns_001054,POLY PATTERN INSPECTION,PATTERN INSPECTION LEVEL 1,CLEAN AFTER POLY ETCH,P BODY WINDOW INSPECTION,FIELD PATTERN INSPECTION
ns_001055,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 6,EXPOSE LITHO LEVEL 4
ns_001056,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,STRIP PHOTORESIST
ns_001057,CLEAN AFTER POLY ETCH,CLEAN AFTER ETCH,CLEAN AFTER WINDOW ETCH,POLY PATTERN INSPECTION,CLEAN AFTER FIELD ETCH
ns_001058,MEASURE VIA CD,DEPOSIT BARRIER METAL,MEASURE GATE CD,MEASURE VIA RESISTANCE,HARD BAKE
ns_001059,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,DEVELOP PHOTORESIST
ns_001060,STRIP RESIST,STRIP PHOTORESIST,DEVELOP PHOTORESIST,MEASURE GATE CD,DEVELOP PAD WINDOW
ns_001061,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,MEASURE LINE WIDTH,MEASURE PASSIVATION THICKNESS,MEASURE PASSIVATION QUALITY
ns_001062,EXPOSE LITHO LEVEL 3,ALIGN MASK LEVEL 3,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 2
ns_001063,GATE OXIDE PREP,GATE OXIDE GROWTH,EPITAXY PREP,MEASURE GATE OXIDE THICKNESS,BACKSIDE METALLIZATION PREP
ns_001064,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,DEVELOP PHOTORESIST
ns_001065,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 1,ALIGN MASK LEVEL 4,ALIGN MASK LEVEL 3,EXPOSE LITHO LEVEL 2
ns_001066,DEPOSIT BACKSIDE METAL,BACKSIDE ANNEAL,BACKSIDE ETCH CLEAN,BACKSIDE METALLIZATION PREP,BACKSIDE RINSE
ns_001067,DEPOSIT BARRIER METAL,MEASURE VIA CD,DEPOSIT METAL 1,DEPOSIT TOP METAL,DEPOSIT PASSIVATION
ns_001068,LEAKAGE TEST,THRESHOLD VOLTAGE TEST,MEASURE PAD OPENING,MEASURE BACKSIDE CONTACT,SWITCHING TEST
ns_001069,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 1,ALIGN MASK LEVEL 3,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 4
ns_001070,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC,CMP VIA FILL
ns_001071,CLEAN PAD OPENING,MEASURE PAD OPENING,BACKSIDE RINSE,BACKSIDE ETCH CLEAN,CLEAN AFTER ETCH
ns_001072,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,STRIP PHOTORESIST
ns_001073,BACKSIDE GRIND,BACKSIDE ETCH CLEAN,MEASURE PAD OPENING,CURE PASSIVATION,CLEAN PAD OPENING
ns_001074,MEASURE LINE WIDTH,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,MEASURE PASSIVATION THICKNESS,MEASURE PASSIVATION QUALITY
ns_001075,MEASURE SURFACE PLANARITY,MEASURE PLANARITY,CMP DIELECTRIC,CMP INTERLAYER DIELECTRIC,MEASURE DIELECTRIC THICKNESS
ns_001076,MEASURE SURFACE PLANARITY,MEASURE PLANARITY,CMP DIELECTRIC,CMP INTERLAYER DIELECTRIC,MEASURE DIELECTRIC THICKNESS
ns_001077,FINAL LOT RELEASE,LOT RELEASE,YIELD ANALYSIS,WAFER SORT TEST,LOT IDENTIFICATION
ns_001078,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 4,EXPOSE LITHO LEVEL 3,ALIGN MASK LEVEL 1,ALIGN MASK LEVEL 2
ns_001079,LIGHT ANNEAL,PRE ANNEAL CHECK,IMPLANT SOURCE DRAIN,DEPOSIT SPACER DIELECTRIC,DRIVE IN DIFFUSION
ns_001080,CURE PASSIVATION,DENSIFY OXIDE,DENSIFY DIELECTRIC,BACKSIDE DRY,BACKSIDE ANNEAL
ns_001081,STRIP RESIST,STRIP PHOTORESIST,DEVELOP PHOTORESIST,SPIN COAT PHOTORESIST,DEVELOP PAD WINDOW
ns_001082,EPITAXIAL DEPOSITION,EPITAXY PREP,MEASURE EPITAXY THICKNESS,GATE OXIDE GROWTH,ANISOTROPIC ETCH SPACER
ns_001083,OXIDE ETCH,HARD BAKE,OXIDE ETCH DRY,POLYSILICON ETCH,FIELD OXIDE ETCH
ns_001084,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST
ns_001085,CLEAN AFTER VIA ETCH,CLEAN AFTER ETCH,CLEAN AFTER METAL ETCH,CLEAN PAD OPENING,FILL VIA METAL
ns_001086,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 1,ALIGN MASK LEVEL 4,ALIGN MASK LEVEL 3,EXPOSE LITHO LEVEL 2
ns_001087,POLYSILICON ETCH,HARD BAKE,METAL ETCH,POLYSILICON ETCH DRY,OXIDE ETCH
ns_001088,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION,LIGHT ANNEAL,DENSIFY OXIDE
ns_001089,SUBSTRATE CHECK,DRY WAFER,EPITAXIAL WAFER CHECK,EPITAXY PREP,MEASURE RESISTIVITY
ns_001090,MEASURE RESISTIVITY,EXPOSE LITHO LEVEL 1,MEASURE EPITAXY THICKNESS,CLEAN AFTER OXIDE ETCH,THERMAL OXIDATION
ns_001091,MEASURE SPACER WIDTH,IMPLANT LDD,MEASURE GATE CD,DEPOSIT SPACER DIELECTRIC,MEASURE SHEET RESISTANCE
ns_001092,MEASURE BACKSIDE CONTACT,BACKSIDE ANNEAL,BACKSIDE METALLIZATION PREP,MEASURE PAD OPENING,BACKSIDE DRY
ns_001093,DENSIFY DIELECTRIC,DENSIFY OXIDE,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS,DEPOSIT INTERLEVEL DIELECTRIC
ns_001094,EPITAXY ANNEAL,EPITAXY PREP,CLEAN AFTER ETCH,WAFER SURFACE CLEAN,BACKSIDE ANNEAL
ns_001095,MEASURE GATE OXIDE THICKNESS,GATE OXIDE GROWTH,MEASURE EPITAXY THICKNESS,MEASURE OXIDE THICKNESS,EXPOSE LITHO LEVEL 2
ns_001096,THRESHOLD VOLTAGE TEST,EPITAXY ANNEAL,SHIP LOT,BREAKDOWN VOLTAGE TEST,PATTERN INSPECTION LEVEL 1
ns_001097,YIELD ANALYSIS,WAFER SORT TEST,LOT RELEASE,FINAL LOT RELEASE,SUBSTRATE CHECK
ns_001098,FINAL LOT RELEASE,LOT RELEASE,YIELD ANALYSIS,WAFER SORT TEST,LOT IDENTIFICATION
ns_001099,METAL PATTERN INSPECTION,POLY PATTERN INSPECTION,PATTERN INSPECTION LEVEL 1,EXPOSE LITHO LEVEL 4,FILL VIA METAL
ns_001100,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,MEASURE SHEET RESISTANCE,THERMAL OXIDATION,DENSIFY OXIDE
ns_001101,PRE ANNEAL CHECK,LIGHT ANNEAL,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION,ANNEAL METAL
ns_001102,DEPOSIT METAL SEED,FILL VIA METAL,DEPOSIT BARRIER METAL,CLEAN AFTER VIA ETCH,CLEAN AFTER METAL ETCH
ns_001103,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,MEASURE LINE WIDTH,MEASURE PASSIVATION THICKNESS,MEASURE PASSIVATION QUALITY
ns_001104,MEASURE GATE OXIDE THICKNESS,MEASURE EPITAXY THICKNESS,GATE OXIDE GROWTH,MEASURE OXIDE THICKNESS,EXPOSE LITHO LEVEL 2
ns_001105,STRIP RESIST,STRIP PHOTORESIST,DEVELOP PHOTORESIST,DEVELOP PAD WINDOW,MEASURE GATE CD
ns_001106,IMPLANT LDD,MEASURE SPACER WIDTH,IMPLANT CHANNEL STOP,DEPOSIT INTERLAYER DIELECTRIC,IMPLANT N BUFFER
ns_001107,STRIP RESIST,STRIP PHOTORESIST,DEVELOP PHOTORESIST,DEVELOP PAD WINDOW,SPIN COAT PHOTORESIST
ns_001108,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,DEVELOP PHOTORESIST
ns_001109,PATTERN INSPECTION LEVEL 1,CLEAN AFTER ETCH,P BODY WINDOW INSPECTION,EPITAXY ANNEAL,WAFER SURFACE CLEAN
ns_001110,BACKSIDE ETCH CLEAN,BACKSIDE RINSE,DEPOSIT BACKSIDE METAL,MEASURE PAD OPENING,CLEAN PAD OPENING
ns_001111,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL PARTICLE INSPECTION,FINAL CD INSPECTION,FINAL GEOMETRY CHECK
ns_001112,SUBSTRATE CHECK,DRY WAFER,EPITAXIAL WAFER CHECK,EPITAXY PREP,MEASURE RESISTIVITY
ns_001113,FINAL LOT RELEASE,LOT RELEASE,YIELD ANALYSIS,WAFER SORT TEST,LOT IDENTIFICATION
ns_001114,MEASURE JUNCTION DEPTH,THERMAL OXIDATION,PRE ANNEAL CHECK,MEASURE JUNCTION PROFILE,SPIN COAT PHOTORESIST
ns_001115,MEASURE PASSIVATION THICKNESS,MEASURE PASSIVATION QUALITY,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,OPEN BOND PAD WINDOW
ns_001116,DEPOSIT POLYSILICON,MEASURE OXIDE QUALITY,DEPOSIT GATE OXIDE OR DIELECTRIC,DEPOSIT SPACER DIELECTRIC,DEPOSIT FIELD OXIDE
ns_001117,POLY PATTERN INSPECTION,PATTERN INSPECTION LEVEL 1,CLEAN AFTER POLY ETCH,P BODY WINDOW INSPECTION,FIELD PATTERN INSPECTION
ns_001118,MEASURE WAFER THICKNESS,MEASURE THICKNESS,MEASURE INITIAL THICKNESS,MEASURE SURFACE PARTICLES,PRE CLEAN WAFER
ns_001119,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION,LIGHT ANNEAL,DENSIFY OXIDE
ns_001120,FILL VIA METAL,BACKSIDE METALLIZATION PREP,DEPOSIT BACKSIDE METAL,DEPOSIT METAL SEED,BACKSIDE RINSE
ns_001121,POLYSILICON ANNEAL,GATE OXIDE GROWTH,BACKSIDE ANNEAL,EPITAXY ANNEAL,CURE PASSIVATION
ns_001122,STRIP RESIST,STRIP PHOTORESIST,DEVELOP PHOTORESIST,DEVELOP PAD WINDOW,SPIN COAT PHOTORESIST
ns_001123,MEASURE VIA CD,DEPOSIT BARRIER METAL,MEASURE GATE CD,MEASURE VIA RESISTANCE,CMP METAL
ns_001124,MEASURE JUNCTION DEPTH,THERMAL OXIDATION,PRE ANNEAL CHECK,SPIN COAT PHOTORESIST,RAPID THERMAL ANNEAL
ns_001125,WAFER SURFACE CLEAN,EPITAXY ANNEAL,MEASURE OXIDE THICKNESS,EPITAXIAL DEPOSITION,PATTERN INSPECTION LEVEL 1
ns_001126,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC,CMP VIA FILL
ns_001127,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,STRIP PHOTORESIST
ns_001128,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,STRIP PHOTORESIST
ns_001129,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,DEVELOP PHOTORESIST
ns_001130,VIA OPENING INSPECTION,VIA INSPECTION,POLY PATTERN INSPECTION,PRE CLEAN INSPECTION,INITIAL WAFER INSPECTION
ns_001131,GATE OXIDE PREP,GATE OXIDE GROWTH,MEASURE GATE OXIDE THICKNESS,MEASURE OXIDE THICKNESS,DEPOSIT POLYSILICON
ns_001132,SOFT BAKE,POLYSILICON ANNEAL,HARD BAKE,RAPID THERMAL ANNEAL,ALIGN MASK LEVEL 1
ns_001133,MEASURE OXIDE THICKNESS,THERMAL OXIDATION,WAFER SURFACE CLEAN,GATE OXIDE PREP,MEASURE GATE OXIDE THICKNESS
ns_001134,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,DENSIFY OXIDE,DENSIFY DIELECTRIC,EPITAXIAL REWORK CHECK
ns_001135,SOFT BAKE,YIELD ANALYSIS,POLYSILICON ANNEAL,HARD BAKE,RAPID THERMAL ANNEAL
ns_001136,POLYSILICON ETCH,HARD BAKE,POLYSILICON ETCH DRY,METAL ETCH,OXIDE ETCH
ns_001137,STRIP RESIST,STRIP PHOTORESIST,DEVELOP PHOTORESIST,SPIN COAT PHOTORESIST,DEVELOP PAD WINDOW
ns_001138,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,STRIP PHOTORESIST
ns_001139,EPITAXY ANNEAL,WAFER SURFACE CLEAN,CLEAN AFTER ETCH,EPITAXY PREP,BACKSIDE ANNEAL
ns_001140,CLEAN AFTER METAL ETCH,METAL PATTERN INSPECTION,CLEAN PAD OPENING,CLEAN AFTER ETCH,CLEAN AFTER POLY ETCH
ns_001141,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS
ns_001142,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,STRIP PHOTORESIST
ns_001143,IMPLANT LDD,MEASURE SPACER WIDTH,IMPLANT CHANNEL STOP,IMPLANT N BUFFER,IMPLANT WELL
ns_001144,PRE ANNEAL CHECK,LIGHT ANNEAL,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION,ANNEAL METAL
ns_001145,BACKSIDE ETCH CLEAN,BACKSIDE RINSE,DEPOSIT BACKSIDE METAL,MEASURE PAD OPENING,CLEAN AFTER METAL ETCH
ns_001146,BACKSIDE RINSE,BACKSIDE ETCH CLEAN,CLEAN PAD OPENING,BACKSIDE DRY,CLEAN AFTER WINDOW ETCH
ns_001147,MEASURE SURFACE PLANARITY,MEASURE PLANARITY,CMP DIELECTRIC,CMP INTERLAYER DIELECTRIC,MEASURE DIELECTRIC THICKNESS
ns_001148,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL GEOMETRY CHECK
ns_001149,MEASURE OPENING CD,IMPLANT WELL,IMPLANT P BODY,MEASURE GATE CD,MEASURE WINDOW CD
ns_001150,YIELD ANALYSIS,WAFER SORT TEST,LOT RELEASE,FINAL LOT RELEASE,SUBSTRATE CHECK
ns_001151,BACKSIDE ANNEAL,DEPOSIT BACKSIDE METAL,BACKSIDE DRY,BACKSIDE ETCH CLEAN,BACKSIDE RINSE
ns_001152,STRIP RESIST,STRIP PHOTORESIST,DEVELOP PHOTORESIST,SPIN COAT PHOTORESIST,DEVELOP PAD WINDOW
ns_001153,DEPOSIT METAL 1,DEPOSIT TOP METAL,MEASURE CONTACT RESISTANCE,MEASURE VIA RESISTANCE,CMP METAL
ns_001154,CMP METAL,CMP VIA FILL,DEPOSIT METAL 1,DEPOSIT TOP METAL,CMP DIELECTRIC
ns_001155,MEASURE SURFACE PLANARITY,MEASURE PLANARITY,CMP DIELECTRIC,CMP INTERLAYER DIELECTRIC,MEASURE DIELECTRIC THICKNESS
ns_001156,HARD BAKE,VIA ETCH,DIELECTRIC ETCH VIA,VIA ETCH THROUGH DIELECTRIC,POLYSILICON ETCH DRY
ns_001157,MEASURE JUNCTION DEPTH,THERMAL OXIDATION,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,SPIN COAT PHOTORESIST
ns_001158,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,MEASURE DIELECTRIC THICKNESS
ns_001159,GATE OXIDE PREP,GATE OXIDE GROWTH,EPITAXY PREP,MEASURE GATE OXIDE THICKNESS,MEASURE OXIDE THICKNESS
ns_001160,CLEAN AFTER METAL ETCH,CLEAN AFTER POLY ETCH,CLEAN AFTER ETCH,METAL PATTERN INSPECTION,CLEAN AFTER OXIDE ETCH
ns_001161,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 1,ALIGN MASK LEVEL 3,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 2
ns_001162,MEASURE POLY THICKNESS,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE FILM THICKNESS,DEVELOP PHOTORESIST
ns_001163,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 3,ALIGN MASK LEVEL 4,EXPOSE LITHO LEVEL 2,FINAL CLEAN
ns_001164,STRIP RESIST,STRIP PHOTORESIST,DEVELOP PHOTORESIST,SPIN COAT PHOTORESIST,DEVELOP PAD WINDOW
ns_001165,MEASURE PAD OPENING,CLEAN PAD OPENING,SHIP LOT,BACKSIDE ETCH CLEAN,MEASURE BACKSIDE CONTACT
ns_001166,SUBSTRATE CHECK,EPITAXIAL WAFER CHECK,DRY WAFER,EPITAXIAL LAYER PREP,HF DIP
ns_001167,STRIP RESIST,STRIP PHOTORESIST,DEVELOP PHOTORESIST,DEVELOP PAD WINDOW,SPIN COAT PHOTORESIST
ns_001168,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 1,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 4,EXPOSE LITHO LEVEL 2
ns_001169,CLEAN PAD OPENING,MEASURE PAD OPENING,BACKSIDE RINSE,BACKSIDE ETCH CLEAN,CLEAN AFTER METAL ETCH
ns_001170,METAL ETCH,HARD BAKE,METAL ETCH DRY,POLYSILICON ETCH,FIELD OXIDE ETCH
ns_001171,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL CD INSPECTION,FINAL GEOMETRY CHECK
ns_001172,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,STRIP PHOTORESIST
ns_001173,SOFT BAKE,POLYSILICON ANNEAL,RAPID THERMAL ANNEAL,HARD BAKE,ALIGN MASK LEVEL 3
ns_001174,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION,LIGHT ANNEAL,DENSIFY OXIDE
ns_001175,MEASURE SHEET RESISTANCE,DEPOSIT SPACER DIELECTRIC,DEPOSIT GATE OXIDE OR DIELECTRIC,DEPOSIT FIELD OXIDE,EPITAXIAL REWORK CHECK
ns_001176,SOFT BAKE,RAPID THERMAL ANNEAL,ALIGN MASK LEVEL 1,ALIGN MASK LEVEL 3,HARD BAKE
ns_001177,SWITCHING TEST,BREAKDOWN VOLTAGE TEST,LEAKAGE TEST,WAFER SORT TEST,MEASURE BACKSIDE CONTACT
ns_001178,OXIDE ETCH,HARD BAKE,OXIDE ETCH DRY,POLYSILICON ETCH,FIELD OXIDE ETCH
ns_001179,FINAL LOT RELEASE,LOT RELEASE,YIELD ANALYSIS,WAFER SORT TEST,LOT IDENTIFICATION
ns_001180,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 1,ALIGN MASK LEVEL 3,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 2
ns_001181,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL PARTICLE INSPECTION,FINAL CD INSPECTION,FINAL GEOMETRY CHECK
ns_001182,HF DIP,WET CLEAN RCA2,RCA CLEAN 2,FRONTSIDE CLEAN,SUBSTRATE CHECK
ns_001183,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL GEOMETRY CHECK
ns_001184,GATE OXIDE PREP,GATE OXIDE GROWTH,EPITAXY PREP,MEASURE GATE OXIDE THICKNESS,BACKSIDE METALLIZATION PREP
ns_001185,MEASURE SPACER WIDTH,IMPLANT LDD,MEASURE GATE CD,DEPOSIT SPACER DIELECTRIC,MEASURE SHEET RESISTANCE
ns_001186,CLEAN AFTER ETCH,CLEAN AFTER VIA ETCH,CLEAN AFTER POLY ETCH,EPITAXY ANNEAL,CLEAN PAD OPENING
ns_001187,HF DIP,WET CLEAN RCA2,RCA CLEAN 2,FRONTSIDE CLEAN,SUBSTRATE CHECK
ns_001188,PATTERN INSPECTION LEVEL 1,CLEAN AFTER ETCH,P BODY WINDOW INSPECTION,EPITAXY ANNEAL,WAFER SURFACE CLEAN
ns_001189,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,EPITAXIAL REWORK CHECK,DENSIFY OXIDE,DENSIFY DIELECTRIC
ns_001190,WAFER SORT TEST,YIELD ANALYSIS,FINAL LOT RELEASE,LOT RELEASE,RECEIVE WAFER LOT
ns_001191,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,MEASURE SHEET RESISTANCE,LIGHT ANNEAL,ANNEAL METAL
ns_001192,MEASURE SURFACE PLANARITY,MEASURE PLANARITY,CMP DIELECTRIC,CMP INTERLAYER DIELECTRIC,MEASURE DIELECTRIC THICKNESS
ns_001193,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,DEVELOP PHOTORESIST
ns_001194,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 1,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 4,MEASURE GATE OXIDE THICKNESS
ns_001195,MEASURE OPENING CD,IMPLANT WELL,IMPLANT P BODY,MEASURE GATE CD,MEASURE WINDOW CD
ns_001196,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,STRIP PHOTORESIST
ns_001197,BACKSIDE RINSE,CLEAN PAD OPENING,BACKSIDE ETCH CLEAN,BACKSIDE DRY,CLEAN AFTER WINDOW ETCH
ns_001198,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST
ns_001199,DEVELOP PHOTORESIST,DEVELOP PAD WINDOW,POST EXPOSE BAKE,STRIP PHOTORESIST,OPEN PAD WINDOW LITHO
