EXAMPLE_ID,RANK_1,RANK_2,RANK_3,RANK_4,RANK_5
ns_000174,SPIN COAT PHOTORESIST,SOFT BAKE,ALIGN MASK LEVEL 4,EXPOSE LITHO LEVEL 4,DEVELOP PHOTORESIST
ns_000175,MEASURE BACKSIDE ROUGHNESS,BACKSIDE ETCH CLEAN,BACKSIDE THINNING CHECK,ETCH WET BACKSIDE,BACKSIDE METALLIZATION PREP
ns_000176,HARD BAKE,PATTERN INSPECTION LEVEL 1,MEASURE CD LEVEL 1,OXIDE ETCH,ETCH SILICON OR OXIDE WINDOW
ns_000177,ELECTRICAL PARAMETRIC TEST,FINAL ELECTRICAL TEST PREP,WAFER SORT TEST,THRESHOLD VOLTAGE TEST,LEAKAGE TEST
ns_000178,FRONTSIDE CLEAN,SPIN COAT PHOTORESIST,SOFT BAKE,ALIGN MASK LEVEL 2,EXPOSE LITHO LEVEL 2
ns_000179,CLEAN AFTER POLY ETCH,MEASURE GATE CD,MEASURE CD LEVEL 2,IMPLANT LDD,DEPOSIT SPACER DIELECTRIC
ns_000180,DRY WAFER,SURFACE PREP FOR DEPOSITION,THERMAL OXIDATION,DEPOSIT PAD OXIDE,DEPOSIT GATE OXIDE OR DIELECTRIC
ns_000181,POST EXPOSE BAKE,DEVELOP PHOTORESIST,PATTERN INSPECTION LEVEL 2,HARD BAKE,POLYSILICON ETCH
ns_000182,WAFER SURFACE CLEAN,THERMAL OXIDATION,DEPOSIT PAD OXIDE,WAFER CLEAN PRE PROCESS,GATE OXIDE PREP
ns_000183,SPIN COAT PHOTORESIST,SOFT BAKE,ALIGN MASK LEVEL 3,EXPOSE LITHO LEVEL 3,POST EXPOSE BAKE
ns_000184,FILL VIA TUNGSTEN,DEPOSIT TUNGSTEN SEED,DEPOSIT METAL SEED,SURFACE PREP FOR DEPOSITION,MEASURE METAL THICKNESS
ns_000185,EXPOSE LITHO LEVEL 3,POST EXPOSE BAKE,DEVELOP PHOTORESIST,VIA ETCH THROUGH DIELECTRIC,CLEAN AFTER VIA ETCH
ns_000186,SOFT BAKE,ALIGN MASK LEVEL 3,EXPOSE LITHO LEVEL 3,POST EXPOSE BAKE,DEVELOP PHOTORESIST
ns_000187,CLEAN AFTER METAL ETCH,METAL PATTERN INSPECTION,MEASURE METAL THICKNESS,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER
ns_000188,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,WAFER SURFACE CLEAN,SURFACE PREP FOR DEPOSITION,DEPOSIT INTERLAYER DIELECTRIC
ns_000189,SPIN COAT PHOTORESIST,MEASURE POLY THICKNESS,WAFER SURFACE CLEAN,MEASURE SHEET RESISTANCE,ANNEAL POLYSILICON
ns_000190,WAFER SORT TEST,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST,MEASURE DEVICE PARAMETER,YIELD ANALYSIS
ns_000191,SPIN COAT PHOTORESIST,FRONTSIDE CLEAN,MEASURE DIELECTRIC THICKNESS,MEASURE SURFACE PARTICLES,CMP DIELECTRIC
ns_000192,POLYSILICON ETCH DRY,POLYSILICON ETCH,CLEAN AFTER POLY ETCH,STRIP PHOTORESIST,MEASURE GATE CD
ns_000193,SPIN COAT PHOTORESIST,SOFT BAKE,ALIGN MASK LEVEL 3,EXPOSE LITHO LEVEL 3,POST EXPOSE BAKE
ns_000194,WAFER SURFACE CLEAN,SURFACE PREP FOR DEPOSITION,FRONTSIDE CLEAN,PRE CLEAN WAFER,WAFER CLEAN PRE PROCESS
ns_000195,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,WAFER SURFACE CLEAN,SOFT BAKE,ALIGN MASK LEVEL 4
ns_000196,ALIGN MASK LEVEL 4,EXPOSE LITHO LEVEL 4,POST EXPOSE BAKE,DEVELOP PHOTORESIST,METAL ETCH
ns_000197,DRY WAFER,THERMAL OXIDATION,SURFACE PREP FOR DEPOSITION,EPITAXY PREP,GATE OXIDE GROWTH
ns_000198,CURE PASSIVATION,MEASURE PASSIVATION THICKNESS,MEASURE PASSIVATION QUALITY,WAFER SURFACE CLEAN,SPIN COAT PHOTORESIST
ns_000199,STRIP PHOTORESIST,CLEAN AFTER VIA ETCH,VIA OPENING INSPECTION,MEASURE VIA CD,STRIP RESIST
ns_000200,SPIN COAT PHOTORESIST,OPEN PAD WINDOW LITHO,MEASURE PASSIVATION THICKNESS,MEASURE PASSIVATION QUALITY,FRONTSIDE CLEAN
