EXAMPLE_ID,RANK_1,RANK_2,RANK_3,RANK_4,RANK_5
ns_000456,BACKSIDE ANNEAL,MEASURE BACKSIDE CONTACT,LEAKAGE TEST,BACKSIDE METALLIZATION PREP,PASSIVATION ETCH
ns_000457,MEASURE GATE OXIDE THICKNESS,GATE OXIDE PREP,DEPOSIT POLYSILICON,MEASURE OXIDE QUALITY,CLEAN PAD OPENING
ns_000458,DEPOSIT BACKSIDE METAL,MEASURE PAD OPENING,LEAKAGE TEST,MEASURE BACKSIDE CONTACT,THRESHOLD VOLTAGE TEST
ns_000459,MEASURE SURFACE PLANARITY,MEASURE PLANARITY,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,ALIGN MASK LEVEL 3
ns_000460,RCA CLEAN 2,WET CLEAN RCA2,SUBSTRATE CHECK,EPITAXY ANNEAL,DRY WAFER
ns_000461,FINAL LOT RELEASE,LOT RELEASE,WAFER SORT TEST,YIELD ANALYSIS,BACKSIDE GRIND
ns_000462,EXPOSE LITHO LEVEL 1,MEASURE OXIDE THICKNESS,EXPOSE LITHO LEVEL 5,PATTERN INSPECTION LEVEL 1,CLEAN AFTER VIA ETCH
ns_000463,EPITAXIAL DEPOSITION,IMPLANT DRAIN / CATHODE REGION,CLEAN AFTER WINDOW ETCH,CLEAN AFTER FIELD ETCH,BACKSIDE ANNEAL
ns_000464,MEASURE EPITAXY THICKNESS,METAL PATTERN INSPECTION,ALIGN MASK LEVEL 4,CLEAN AFTER FIELD ETCH,MEASURE METAL THICKNESS
ns_000465,DRY WAFER,SUBSTRATE CHECK,EPITAXIAL WAFER CHECK,WET CLEAN RCA2,DENSIFY DIELECTRIC
ns_000466,FILL VIA METAL,DEPOSIT METAL SEED,ALIGN MASK LEVEL 6,DEPOSIT SPACER DIELECTRIC,MEASURE OPENING CD
ns_000467,DRIVE IN DIFFUSION,PRE ANNEAL CHECK,BACKSIDE CLEAN,ETCH SILICON OR OXIDE WINDOW,LIGHT ANNEAL
ns_000468,LEAKAGE TEST,DEPOSIT BACKSIDE METAL,SHIP LOT,OPEN PAD WINDOW LITHO,PAD WINDOW LITHO
ns_000469,CLEAN PAD OPENING,CLEAN AFTER OXIDE ETCH,LEAKAGE TEST,THRESHOLD VOLTAGE TEST,CLEAN AFTER METAL ETCH
ns_000470,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST
ns_000471,DEPOSIT BACKSIDE METAL,MEASURE PAD OPENING,LEAKAGE TEST,THRESHOLD VOLTAGE TEST,MEASURE BACKSIDE CONTACT
ns_000472,BACKSIDE ETCH CLEAN,BACKSIDE GRIND,ALIGN MASK LEVEL 6,MEASURE PAD OPENING,EXPOSE LITHO LEVEL 6
ns_000473,MEASURE EPITAXY THICKNESS,METAL PATTERN INSPECTION,CLEAN AFTER FIELD ETCH,ALIGN MASK LEVEL 4,MEASURE METAL THICKNESS
ns_000474,CMP DIELECTRIC,CMP INTERLAYER DIELECTRIC,MEASURE SURFACE PLANARITY,MEASURE PLANARITY,CURE PASSIVATION
ns_000475,STRIP RESIST,STRIP PHOTORESIST,FINAL CD INSPECTION,WAFER SORT TEST,MEASURE PASSIVATION THICKNESS
ns_000476,STRIP RESIST,STRIP PHOTORESIST,FINAL CD INSPECTION,WAFER SORT TEST,MEASURE PASSIVATION THICKNESS
ns_000477,DEVELOP PHOTORESIST,DEVELOP PAD WINDOW,POST EXPOSE BAKE,FRONTSIDE CLEAN,OPEN PAD WINDOW LITHO
ns_000478,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,LIGHT ANNEAL,YIELD ANALYSIS,WET CLEAN RCA2
ns_000479,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,METAL ETCH DRY,INSPECT PATTERN LEVEL 1,METAL ETCH
ns_000480,OPEN PAD WINDOW LITHO,PAD WINDOW LITHO,METAL PATTERN INSPECTION,EPITAXY PREP,BACKSIDE GRIND
ns_000481,GATE OXIDE GROWTH,ALIGN MASK LEVEL 2,GATE OXIDE PREP,DEPOSIT BACKSIDE METAL,LEAKAGE TEST
ns_000482,DEPOSIT POLYSILICON,MEASURE OXIDE QUALITY,IMPLANT P BODY,POLY PATTERN INSPECTION,PRE CLEAN WAFER
ns_000483,MEASURE OXIDE THICKNESS,EXPOSE LITHO LEVEL 1,EPITAXIAL DEPOSITION,SPIN COAT PHOTORESIST,BACKSIDE CLEAN
ns_000484,IMPLANT LDD,MEASURE SPACER WIDTH,IMPLANT SOURCE REGION,IMPLANT N BUFFER,METAL PATTERN INSPECTION
ns_000485,MEASURE WAFER THICKNESS,MEASURE THICKNESS,MEASURE INITIAL THICKNESS,MEASURE SURFACE PARTICLES,PRE CLEAN WAFER
ns_000486,SOFT BAKE,DEPOSIT METAL 1,DEPOSIT TOP METAL,DEPOSIT PASSIVATION LAYER,YIELD ANALYSIS
ns_000487,METAL PATTERN INSPECTION,DEPOSIT METAL SEED,EXPOSE LITHO LEVEL 6,ALIGN MASK LEVEL 4,CLEAN AFTER VIA ETCH
ns_000488,CLEAN PAD OPENING,CLEAN AFTER OXIDE ETCH,LEAKAGE TEST,THRESHOLD VOLTAGE TEST,CLEAN AFTER METAL ETCH
ns_000489,MEASURE SPACER WIDTH,IMPLANT LDD,BACKSIDE CLEAN,POST EXPOSE BAKE,DEPOSIT SPACER DIELECTRIC
ns_000490,DEPOSIT BARRIER METAL,MEASURE VIA CD,EPITAXIAL WAFER CHECK,WAFER SORT TEST,DEPOSIT GATE OXIDE OR DIELECTRIC
ns_000491,MEASURE FILM THICKNESS,MEASURE DIELECTRIC THICKNESS,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,DENSIFY OXIDE
ns_000492,BACKSIDE ETCH CLEAN,BACKSIDE GRIND,ALIGN MASK LEVEL 6,MEASURE PAD OPENING,THRESHOLD VOLTAGE TEST
ns_000493,ANISOTROPIC ETCH SPACER,FIELD PATTERN INSPECTION,GATE OXIDE GROWTH,CLEAN AFTER FIELD ETCH,ALIGN MASK LEVEL 3
ns_000494,STRIP RESIST,STRIP PHOTORESIST,FINAL CD INSPECTION,WAFER SORT TEST,MEASURE PASSIVATION THICKNESS
ns_000495,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,MEASURE OXIDE THICKNESS,MEASURE DIELECTRIC THICKNESS,INITIAL WAFER INSPECTION
ns_000496,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,METAL ETCH DRY,INSPECT PATTERN LEVEL 1,METAL ETCH
ns_000497,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,LIGHT ANNEAL,DEPOSIT BARRIER METAL,WET CLEAN RCA2
ns_000498,MEASURE RESISTIVITY,CLEAN AFTER OXIDE ETCH,EXPOSE LITHO LEVEL 3,WAFER SURFACE CLEAN,ALIGN MASK LEVEL 3
ns_000499,EPITAXY PREP,CLEAN PAD OPENING,BACKSIDE RINSE,HF DIP,ANISOTROPIC ETCH SPACER
ns_000500,SOFT BAKE,DEPOSIT METAL 1,DEPOSIT TOP METAL,IMPLANT WELL,SPIN COAT PHOTORESIST
ns_000501,RCA CLEAN 2,WET CLEAN RCA2,SUBSTRATE CHECK,DRY WAFER,EPITAXY ANNEAL
ns_000502,MEASURE FILM THICKNESS,MEASURE DIELECTRIC THICKNESS,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,DENSIFY OXIDE
ns_000503,HARD BAKE,VIA ETCH,DIELECTRIC ETCH VIA,VIA ETCH THROUGH DIELECTRIC,METAL ETCH DRY
ns_000504,OPEN PAD WINDOW LITHO,PAD WINDOW LITHO,METAL PATTERN INSPECTION,BACKSIDE GRIND,EPITAXY PREP
ns_000505,EXPOSE LITHO LEVEL 2,CLEAN AFTER WINDOW ETCH,ALIGN MASK LEVEL 4,EXPOSE LITHO LEVEL 6,EXPOSE LITHO LEVEL 3
ns_000506,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,FINAL GEOMETRY CHECK,HARD BAKE
ns_000507,STRIP RESIST,STRIP PHOTORESIST,FINAL CD INSPECTION,WAFER SORT TEST,MEASURE PASSIVATION THICKNESS
ns_000508,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION,LIGHT ANNEAL,DENSIFY OXIDE
ns_000509,ALIGN MASK LEVEL 2,CLEAN AFTER METAL ETCH,CLEAN AFTER WINDOW ETCH,FINAL CLEAN,ALIGN MASK LEVEL 1
ns_000510,SOFT BAKE,DEPOSIT METAL 1,DEPOSIT TOP METAL,DEPOSIT PASSIVATION LAYER,YIELD ANALYSIS
ns_000511,CLEAN AFTER METAL ETCH,METAL PATTERN INSPECTION,ALIGN MASK LEVEL 6,THRESHOLD VOLTAGE TEST,EXPOSE LITHO LEVEL 6
ns_000512,PRE ANNEAL CHECK,LIGHT ANNEAL,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION,DEPOSIT POLYSILICON
ns_000513,HF DIP,MEASURE DEVICE PARAMETER,ANISOTROPIC ETCH SPACER,EPITAXY PREP,MEASURE LINE WIDTH
ns_000514,MEASURE OXIDE THICKNESS,EXPOSE LITHO LEVEL 1,EPITAXIAL DEPOSITION,SPIN COAT PHOTORESIST,BACKSIDE CLEAN
ns_000515,CLEAN PAD OPENING,CLEAN AFTER OXIDE ETCH,LEAKAGE TEST,THRESHOLD VOLTAGE TEST,CLEAN AFTER METAL ETCH
ns_000516,MEASURE RESISTIVITY,CLEAN AFTER OXIDE ETCH,EXPOSE LITHO LEVEL 3,WAFER SURFACE CLEAN,ALIGN MASK LEVEL 3
ns_000517,EXPOSE LITHO LEVEL 2,CLEAN AFTER WINDOW ETCH,ALIGN MASK LEVEL 4,GATE OXIDE PREP,EXPOSE LITHO LEVEL 6
ns_000518,MEASURE EPITAXY THICKNESS,METAL PATTERN INSPECTION,CLEAN AFTER FIELD ETCH,ALIGN MASK LEVEL 4,EPITAXIAL DEPOSITION
ns_000519,OPEN BOND PAD WINDOW,OPEN PAD WINDOW,MEASURE PLANARITY,CLEAN AFTER VIA ETCH,MEASURE SURFACE PLANARITY
ns_000520,POLY PATTERN INSPECTION,CURE PASSIVATION,P BODY WINDOW INSPECTION,DEPOSIT POLYSILICON,SWITCHING TEST
ns_000521,CLEAN AFTER POLY ETCH,ALIGN MASK LEVEL 5,CLEAN AFTER VIA ETCH,CLEAN AFTER FIELD ETCH,IMPLANT SOURCE REGION
ns_000522,BACKSIDE DRY,IMPLANT LDD,EXPOSE LITHO LEVEL 6,DEPOSIT BACKSIDE METAL,MEASURE SPACER WIDTH
ns_000523,SWITCHING TEST,MEASURE BACKSIDE CONTACT,BREAKDOWN VOLTAGE TEST,BACKSIDE ETCH CLEAN,FINAL CLEAN
ns_000524,STRIP RESIST,STRIP PHOTORESIST,FINAL CD INSPECTION,WAFER SORT TEST,MEASURE PASSIVATION THICKNESS
ns_000525,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,POST EXPOSE BAKE
ns_000526,FINAL LOT RELEASE,LOT RELEASE,WAFER SORT TEST,YIELD ANALYSIS,BACKSIDE GRIND
ns_000527,MEASURE WAFER THICKNESS,MEASURE THICKNESS,MEASURE INITIAL THICKNESS,MEASURE SURFACE PARTICLES,PRE CLEAN WAFER
ns_000528,STRIP RESIST,STRIP PHOTORESIST,FINAL CD INSPECTION,WAFER SORT TEST,MEASURE PASSIVATION THICKNESS
ns_000529,GATE OXIDE PREP,POLY PATTERN INSPECTION,DEPOSIT POLYSILICON,BACKSIDE ETCH CLEAN,CLEAN AFTER ETCH
ns_000530,SOFT BAKE,DEPOSIT METAL 1,DEPOSIT TOP METAL,DEPOSIT PASSIVATION LAYER,IMPLANT WELL
ns_000531,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL PARTICLE INSPECTION,FINAL CD INSPECTION,FINAL GEOMETRY CHECK
ns_000532,SPIN COAT PHOTORESIST,MEASURE POLY THICKNESS,MEASURE METAL THICKNESS,MEASURE FILM THICKNESS,POST EXPOSE BAKE
ns_000533,IMPLANT WELL,MEASURE OPENING CD,IMPLANT P BODY,DEPOSIT GATE OXIDE OR DIELECTRIC,EXPOSE LITHO LEVEL 3
ns_000534,IMPLANT LDD,MEASURE SPACER WIDTH,IMPLANT SOURCE REGION,IMPLANT N BUFFER,METAL PATTERN INSPECTION
ns_000535,CMP DIELECTRIC,CMP INTERLAYER DIELECTRIC,MEASURE SURFACE PLANARITY,MEASURE PLANARITY,CURE PASSIVATION
ns_000536,MEASURE PAD OPENING,DEPOSIT BACKSIDE METAL,BREAKDOWN VOLTAGE TEST,CLEAN AFTER ETCH,ALIGN MASK LEVEL 6
ns_000537,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,LIGHT ANNEAL,DEPOSIT BARRIER METAL,MEASURE JUNCTION DEPTH
ns_000538,STRIP RESIST,STRIP PHOTORESIST,FINAL CD INSPECTION,MEASURE PASSIVATION THICKNESS,WAFER SORT TEST
ns_000539,LEAKAGE TEST,DEPOSIT BACKSIDE METAL,EPITAXY ANNEAL,SHIP LOT,OPEN PAD WINDOW LITHO
ns_000540,CLEAN PAD OPENING,CLEAN AFTER OXIDE ETCH,LEAKAGE TEST,THRESHOLD VOLTAGE TEST,CLEAN AFTER METAL ETCH
ns_000541,STRIP RESIST,STRIP PHOTORESIST,FINAL CD INSPECTION,WAFER SORT TEST,MEASURE PASSIVATION THICKNESS
ns_000542,MEASURE POLY THICKNESS,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE FILM THICKNESS,DEPOSIT POLYSILICON
ns_000543,PATTERN INSPECTION LEVEL 1,DEPOSIT BACKSIDE METAL,ALIGN MASK LEVEL 1,BREAKDOWN VOLTAGE TEST,ANNEAL DIELECTRIC
ns_000544,SWITCHING TEST,MEASURE BACKSIDE CONTACT,BREAKDOWN VOLTAGE TEST,BACKSIDE ETCH CLEAN,FINAL CLEAN
ns_000545,CURE PASSIVATION,MEASURE BACKSIDE CONTACT,METAL ETCH,POLY PATTERN INSPECTION,MEASURE GATE OXIDE THICKNESS
ns_000546,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PARAMETRIC TEST,DEPOSIT GATE OXIDE OR DIELECTRIC
ns_000547,EPITAXIAL DEPOSITION,IMPLANT DRAIN / CATHODE REGION,CLEAN AFTER FIELD ETCH,CLEAN AFTER WINDOW ETCH,BACKSIDE ANNEAL
ns_000548,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST
ns_000549,SOFT BAKE,DEPOSIT METAL 1,DEPOSIT TOP METAL,IMPLANT WELL,DEPOSIT PASSIVATION LAYER
ns_000550,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,MEASURE DIELECTRIC THICKNESS
ns_000551,STRIP RESIST,STRIP PHOTORESIST,FINAL CD INSPECTION,WAFER SORT TEST,MEASURE PASSIVATION THICKNESS
ns_000552,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,LIGHT ANNEAL,YIELD ANALYSIS,WET CLEAN RCA2
ns_000553,EPITAXY ANNEAL,CLEAN AFTER FIELD ETCH,CURE PASSIVATION,WAFER SURFACE CLEAN,LEAKAGE TEST
ns_000554,STRIP RESIST,STRIP PHOTORESIST,FINAL CD INSPECTION,MEASURE PASSIVATION THICKNESS,WAFER SORT TEST
ns_000555,EPITAXY ANNEAL,CLEAN AFTER FIELD ETCH,CURE PASSIVATION,WAFER SURFACE CLEAN,LEAKAGE TEST
ns_000556,BACKSIDE ANNEAL,LEAKAGE TEST,MEASURE BACKSIDE CONTACT,BACKSIDE METALLIZATION PREP,SHIP LOT
ns_000557,EPITAXY ANNEAL,CLEAN AFTER FIELD ETCH,WAFER SURFACE CLEAN,CURE PASSIVATION,LEAKAGE TEST
ns_000558,IMPLANT SOURCE DRAIN,MEASURE GATE CD,IMPLANT CHANNEL STOP,ALIGN MASK LEVEL 2,LOT IDENTIFICATION
ns_000559,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,LIGHT ANNEAL,DEPOSIT BARRIER METAL,MEASURE JUNCTION DEPTH
ns_000560,MEASURE VIA CD,DEPOSIT BARRIER METAL,STRIP PHOTORESIST,STRIP RESIST,SPIN COAT PHOTORESIST
ns_000561,GATE OXIDE GROWTH,ALIGN MASK LEVEL 2,GATE OXIDE PREP,DEPOSIT BACKSIDE METAL,LEAKAGE TEST
ns_000562,ALIGN MASK LEVEL 1,DEPOSIT BACKSIDE METAL,PATTERN INSPECTION LEVEL 1,ALIGN MASK LEVEL 2,LEAKAGE TEST
ns_000563,DEVELOP PHOTORESIST,DEVELOP PAD WINDOW,POST EXPOSE BAKE,FRONTSIDE CLEAN,OPEN PAD WINDOW LITHO
ns_000564,SWITCHING TEST,MEASURE BACKSIDE CONTACT,BREAKDOWN VOLTAGE TEST,FINAL CLEAN,BACKSIDE ETCH CLEAN
ns_000565,STRIP RESIST,STRIP PHOTORESIST,FINAL CD INSPECTION,MEASURE PASSIVATION THICKNESS,WAFER SORT TEST
ns_000566,MEASURE WAFER THICKNESS,MEASURE THICKNESS,MEASURE INITIAL THICKNESS,MEASURE SURFACE PARTICLES,PRE CLEAN WAFER
ns_000567,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,FINAL GEOMETRY CHECK,HARD BAKE
ns_000568,CMP DIELECTRIC,CMP INTERLAYER DIELECTRIC,MEASURE SURFACE PLANARITY,MEASURE PLANARITY,CURE PASSIVATION
ns_000569,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,POST EXPOSE BAKE
ns_000570,PATTERN INSPECTION LEVEL 1,DEPOSIT BACKSIDE METAL,ALIGN MASK LEVEL 1,BREAKDOWN VOLTAGE TEST,ANNEAL DIELECTRIC
ns_000571,DRY WAFER,SUBSTRATE CHECK,EPITAXIAL WAFER CHECK,DENSIFY DIELECTRIC,WET CLEAN RCA2
ns_000572,ANISOTROPIC ETCH SPACER,FIELD PATTERN INSPECTION,GATE OXIDE GROWTH,ALIGN MASK LEVEL 3,CLEAN AFTER FIELD ETCH
ns_000573,EPITAXY ANNEAL,CLEAN AFTER FIELD ETCH,CURE PASSIVATION,WAFER SURFACE CLEAN,LEAKAGE TEST
ns_000574,STRIP RESIST,STRIP PHOTORESIST,FINAL CD INSPECTION,MEASURE PASSIVATION THICKNESS,WAFER SORT TEST
ns_000575,SWITCHING TEST,MEASURE BACKSIDE CONTACT,BREAKDOWN VOLTAGE TEST,BACKSIDE ETCH CLEAN,FINAL CLEAN
ns_000576,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,LIGHT ANNEAL,DEPOSIT BARRIER METAL,WET CLEAN RCA2
ns_000577,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,LIGHT ANNEAL,DEPOSIT BARRIER METAL,MEASURE JUNCTION DEPTH
ns_000578,LEAKAGE TEST,DEPOSIT BACKSIDE METAL,SHIP LOT,OPEN PAD WINDOW LITHO,EPITAXY ANNEAL
ns_000579,CMP DIELECTRIC,CMP INTERLAYER DIELECTRIC,MEASURE SURFACE PLANARITY,MEASURE PLANARITY,CURE PASSIVATION
ns_000580,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS,INITIAL WAFER INSPECTION
ns_000581,FILL VIA METAL,DEPOSIT METAL SEED,DEPOSIT SPACER DIELECTRIC,ALIGN MASK LEVEL 6,MEASURE OPENING CD
ns_000582,SOFT BAKE,DEPOSIT METAL 1,DEPOSIT TOP METAL,SPIN COAT PHOTORESIST,IMPLANT WELL
ns_000583,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,POST EXPOSE BAKE
ns_000584,MEASURE RESISTIVITY,CLEAN AFTER OXIDE ETCH,EXPOSE LITHO LEVEL 3,WAFER SURFACE CLEAN,ALIGN MASK LEVEL 3
ns_000585,CLEAN AFTER POLY ETCH,ALIGN MASK LEVEL 5,CLEAN AFTER VIA ETCH,CLEAN AFTER FIELD ETCH,IMPLANT SOURCE REGION
ns_000586,MEASURE CONTACT RESISTANCE,MEASURE VIA RESISTANCE,DEPOSIT METAL 1,DEPOSIT TOP METAL,RAPID THERMAL ANNEAL
ns_000587,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS,MEASURE OXIDE THICKNESS
ns_000588,STRIP RESIST,STRIP PHOTORESIST,FINAL CD INSPECTION,WAFER SORT TEST,MEASURE PASSIVATION THICKNESS
ns_000589,SOFT BAKE,DEPOSIT METAL 1,DEPOSIT TOP METAL,IMPLANT WELL,MEASURE OPENING CD
ns_000590,MEASURE POLY THICKNESS,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE FILM THICKNESS,DEPOSIT POLYSILICON
ns_000591,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST
ns_000592,HF DIP,MEASURE DEVICE PARAMETER,ANISOTROPIC ETCH SPACER,EPITAXY PREP,FIELD PATTERN INSPECTION
ns_000593,BACKSIDE DRY,DEPOSIT BACKSIDE METAL,IMPLANT LDD,EXPOSE LITHO LEVEL 6,MEASURE SPACER WIDTH
ns_000594,THRESHOLD VOLTAGE TEST,BREAKDOWN VOLTAGE TEST,SHIP LOT,BACKSIDE CLEAN FINAL,MEASURE BACKSIDE CONTACT
ns_000595,SWITCHING TEST,MEASURE BACKSIDE CONTACT,BREAKDOWN VOLTAGE TEST,FINAL CLEAN,BACKSIDE ETCH CLEAN
ns_000596,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,FINAL GEOMETRY CHECK,ELECTRICAL PARAMETRIC TEST
ns_000597,IMPLANT SOURCE DRAIN,MEASURE GATE CD,IMPLANT CHANNEL STOP,ALIGN MASK LEVEL 2,LOT IDENTIFICATION
ns_000598,DENSIFY DIELECTRIC,DENSIFY OXIDE,POLYSILICON ANNEAL,MEASURE DIELECTRIC THICKNESS,IMPLANT DRAIN / CATHODE REGION
ns_000599,ALIGN MASK LEVEL 1,ALIGN MASK LEVEL 2,DEPOSIT BACKSIDE METAL,PATTERN INSPECTION LEVEL 1,LEAKAGE TEST
ns_000600,MEASURE SHEET RESISTANCE,DEPOSIT SPACER DIELECTRIC,DEPOSIT GATE OXIDE OR DIELECTRIC,DEPOSIT FIELD OXIDE,EPITAXIAL REWORK CHECK
ns_000601,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,POST EXPOSE BAKE
ns_000602,CLEAN PAD OPENING,CLEAN AFTER OXIDE ETCH,LEAKAGE TEST,THRESHOLD VOLTAGE TEST,PASSIVATION ETCH PAD OPENING
ns_000603,MEASURE JUNCTION PROFILE,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC,MEASURE DEVICE PARAMETER,DRIVE IN DIFFUSION
ns_000604,ALIGN MASK LEVEL 3,EXPOSE LITHO LEVEL 3,ALIGN MASK LEVEL 5,ALIGN MASK LEVEL 4,ANISOTROPIC ETCH SPACER
ns_000605,MEASURE RESISTIVITY,CLEAN AFTER OXIDE ETCH,EXPOSE LITHO LEVEL 3,WAFER SURFACE CLEAN,ALIGN MASK LEVEL 3
ns_000606,MEASURE LINE WIDTH,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,DEVELOP PHOTORESIST,POST EXPOSE BAKE
ns_000607,BACKSIDE GRIND,BACKSIDE ETCH CLEAN,MEASURE PAD OPENING,CLEAN PAD OPENING,FINAL THICKNESS MEASURE
ns_000608,MEASURE BACKSIDE CONTACT,THRESHOLD VOLTAGE TEST,SHIP LOT,SWITCHING TEST,BREAKDOWN VOLTAGE TEST
ns_000609,WAFER SORT TEST,YIELD ANALYSIS,LOT IDENTIFICATION,FINAL LOT RELEASE,LOT RELEASE
ns_000610,ALIGN MASK LEVEL 1,DEPOSIT BACKSIDE METAL,PATTERN INSPECTION LEVEL 1,EPITAXY PREP,LEAKAGE TEST
ns_000611,STRIP RESIST,STRIP PHOTORESIST,FINAL CD INSPECTION,WAFER SORT TEST,MEASURE PASSIVATION THICKNESS
ns_000612,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PARAMETRIC TEST,DEPOSIT GATE OXIDE OR DIELECTRIC
ns_000613,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST
ns_000614,SOFT BAKE,DEPOSIT METAL 1,DEPOSIT TOP METAL,DEPOSIT PASSIVATION LAYER,IMPLANT WELL
ns_000615,BACKSIDE METALLIZATION PREP,EXPOSE LITHO LEVEL 5,BACKSIDE ANNEAL,ALIGN MASK LEVEL 6,LEAKAGE TEST
ns_000616,DIELECTRIC ETCH VIA,VIA ETCH,VIA ETCH THROUGH DIELECTRIC,HARD BAKE,POLYSILICON ETCH DRY
ns_000617,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,POST EXPOSE BAKE
ns_000618,ANNEAL METAL,ANNEAL METAL 1,CLEAN AFTER WINDOW ETCH,CLEAN AFTER ETCH,MEASURE EPITAXY THICKNESS
ns_000619,BACKSIDE METALLIZATION PREP,EXPOSE LITHO LEVEL 5,BACKSIDE ANNEAL,ALIGN MASK LEVEL 6,LEAKAGE TEST
ns_000620,MEASURE PAD OPENING,DEPOSIT BACKSIDE METAL,BREAKDOWN VOLTAGE TEST,CLEAN AFTER ETCH,BACKSIDE ETCH CLEAN
ns_000621,MEASURE RESISTIVITY,CLEAN AFTER OXIDE ETCH,EXPOSE LITHO LEVEL 3,WAFER SURFACE CLEAN,ALIGN MASK LEVEL 3
ns_000622,DEVELOP PHOTORESIST,DEVELOP PAD WINDOW,POST EXPOSE BAKE,FRONTSIDE CLEAN,OPEN PAD WINDOW LITHO
ns_000623,FINAL LOT RELEASE,LOT RELEASE,WAFER SORT TEST,YIELD ANALYSIS,BACKSIDE GRIND
ns_000624,CLEAN AFTER VIA ETCH,DEPOSIT METAL SEED,BACKSIDE ANNEAL,CLEAN AFTER METAL ETCH,SHIP LOT
ns_000625,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,METAL ETCH DRY,INSPECT PATTERN LEVEL 1,METAL ETCH
ns_000626,EXPOSE LITHO LEVEL 2,CLEAN AFTER WINDOW ETCH,ALIGN MASK LEVEL 4,GATE OXIDE PREP,EXPOSE LITHO LEVEL 6
ns_000627,YIELD ANALYSIS,WAFER SORT TEST,FINAL LOT RELEASE,LOT RELEASE,CMP DIELECTRIC
ns_000628,WAFER SORT TEST,YIELD ANALYSIS,LOT IDENTIFICATION,FINAL LOT RELEASE,LOT RELEASE
ns_000629,STRIP RESIST,STRIP PHOTORESIST,FINAL CD INSPECTION,MEASURE PASSIVATION THICKNESS,WAFER SORT TEST
ns_000630,ALIGN MASK LEVEL 4,ALIGN MASK LEVEL 6,ALIGN MASK LEVEL 3,METAL PATTERN INSPECTION,THRESHOLD VOLTAGE TEST
ns_000631,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,MEASURE LINE WIDTH,LOT IDENTIFICATION,CURE PASSIVATION
