EXAMPLE_ID,RANK_1,RANK_2,RANK_3,RANK_4,RANK_5
ns_000497,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,RCA CLEAN 1,ANNEAL METAL 1,ANNEAL METAL
ns_000498,MEASURE RESISTIVITY,RINSE WET WAFER_EDGE,IMPLANT DRAIN / CATHODE REGION,ANNEAL OXIDE,DRY WAFER BACKSIDE
ns_000499,EPITAXIAL WAFER CHECK,MEASURE EPITAXY THICKNESS,MEASURE RESISTIVITY,EPITAXIAL LAYER PREP,ANNEAL OXIDE
ns_000500,SOFT BAKE,SPIN COAT PHOTORESIST,MEASURE BACKSIDE ROUGHNESS,MEASURE DIELECTRIC THICKNESS,PATTERN INSPECTION LEVEL 2
ns_000501,RCA CLEAN 2,WET CLEAN RCA2,MEASURE WINDOW CD,RCA CLEAN 1,WET CLEAN RCA1
ns_000502,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS,MEASURE OXIDE THICKNESS,SPIN COAT PHOTORESIST,MEASURE POLY THICKNESS
ns_000503,HARD BAKE,DIELECTRIC ETCH VIA,VIA ETCH,VIA ETCH THROUGH DIELECTRIC,POLYSILICON ETCH DRY
ns_000504,PAD WINDOW LITHO,OPEN PAD WINDOW LITHO,METAL PATTERN INSPECTION,PASSIVATION ETCH,PASSIVATION ETCH PAD OPENING
ns_000505,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 6,CLEAN PAD OPENING
ns_000506,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP RESIST,WAFER CLEAN PRE PROCESS
ns_000507,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,WAFER SORT TEST,IMPLANT SOURCE REGION
ns_000508,BACKSIDE METALLIZATION PREP,EXPOSE LITHO LEVEL 2,MEASURE WAFER THICKNESS,MEASURE THICKNESS,BACKSIDE RINSE
ns_000509,ALIGN MASK LEVEL 2,CLEAN AFTER WINDOW ETCH,EXPOSE LITHO LEVEL 2,P BODY WINDOW INSPECTION,ANNEAL POLYSILICON
ns_000510,SOFT BAKE,CMP METAL,MEASURE DIELECTRIC THICKNESS,CMP VIA FILL,SPIN COAT PHOTORESIST
ns_000511,CLEAN AFTER METAL ETCH,ALIGN MASK LEVEL 4,CLEAN AFTER VIA ETCH,CLEAN AFTER FIELD ETCH,FIELD PATTERN INSPECTION
ns_000512,CMP VIA FILL,CMP METAL,EXPOSE LITHO LEVEL 2,DEPOSIT PAD OXIDE,POLY PATTERN INSPECTION
ns_000513,HF DIP,MEASURE LINE WIDTH,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,CLEAN AFTER FIELD ETCH
ns_000514,MEASURE OXIDE THICKNESS,MEASURE FILM THICKNESS,GRINDING WAFER BACKSIDE,METAL PATTERN INSPECTION,DEPOSIT PAD OXIDE
ns_000515,CLEAN PAD OPENING,BACKSIDE ETCH CLEAN,MEASURE PAD OPENING,LOT RELEASE,CLEAN AFTER OXIDE ETCH
ns_000516,MEASURE RESISTIVITY,RINSE WET WAFER_EDGE,IMPLANT DRAIN / CATHODE REGION,DRY WAFER BACKSIDE,CLEAN AFTER FIELD ETCH
ns_000517,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 6,CLEAN PAD OPENING
ns_000518,EPITAXIAL LAYER PREP,EPITAXIAL REWORK CHECK,THERMAL OXIDATION,DEPOSIT FIELD OXIDE,ANNEAL OXIDE
ns_000519,OPEN BOND PAD WINDOW,OPEN PAD WINDOW,METAL PATTERN INSPECTION,CLEAN AFTER VIA ETCH,EXPOSE LITHO LEVEL 1
ns_000520,PATTERN INSPECTION LEVEL 2,P BODY WINDOW INSPECTION,POLY PATTERN INSPECTION,FIELD PATTERN INSPECTION,FILL VIA METAL
ns_000521,CLEAN AFTER POLY ETCH,CLEAN AFTER FIELD ETCH,CLEAN AFTER VIA ETCH,CLEAN AFTER ETCH,IMPLANT DRAIN / CATHODE REGION
ns_000522,BACKSIDE DRY,BREAKDOWN VOLTAGE TEST,MEASURE BACKSIDE CONTACT,DEPOSIT BACKSIDE METAL,BACKSIDE METALLIZATION PREP
ns_000523,SWITCHING TEST,THRESHOLD VOLTAGE TEST,POLYSILICON ETCH DRY,SOFT BAKE,LOT IDENTIFICATION
ns_000524,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,WAFER SORT TEST,IMPLANT SOURCE REGION
ns_000525,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,WET CLEAN RCA1
ns_000526,LOT RELEASE,FINAL LOT RELEASE,WAFER SORT TEST,YIELD ANALYSIS,BACKSIDE DRY
ns_000527,MEASURE WAFER THICKNESS,MEASURE THICKNESS,POLYSILICON ANNEAL,BACKSIDE ETCH CLEAN,MEASURE RESISTIVITY
ns_000528,CMP VIA FILL,CMP METAL,EXPOSE LITHO LEVEL 2,CLEAN AFTER VIA ETCH,EXPOSE LITHO LEVEL 3
ns_000529,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,MEASURE SURFACE PARTICLES
ns_000530,SOFT BAKE,MEASURE DIELECTRIC THICKNESS,SPIN COAT PHOTORESIST,PATTERN INSPECTION LEVEL 2,WET CLEAN RCA2
ns_000531,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST,FINAL PARTICLE INSPECTION,FINAL ELECTRICAL TEST PREP,FINAL CD INSPECTION
ns_000532,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,WET CLEAN RCA1
ns_000533,IMPLANT P BODY,MEASURE OPENING CD,DEPOSIT POLYSILICON,MEASURE PASSIVATION QUALITY,MEASURE PASSIVATION THICKNESS
ns_000534,BACKSIDE ANNEAL,EXPOSE LITHO LEVEL 2,BACKSIDE METALLIZATION PREP,DEPOSIT FIELD OXIDE,POLYSILICON ETCH DRY
ns_000535,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,MEASURE SURFACE PLANARITY,MEASURE PLANARITY,CLEAN AFTER WINDOW ETCH
ns_000536,MEASURE PAD OPENING,IMPLANT CHANNEL STOP,DEPOSIT TUNGSTEN SEED,DEPOSIT BACKSIDE METAL,MEASURE OXIDE QUALITY
ns_000537,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,ANNEAL METAL 1,ANNEAL METAL,MEASURE VIA RESISTANCE
ns_000538,BACKSIDE CLEAN,BACKSIDE CLEAN FINAL,BACKSIDE THINNING CHECK,FRONTSIDE CLEAN,WAFER SORT TEST
ns_000539,LEAKAGE TEST,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 5,DEPOSIT METAL SEED,BACKSIDE ANNEAL
ns_000540,CLEAN PAD OPENING,BACKSIDE ETCH CLEAN,MEASURE PAD OPENING,CLEAN AFTER OXIDE ETCH,LOT RELEASE
ns_000541,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,WAFER SORT TEST,IMPLANT SOURCE REGION
ns_000542,MEASURE POLY THICKNESS,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE FILM THICKNESS,RCA CLEAN 2
ns_000543,INSPECT PATTERN LEVEL 1,VIA INSPECTION,VIA OPENING INSPECTION,DEPOSIT METAL SEED,PATTERN INSPECTION LEVEL 2
ns_000544,SWITCHING TEST,THRESHOLD VOLTAGE TEST,FINAL GEOMETRY CHECK,POLYSILICON ETCH DRY,FINAL CD INSPECTION
ns_000545,CURE PASSIVATION,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,ANNEAL METAL,POLY PATTERN INSPECTION
ns_000546,DEVELOP PHOTORESIST,DEVELOP PAD WINDOW,POST EXPOSE BAKE,ELECTRICAL PARAMETRIC TEST,MEASURE SHEET RESISTANCE
ns_000547,EPITAXIAL LAYER PREP,EPITAXIAL REWORK CHECK,DEPOSIT FIELD OXIDE,MEASURE SHEET RESISTANCE,MEASURE EPITAXY THICKNESS
ns_000548,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST
ns_000549,SOFT BAKE,MEASURE DIELECTRIC THICKNESS,WET CLEAN RCA2,SPIN COAT PHOTORESIST,PATTERN INSPECTION LEVEL 2
ns_000550,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,MEASURE DIELECTRIC THICKNESS
ns_000551,BACKSIDE CLEAN,BACKSIDE CLEAN FINAL,BACKSIDE THINNING CHECK,FRONTSIDE CLEAN,WAFER SORT TEST
ns_000552,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,ANNEAL METAL 1,ANNEAL METAL,FIELD OXIDE ETCH
ns_000553,EPITAXIAL REWORK CHECK,EPITAXIAL LAYER PREP,DEPOSIT FIELD OXIDE,MEASURE SHEET RESISTANCE,DEPOSIT GATE OXIDE OR DIELECTRIC
ns_000554,CMP VIA FILL,CMP METAL,EXPOSE LITHO LEVEL 2,CLEAN AFTER VIA ETCH,EXPOSE LITHO LEVEL 3
ns_000555,EPITAXIAL REWORK CHECK,EPITAXIAL LAYER PREP,DEPOSIT FIELD OXIDE,MEASURE SHEET RESISTANCE,DEPOSIT GATE OXIDE OR DIELECTRIC
ns_000556,BACKSIDE ANNEAL,MEASURE BACKSIDE ROUGHNESS,CLEAN PAD OPENING,DEPOSIT BACKSIDE PROTECTION,MEASURE BACKSIDE CONTACT
ns_000557,EPITAXIAL LAYER PREP,EPITAXIAL REWORK CHECK,DEPOSIT FIELD OXIDE,MEASURE SHEET RESISTANCE,DEPOSIT GATE OXIDE OR DIELECTRIC
ns_000558,IMPLANT CHANNEL STOP,MEASURE GATE CD,IMPLANT N-TYPE,IMPLANT N BUFFER,FRONTSIDE CLEAN
ns_000559,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,ANNEAL METAL 1,ANNEAL METAL,FIELD OXIDE ETCH
ns_000560,MEASURE VIA CD,DEPOSIT BARRIER METAL,PRE CLEAN INSPECTION,DEPOSIT GATE OXIDE OR DIELECTRIC,INITIAL WAFER INSPECTION
ns_000561,OXIDE ETCH DRY,HARD BAKE,METAL ETCH DRY,ETCH SILICON OR OXIDE WINDOW,POLYSILICON ETCH DRY
ns_000562,ALIGN MASK LEVEL 1,CLEAN AFTER OXIDE ETCH,MEASURE EPITAXY THICKNESS,LEAKAGE TEST,ALIGN MASK LEVEL 5
ns_000563,DEVELOP PAD WINDOW,DEVELOP PHOTORESIST,POST EXPOSE BAKE,OPEN PAD WINDOW LITHO,PAD WINDOW LITHO
ns_000564,SWITCHING TEST,THRESHOLD VOLTAGE TEST,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL THICKNESS MEASURE
ns_000565,CMP VIA FILL,CMP METAL,EXPOSE LITHO LEVEL 2,DEPOSIT PAD OXIDE,CLEAN AFTER VIA ETCH
ns_000566,MEASURE WAFER THICKNESS,MEASURE THICKNESS,POLYSILICON ANNEAL,BACKSIDE ETCH CLEAN,MEASURE RESISTIVITY
ns_000567,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP RESIST,WAFER CLEAN PRE PROCESS
ns_000568,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,MEASURE SURFACE PLANARITY,MEASURE PLANARITY,CLEAN AFTER WINDOW ETCH
ns_000569,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,WET CLEAN RCA1
ns_000570,INSPECT PATTERN LEVEL 1,DEPOSIT METAL SEED,PATTERN INSPECTION LEVEL 2,MEASURE RESISTIVITY,VIA INSPECTION
ns_000571,DRY WAFER,EPITAXIAL WAFER CHECK,WAFER CLEAN PRE-GRIND,BACKSIDE CLEAN,MEASURE DIELECTRIC THICKNESS
ns_000572,CMP VIA FILL,CMP METAL,EXPOSE LITHO LEVEL 2,POLYSILICON ETCH DRY,DRIVE IN DIFFUSION
ns_000573,EPITAXIAL LAYER PREP,EPITAXIAL REWORK CHECK,DEPOSIT FIELD OXIDE,MEASURE SHEET RESISTANCE,DEPOSIT GATE OXIDE OR DIELECTRIC
ns_000574,CMP VIA FILL,CMP METAL,EXPOSE LITHO LEVEL 2,DEPOSIT PAD OXIDE,CLEAN AFTER VIA ETCH
ns_000575,SWITCHING TEST,THRESHOLD VOLTAGE TEST,POLYSILICON ETCH DRY,THERMAL OXIDATION,SOFT BAKE
ns_000576,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,ANNEAL METAL 1,RCA CLEAN 1,ANNEAL METAL
ns_000577,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,RCA CLEAN 1,WET CLEAN RCA1,ANNEAL METAL 1
ns_000578,LEAKAGE TEST,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 5,BACKSIDE ANNEAL,ETCH WET BACKSIDE
ns_000579,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,MEASURE SURFACE PLANARITY,MEASURE PLANARITY,CLEAN AFTER WINDOW ETCH
ns_000580,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS,MEASURE METAL THICKNESS
ns_000581,FILL VIA METAL,FILL VIA TUNGSTEN,DEPOSIT METAL SEED,EXPOSE LITHO LEVEL 6,CMP VIA FILL
ns_000582,SOFT BAKE,MEASURE DIELECTRIC THICKNESS,SPIN COAT PHOTORESIST,PATTERN INSPECTION LEVEL 2,WET CLEAN RCA2
ns_000583,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,WET CLEAN RCA1
ns_000584,MEASURE RESISTIVITY,RINSE WET WAFER_EDGE,IMPLANT DRAIN / CATHODE REGION,DRY WAFER BACKSIDE,CLEAN AFTER FIELD ETCH
ns_000585,CLEAN AFTER POLY ETCH,CLEAN AFTER FIELD ETCH,CLEAN AFTER VIA ETCH,IMPLANT DRAIN / CATHODE REGION,CLEAN AFTER ETCH
ns_000586,MEASURE VIA RESISTANCE,MEASURE CONTACT RESISTANCE,DEPOSIT METAL 1,DEPOSIT TOP METAL,ANNEAL METAL 1
ns_000587,THERMAL OXIDATION,ALIGN MASK LEVEL 1,EPITAXIAL LAYER PREP,MEASURE JUNCTION DEPTH,ANNEAL OXIDE
ns_000588,BACKSIDE CLEAN,BACKSIDE CLEAN FINAL,BACKSIDE THINNING CHECK,FRONTSIDE CLEAN,WAFER SORT TEST
ns_000589,SOFT BAKE,SPIN COAT PHOTORESIST,MEASURE DIELECTRIC THICKNESS,MEASURE BACKSIDE ROUGHNESS,PATTERN INSPECTION LEVEL 2
ns_000590,MEASURE POLY THICKNESS,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE FILM THICKNESS,RCA CLEAN 2
ns_000591,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST
ns_000592,HF DIP,MEASURE LINE WIDTH,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,CLEAN AFTER WINDOW ETCH
ns_000593,BACKSIDE DRY,BREAKDOWN VOLTAGE TEST,MEASURE BACKSIDE CONTACT,DEPOSIT BACKSIDE METAL,BACKSIDE METALLIZATION PREP
ns_000594,BREAKDOWN VOLTAGE TEST,MEASURE BACKSIDE CONTACT,BACKSIDE RINSE,BACKSIDE GRIND,FINAL THICKNESS MEASURE
ns_000595,SWITCHING TEST,THRESHOLD VOLTAGE TEST,POLYSILICON ETCH DRY,FINAL CD INSPECTION,FINAL GEOMETRY CHECK
ns_000596,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP RESIST,WAFER CLEAN PRE PROCESS
ns_000597,IMPLANT CHANNEL STOP,MEASURE GATE CD,IMPLANT N-TYPE,IMPLANT N BUFFER,DRIVE IN DIFFUSION
ns_000598,DENSIFY DIELECTRIC,DENSIFY OXIDE,DEPOSIT PAD OXIDE,ANNEAL OXIDE,MEASURE DIELECTRIC THICKNESS
ns_000599,ALIGN MASK LEVEL 1,CLEAN AFTER OXIDE ETCH,MEASURE EPITAXY THICKNESS,EXPOSE LITHO LEVEL 5,LEAKAGE TEST
ns_000600,CMP VIA FILL,CMP METAL,EXPOSE LITHO LEVEL 2,DEPOSIT PAD OXIDE,DRIVE IN DIFFUSION
ns_000601,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,FINAL THICKNESS MEASURE
ns_000602,CLEAN PAD OPENING,BACKSIDE ETCH CLEAN,CLEAN AFTER OXIDE ETCH,MEASURE PAD OPENING,LOT RELEASE
ns_000603,MEASURE SHEET RESISTANCE,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT GATE OXIDE OR DIELECTRIC,DEPOSIT FIELD OXIDE
ns_000604,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 4,EXPOSE LITHO LEVEL 3,CLEAN AFTER FIELD ETCH,ALIGN MASK LEVEL 5
ns_000605,MEASURE RESISTIVITY,RINSE WET WAFER_EDGE,IMPLANT DRAIN / CATHODE REGION,DRY WAFER BACKSIDE,CLEAN AFTER FIELD ETCH
ns_000606,MEASURE LINE WIDTH,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,INITIAL WAFER INSPECTION,PRE CLEAN INSPECTION
ns_000607,DEPOSIT BACKSIDE PROTECTION,ANNEAL POLYSILICON,CLEAN PAD OPENING,DEPOSIT BACKSIDE METAL,MEASURE EPITAXY THICKNESS
ns_000608,MEASURE BACKSIDE CONTACT,BACKSIDE RINSE,DEPOSIT BACKSIDE METAL,BREAKDOWN VOLTAGE TEST,BACKSIDE DRY
ns_000609,WAFER SORT TEST,YIELD ANALYSIS,FINAL LOT RELEASE,LOT RELEASE,STRIP RESIST
ns_000610,ALIGN MASK LEVEL 1,CLEAN AFTER OXIDE ETCH,MEASURE EPITAXY THICKNESS,LEAKAGE TEST,ALIGN MASK LEVEL 5
ns_000611,CMP VIA FILL,CMP METAL,EXPOSE LITHO LEVEL 2,CLEAN AFTER VIA ETCH,EXPOSE LITHO LEVEL 3
ns_000612,DEVELOP PHOTORESIST,DEVELOP PAD WINDOW,POST EXPOSE BAKE,ELECTRICAL PARAMETRIC TEST,FINAL GEOMETRY CHECK
ns_000613,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST
ns_000614,SOFT BAKE,MEASURE DIELECTRIC THICKNESS,SPIN COAT PHOTORESIST,PATTERN INSPECTION LEVEL 2,MEASURE BACKSIDE ROUGHNESS
ns_000615,BACKSIDE METALLIZATION PREP,BACKSIDE RINSE,BACKSIDE GRIND,DEPOSIT BACKSIDE METAL,BACKSIDE DRY
ns_000616,VIA ETCH,DIELECTRIC ETCH VIA,VIA ETCH THROUGH DIELECTRIC,HARD BAKE,EPITAXIAL LAYER PREP
ns_000617,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,FINAL THICKNESS MEASURE
ns_000618,ANNEAL METAL 1,ANNEAL METAL,MEASURE EPITAXY THICKNESS,MEASURE RESISTIVITY,CLEAN AFTER VIA ETCH
ns_000619,BACKSIDE METALLIZATION PREP,BACKSIDE RINSE,BACKSIDE GRIND,DEPOSIT BACKSIDE METAL,MEASURE WAFER THICKNESS
ns_000620,MEASURE PAD OPENING,IMPLANT CHANNEL STOP,DEPOSIT BACKSIDE METAL,DEPOSIT TUNGSTEN SEED,CLEAN AFTER METAL ETCH
ns_000621,MEASURE RESISTIVITY,RINSE WET WAFER_EDGE,IMPLANT DRAIN / CATHODE REGION,DRY WAFER BACKSIDE,CLEAN AFTER FIELD ETCH
ns_000622,DEVELOP PAD WINDOW,DEVELOP PHOTORESIST,POST EXPOSE BAKE,OPEN PAD WINDOW LITHO,PAD WINDOW LITHO
ns_000623,LOT RELEASE,FINAL LOT RELEASE,WAFER SORT TEST,YIELD ANALYSIS,BACKSIDE DRY
ns_000624,CLEAN AFTER VIA ETCH,CLEAN AFTER METAL ETCH,ALIGN MASK LEVEL 6,RECEIVE WAFER LOT,FILL VIA TUNGSTEN
ns_000625,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,METAL ETCH DRY,FIELD PATTERN INSPECTION,METAL PATTERN INSPECTION
ns_000626,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 6,CLEAN PAD OPENING
ns_000627,YIELD ANALYSIS,WAFER SORT TEST,ELECTRICAL PARAMETRIC TEST,SOFT BAKE,BACKSIDE THINNING CHECK
ns_000628,WAFER SORT TEST,YIELD ANALYSIS,FINAL LOT RELEASE,LOT RELEASE,STRIP RESIST
ns_000629,EXPOSE LITHO LEVEL 2,CMP METAL,CMP VIA FILL,CLEAN AFTER WINDOW ETCH,FILL VIA TUNGSTEN
ns_000630,ALIGN MASK LEVEL 6,ALIGN MASK LEVEL 4,EXPOSE LITHO LEVEL 4,CLEAN AFTER METAL ETCH,EXPOSE LITHO LEVEL 6
ns_000631,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,MEASURE LINE WIDTH,CURE PASSIVATION,METAL PATTERN INSPECTION
ns_000632,VIA OPENING INSPECTION,VIA INSPECTION,METAL PATTERN INSPECTION,FIELD PATTERN INSPECTION,INSPECT PATTERN LEVEL 1
ns_000633,SWITCHING TEST,THRESHOLD VOLTAGE TEST,POLYSILICON ETCH DRY,SOFT BAKE,THERMAL OXIDATION
ns_000634,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,WAFER SORT TEST,FINAL CD INSPECTION
ns_000635,ALIGN MASK LEVEL 1,CLEAN AFTER OXIDE ETCH,MEASURE EPITAXY THICKNESS,LEAKAGE TEST,ALIGN MASK LEVEL 5
ns_000636,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,METAL ETCH DRY,FIELD PATTERN INSPECTION,METAL PATTERN INSPECTION
ns_000637,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 6,SURFACE PREP FOR DEPOSITION,EXPOSE LITHO LEVEL 3,ALIGN MASK LEVEL 4
ns_000638,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST,FINAL ELECTRICAL TEST PREP
ns_000639,EXPOSE LITHO LEVEL 2,BACKSIDE ANNEAL,DEPOSIT FIELD OXIDE,EXPOSE LITHO LEVEL 4,DEPOSIT TUNGSTEN SEED
ns_000640,BREAKDOWN VOLTAGE TEST,MEASURE BACKSIDE CONTACT,BACKSIDE RINSE,BACKSIDE GRIND,FINAL THICKNESS MEASURE
ns_000641,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP RESIST,MEASURE FILM THICKNESS
ns_000642,OPEN BOND PAD WINDOW,OPEN PAD WINDOW,METAL PATTERN INSPECTION,CLEAN AFTER VIA ETCH,EXPOSE LITHO LEVEL 1
ns_000643,EXPOSE LITHO LEVEL 2,POST EXPOSE BAKE,DEVELOP PHOTORESIST,IMPLANT N-TYPE,CLEAN AFTER WINDOW ETCH
ns_000644,MEASURE POLY THICKNESS,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE FILM THICKNESS,RCA CLEAN 2
ns_000645,PAD WINDOW LITHO,OPEN PAD WINDOW LITHO,METAL PATTERN INSPECTION,PASSIVATION ETCH,PASSIVATION ETCH PAD OPENING
ns_000646,ALIGN MASK LEVEL 1,CLEAN AFTER OXIDE ETCH,MEASURE EPITAXY THICKNESS,LEAKAGE TEST,ALIGN MASK LEVEL 5
ns_000647,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,FINAL THICKNESS MEASURE
ns_000648,DEPOSIT TUNGSTEN SEED,DEPOSIT METAL SEED,CLEAN AFTER VIA ETCH,CLEAN AFTER METAL ETCH,MEASURE EPITAXY THICKNESS
ns_000649,BACKSIDE ETCH CLEAN,ALIGN MASK LEVEL 6,BACKSIDE GRIND,BACKSIDE RINSE,CLEAN PAD OPENING
ns_000650,OXIDE ETCH DRY,HARD BAKE,METAL ETCH DRY,ETCH SILICON OR OXIDE WINDOW,POLYSILICON ETCH DRY
ns_000651,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 5,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 1,ALIGN MASK LEVEL 3
ns_000652,EPITAXIAL LAYER PREP,EPITAXIAL REWORK CHECK,DEPOSIT FIELD OXIDE,MEASURE SHEET RESISTANCE,THERMAL OXIDATION
ns_000653,EPITAXIAL LAYER PREP,EPITAXIAL REWORK CHECK,DEPOSIT FIELD OXIDE,MEASURE SHEET RESISTANCE,DEPOSIT GATE OXIDE OR DIELECTRIC
ns_000654,MEASURE RESISTIVITY,RINSE WET WAFER_EDGE,IMPLANT DRAIN / CATHODE REGION,CLEAN AFTER OXIDE ETCH,DRY WAFER BACKSIDE
ns_000655,MEASURE VIA RESISTANCE,MEASURE CONTACT RESISTANCE,DEPOSIT METAL 1,DEPOSIT TOP METAL,ANNEAL METAL 1
ns_000656,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,ANNEAL METAL 1,ANNEAL METAL,FIELD OXIDE ETCH
ns_000657,IMPLANT CHANNEL STOP,MEASURE GATE CD,IMPLANT N-TYPE,IMPLANT N BUFFER,DRIVE IN DIFFUSION
ns_000658,MEASURE RESISTIVITY,RINSE WET WAFER_EDGE,IMPLANT DRAIN / CATHODE REGION,DRY WAFER BACKSIDE,CLEAN AFTER FIELD ETCH
ns_000659,YIELD ANALYSIS,WAFER SORT TEST,ELECTRICAL PARAMETRIC TEST,SOFT BAKE,BACKSIDE THINNING CHECK
ns_000660,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,ANNEAL METAL 1,ANNEAL METAL,RCA CLEAN 1
ns_000661,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP RESIST,WAFER CLEAN PRE PROCESS
ns_000662,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,WAFER SORT TEST,IMPLANT SOURCE REGION
ns_000663,CMP VIA FILL,CMP METAL,EXPOSE LITHO LEVEL 2,DEPOSIT PAD OXIDE,CLEAN AFTER VIA ETCH
ns_000664,CURE PASSIVATION,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,ANNEAL METAL,ANNEAL METAL 1
ns_000665,CURE PASSIVATION,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,ANNEAL METAL,ANNEAL METAL 1
ns_000666,HF DIP,MEASURE LINE WIDTH,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,CLEAN AFTER WINDOW ETCH
ns_000667,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,METAL ETCH DRY,FIELD PATTERN INSPECTION,METAL PATTERN INSPECTION
ns_000668,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,METAL ETCH DRY,FIELD PATTERN INSPECTION,METAL PATTERN INSPECTION
