EXAMPLE_ID,RANK_1,RANK_2,RANK_3,RANK_4,RANK_5
ns_000990,ALIGN MASK LEVEL 6,ALIGN MASK LEVEL 5,ALIGN MASK LEVEL 4,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 2
ns_000991,MEASURE PASSIVATION THICKNESS,MEASURE PASSIVATION QUALITY,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,OPEN BOND PAD WINDOW
ns_000992,MEASURE RESISTIVITY,P BODY WINDOW INSPECTION,MEASURE SURFACE PARTICLES,CLEAN AFTER ETCH,ETCH WET BACKSIDE
ns_000993,HARD BAKE,DIELECTRIC ETCH VIA,VIA ETCH,VIA ETCH THROUGH DIELECTRIC,FIELD OXIDE ETCH
ns_000994,ANNEAL POLYSILICON,POLYSILICON ANNEAL,ETCH SILICON OR OXIDE WINDOW,IMPLANT N BUFFER,DEPOSIT POLYSILICON
ns_000995,BACKSIDE METALLIZATION PREP,DEPOSIT BACKSIDE PROTECTION,EXPOSE LITHO LEVEL 6,DEPOSIT BACKSIDE METAL,DRY WAFER BACKSIDE
ns_000996,HARD BAKE,DIELECTRIC ETCH VIA,VIA ETCH,VIA ETCH THROUGH DIELECTRIC,FIELD OXIDE ETCH
ns_000997,BACKSIDE METALLIZATION PREP,EXPOSE LITHO LEVEL 6,DEPOSIT BACKSIDE METAL,DEPOSIT BACKSIDE PROTECTION,DRY WAFER BACKSIDE
ns_000998,DEPOSIT BARRIER METAL,MEASURE VIA CD,DEPOSIT METAL 1,DEPOSIT TOP METAL,DEPOSIT PASSIVATION LAYER
ns_000999,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,CMP METAL,CMP VIA FILL,DEPOSIT INTERLEVEL DIELECTRIC
ns_001000,HARD BAKE,DIELECTRIC ETCH VIA,VIA ETCH,VIA ETCH THROUGH DIELECTRIC,METAL ETCH DRY
ns_001001,DEPOSIT BARRIER METAL,MEASURE VIA CD,DEPOSIT PASSIVATION LAYER,DEPOSIT PASSIVATION,DEPOSIT METAL 1
ns_001002,BACKSIDE THINNING CHECK,BACKSIDE CLEAN,BACKSIDE CLEAN FINAL,FRONTSIDE CLEAN,FINAL THICKNESS MEASURE
ns_001003,DEVELOP PHOTORESIST,DEVELOP PAD WINDOW,POST EXPOSE BAKE,STRIP PHOTORESIST,STRIP RESIST
ns_001004,CLEAN AFTER POLY ETCH,CLEAN AFTER WINDOW ETCH,CLEAN AFTER FIELD ETCH,CLEAN AFTER VIA ETCH,ALIGN MASK LEVEL 5
ns_001005,ALIGN MASK LEVEL 4,ALIGN MASK LEVEL 5,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 1
ns_001006,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,STRIP PHOTORESIST,SPIN COAT PHOTORESIST
ns_001007,DIELECTRIC ETCH VIA,VIA ETCH,VIA ETCH THROUGH DIELECTRIC,METAL ETCH DRY,PASSIVATION ETCH PAD OPENING
ns_001008,SOFT BAKE,WAFER SORT TEST,FINAL THICKNESS MEASURE,YIELD ANALYSIS,POLYSILICON ETCH DRY
ns_001009,THERMAL OXIDATION,EPITAXIAL REWORK CHECK,EPITAXIAL LAYER PREP,MEASURE JUNCTION DEPTH,DEPOSIT FIELD OXIDE
ns_001010,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 2,HF DIP
ns_001011,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,MEASURE PASSIVATION THICKNESS
ns_001012,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS,MEASURE OXIDE THICKNESS,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS
ns_001013,DEVELOP PAD WINDOW,DEVELOP PHOTORESIST,POST EXPOSE BAKE,STRIP PHOTORESIST,STRIP RESIST
ns_001014,FIELD OXIDE ETCH,HARD BAKE,POLYSILICON ETCH DRY,VIA ETCH,DIELECTRIC ETCH VIA
ns_001015,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 6
ns_001016,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,DEVELOP PHOTORESIST
ns_001017,SOFT BAKE,WAFER SORT TEST,FINAL THICKNESS MEASURE,HARD BAKE,YIELD ANALYSIS
ns_001018,MEASURE PAD OPENING,BACKSIDE GRIND,BACKSIDE ANNEAL,CLEAN PAD OPENING,DEPOSIT PAD OXIDE
ns_001019,LOT RELEASE,FINAL LOT RELEASE,YIELD ANALYSIS,LOT IDENTIFICATION,PACKAGE PREPARATION
ns_001020,MEASURE VIA CD,DEPOSIT BARRIER METAL,DEVELOP PHOTORESIST,STRIP RESIST,STRIP PHOTORESIST
ns_001021,HF DIP,EXPOSE LITHO LEVEL 1,ETCH WET BACKSIDE,FRONTSIDE CLEAN,CURE PASSIVATION
ns_001022,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL ELECTRICAL TEST PREP,FINAL PARTICLE INSPECTION,THRESHOLD VOLTAGE TEST
ns_001023,MEASURE OPENING CD,IMPLANT P BODY,OXIDE ETCH DRY,HARD BAKE,MEASURE CD LEVEL 1
ns_001024,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,SPIN COAT PHOTORESIST
ns_001025,EPITAXIAL LAYER PREP,EPITAXIAL REWORK CHECK,DEPOSIT FIELD OXIDE,EPITAXIAL WAFER CHECK,MEASURE SHEET RESISTANCE
ns_001026,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,FINAL OXIDE CHECK
ns_001027,PAD WINDOW LITHO,OPEN PAD WINDOW LITHO,OPEN BOND PAD WINDOW,OPEN PAD WINDOW,PASSIVATION ETCH PAD OPENING
ns_001028,CLEAN AFTER METAL ETCH,CLEAN AFTER VIA ETCH,CLEAN PAD OPENING,CLEAN AFTER OXIDE ETCH,BACKSIDE ETCH CLEAN
ns_001029,FINAL CLEAN,FRONTSIDE CLEAN FINAL,FINAL THICKNESS MEASURE,SWITCHING TEST,BACKSIDE CLEAN
ns_001030,BACKSIDE DRY,METAL ETCH DRY,BACKSIDE ANNEAL,DEPOSIT METAL SEED,HARD BAKE
ns_001031,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,MEASURE LINE WIDTH,DEPOSIT METAL 1,DEPOSIT TOP METAL
ns_001032,OXIDE ETCH DRY,HARD BAKE,MEASURE OPENING CD,IMPLANT P BODY,METAL ETCH DRY
ns_001033,INSPECT PATTERN LEVEL 1,P BODY WINDOW INSPECTION,FIELD PATTERN INSPECTION,PATTERN INSPECTION LEVEL 2,ALIGN MASK LEVEL 2
ns_001034,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,DEVELOP PHOTORESIST,SPIN COAT PHOTORESIST
ns_001035,LEAKAGE TEST,SWITCHING TEST,CURE PASSIVATION,BACKSIDE DRY,FINAL THICKNESS MEASURE
ns_001036,SOFT BAKE,WAFER SORT TEST,POLYSILICON ETCH DRY,FINAL THICKNESS MEASURE,HARD BAKE
ns_001037,THERMAL OXIDATION,EPITAXIAL LAYER PREP,EPITAXIAL REWORK CHECK,MEASURE JUNCTION DEPTH,SPIN COAT PHOTORESIST
ns_001038,MEASURE VIA CD,DEPOSIT BARRIER METAL,DEVELOP PHOTORESIST,STRIP RESIST,STRIP PHOTORESIST
ns_001039,MEASURE SHEET RESISTANCE,DEPOSIT GATE OXIDE OR DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT FIELD OXIDE
ns_001040,MEASURE OPENING CD,IMPLANT P BODY,DRIVE IN DIFFUSION,PRE ANNEAL CHECK,HARD BAKE
ns_001041,ALIGN MASK LEVEL 4,ALIGN MASK LEVEL 5,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 1
ns_001042,CLEAN AFTER OXIDE ETCH,CLEAN AFTER WINDOW ETCH,CLEAN AFTER METAL ETCH,CLEAN AFTER ETCH,CLEAN AFTER FIELD ETCH
ns_001043,DEPOSIT BACKSIDE METAL,FILL VIA METAL,DEPOSIT BACKSIDE PROTECTION,EXPOSE LITHO LEVEL 6,DEPOSIT PAD OXIDE
ns_001044,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST,FINAL ELECTRICAL TEST PREP,FINAL PARTICLE INSPECTION,FINAL CD INSPECTION
ns_001045,DEPOSIT METAL 1,DEPOSIT TOP METAL,MEASURE VIA RESISTANCE,MEASURE CONTACT RESISTANCE,DEPOSIT PASSIVATION LAYER
ns_001046,SOFT BAKE,WAFER SORT TEST,HARD BAKE,FINAL THICKNESS MEASURE,POLYSILICON ETCH DRY
ns_001047,FINAL CLEAN,FRONTSIDE CLEAN FINAL,MEASURE BACKSIDE CONTACT,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK
ns_001048,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,PAD WINDOW LITHO
ns_001049,HARD BAKE,FIELD OXIDE ETCH,VIA ETCH,DIELECTRIC ETCH VIA,VIA ETCH THROUGH DIELECTRIC
ns_001050,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL ELECTRICAL TEST PREP,FINAL PARTICLE INSPECTION,THRESHOLD VOLTAGE TEST
ns_001051,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 2,HF DIP
ns_001052,HARD BAKE,POLYSILICON ETCH DRY,BACKSIDE CLEAN,BACKSIDE CLEAN FINAL,MEASURE WINDOW CD
ns_001053,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,MEASURE LINE WIDTH,DEPOSIT METAL 1,DEPOSIT TOP METAL
ns_001054,FIELD PATTERN INSPECTION,P BODY WINDOW INSPECTION,PATTERN INSPECTION LEVEL 2,POLY PATTERN INSPECTION,METAL PATTERN INSPECTION
ns_001055,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 6
ns_001056,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,SPIN COAT PHOTORESIST
ns_001057,CLEAN AFTER POLY ETCH,CLEAN AFTER WINDOW ETCH,CLEAN AFTER FIELD ETCH,CLEAN AFTER VIA ETCH,ALIGN MASK LEVEL 5
ns_001058,MEASURE VIA CD,DEPOSIT BARRIER METAL,DEVELOP PHOTORESIST,MEASURE LINE WIDTH,STRIP RESIST
ns_001059,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,DEVELOP PHOTORESIST
ns_001060,OXIDE ETCH DRY,HARD BAKE,METAL ETCH DRY,POLYSILICON ETCH DRY,ETCH SILICON OR OXIDE WINDOW
ns_001061,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,MEASURE LINE WIDTH,DEPOSIT METAL 1,DEPOSIT TOP METAL
ns_001062,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 5,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 2
ns_001063,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,HARD BAKE
ns_001064,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,STRIP RESIST
ns_001065,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 5,ALIGN MASK LEVEL 4,ALIGN MASK LEVEL 1
ns_001066,DEPOSIT BACKSIDE METAL,FILL VIA METAL,DEPOSIT BACKSIDE PROTECTION,EXPOSE LITHO LEVEL 6,DEPOSIT PAD OXIDE
ns_001067,DEPOSIT BARRIER METAL,MEASURE VIA CD,DEPOSIT PASSIVATION LAYER,DEPOSIT PASSIVATION,DEPOSIT METAL 1
ns_001068,LEAKAGE TEST,SWITCHING TEST,CURE PASSIVATION,BACKSIDE DRY,LOT RELEASE
ns_001069,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 5,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 2
ns_001070,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,CMP METAL,CMP VIA FILL,DEPOSIT INTERLEVEL DIELECTRIC
ns_001071,CLEAN PAD OPENING,DEPOSIT BACKSIDE PROTECTION,BACKSIDE ANNEAL,CLEAN AFTER METAL ETCH,BACKSIDE RINSE
ns_001072,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,SPIN COAT PHOTORESIST
ns_001073,DEPOSIT BACKSIDE PROTECTION,DEPOSIT BACKSIDE METAL,BACKSIDE RINSE,CLEAN PAD OPENING,BACKSIDE METALLIZATION PREP
ns_001074,MEASURE LINE WIDTH,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,MEASURE PASSIVATION THICKNESS,MEASURE PASSIVATION QUALITY
ns_001075,MEASURE SURFACE PLANARITY,MEASURE PLANARITY,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,MEASURE METAL THICKNESS
ns_001076,MEASURE SURFACE PLANARITY,MEASURE PLANARITY,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,MEASURE METAL THICKNESS
ns_001077,LOT RELEASE,FINAL LOT RELEASE,YIELD ANALYSIS,LOT IDENTIFICATION,WAFER SORT TEST
ns_001078,ALIGN MASK LEVEL 4,ALIGN MASK LEVEL 5,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 1
ns_001079,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,DEPOSIT POLYSILICON,SOFT BAKE,THERMAL OXIDATION
ns_001080,CURE PASSIVATION,CLEAN AFTER METAL ETCH,CMP METAL,CMP VIA FILL,ANNEAL METAL
ns_001081,HARD BAKE,DIELECTRIC ETCH VIA,VIA ETCH,VIA ETCH THROUGH DIELECTRIC,POLYSILICON ETCH DRY
ns_001082,MEASURE EPITAXY THICKNESS,MEASURE RESISTIVITY,GRINDING WAFER BACKSIDE,MEASURE WINDOW CD,DEPOSIT FIELD OXIDE
ns_001083,OXIDE ETCH DRY,HARD BAKE,METAL ETCH DRY,POLYSILICON ETCH DRY,ETCH SILICON OR OXIDE WINDOW
ns_001084,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,FINAL OXIDE CHECK,PARAMETRIC TEST
ns_001085,CLEAN AFTER VIA ETCH,CLEAN AFTER METAL ETCH,CLEAN AFTER POLY ETCH,FILL VIA TUNGSTEN,ALIGN MASK LEVEL 4
ns_001086,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 5,ALIGN MASK LEVEL 4,ALIGN MASK LEVEL 1
ns_001087,POLYSILICON ETCH DRY,HARD BAKE,FIELD OXIDE ETCH,METAL ETCH DRY,OXIDE ETCH DRY
ns_001088,HARD BAKE,FIELD OXIDE ETCH,VIA ETCH,DIELECTRIC ETCH VIA,VIA ETCH THROUGH DIELECTRIC
ns_001089,EPITAXIAL WAFER CHECK,DRY WAFER,EPITAXIAL LAYER PREP,WAFER CLEAN PRE-GRIND,MEASURE EPITAXY THICKNESS
ns_001090,MEASURE RESISTIVITY,P BODY WINDOW INSPECTION,CLEAN AFTER ETCH,ETCH WET BACKSIDE,MEASURE OXIDE THICKNESS
ns_001091,HARD BAKE,DIELECTRIC ETCH VIA,VIA ETCH,VIA ETCH THROUGH DIELECTRIC,FIELD OXIDE ETCH
ns_001092,FINAL CLEAN,FRONTSIDE CLEAN FINAL,MEASURE BACKSIDE CONTACT,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK
ns_001093,DENSIFY DIELECTRIC,DENSIFY OXIDE,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS,DEPOSIT INTERLEVEL DIELECTRIC
ns_001094,EPITAXIAL LAYER PREP,EPITAXIAL REWORK CHECK,DEPOSIT FIELD OXIDE,EPITAXIAL WAFER CHECK,MEASURE SHEET RESISTANCE
ns_001095,ETCH SILICON OR OXIDE WINDOW,HARD BAKE,POLYSILICON ETCH DRY,METAL ETCH DRY,OXIDE ETCH DRY
ns_001096,PARAMETRIC TEST,THRESHOLD VOLTAGE TEST,ELECTRICAL PARAMETRIC TEST,SWITCHING TEST,FINAL PARTICLE INSPECTION
ns_001097,YIELD ANALYSIS,WAFER SORT TEST,LOT RELEASE,FINAL THICKNESS MEASURE,FINAL LOT RELEASE
ns_001098,LOT RELEASE,FINAL LOT RELEASE,YIELD ANALYSIS,LOT IDENTIFICATION,WAFER SORT TEST
ns_001099,METAL PATTERN INSPECTION,FIELD PATTERN INSPECTION,POLY PATTERN INSPECTION,INSPECT PATTERN LEVEL 1,BACKSIDE ANNEAL
ns_001100,RAPID THERMAL ANNEAL,PRE ANNEAL CHECK,DEPOSIT POLYSILICON,SOFT BAKE,ANNEAL METAL
ns_001101,FIELD OXIDE ETCH,HARD BAKE,VIA ETCH,DIELECTRIC ETCH VIA,POLYSILICON ETCH DRY
ns_001102,DEPOSIT METAL SEED,DEPOSIT TUNGSTEN SEED,BACKSIDE DRY,CLEAN AFTER OXIDE ETCH,ALIGN MASK LEVEL 6
ns_001103,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,MEASURE LINE WIDTH,DEPOSIT METAL 1,DEPOSIT TOP METAL
ns_001104,ETCH SILICON OR OXIDE WINDOW,HARD BAKE,POLYSILICON ETCH DRY,METAL ETCH DRY,OXIDE ETCH DRY
ns_001105,BACKSIDE CLEAN,BACKSIDE CLEAN FINAL,BACKSIDE THINNING CHECK,FINAL CLEAN,FRONTSIDE CLEAN
ns_001106,HARD BAKE,DIELECTRIC ETCH VIA,VIA ETCH,VIA ETCH THROUGH DIELECTRIC,FIELD OXIDE ETCH
ns_001107,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,DEVELOP PHOTORESIST,SPIN COAT PHOTORESIST
ns_001108,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,DEVELOP PHOTORESIST
ns_001109,INSPECT PATTERN LEVEL 1,FIELD PATTERN INSPECTION,P BODY WINDOW INSPECTION,METAL PATTERN INSPECTION,ALIGN MASK LEVEL 2
ns_001110,BACKSIDE ETCH CLEAN,SWITCHING TEST,CLEAN AFTER WINDOW ETCH,CLEAN AFTER ETCH,DEPOSIT BACKSIDE METAL
ns_001111,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL ELECTRICAL TEST PREP,FINAL PARTICLE INSPECTION,FINAL CD INSPECTION
ns_001112,EPITAXIAL WAFER CHECK,WAFER CLEAN PRE-GRIND,DRY WAFER,HF DIP,EPITAXIAL LAYER PREP
ns_001113,LOT RELEASE,FINAL LOT RELEASE,YIELD ANALYSIS,LOT IDENTIFICATION,WAFER SORT TEST
ns_001114,MEASURE JUNCTION DEPTH,THERMAL OXIDATION,MEASURE OXIDE THICKNESS,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION
ns_001115,MEASURE PASSIVATION THICKNESS,MEASURE PASSIVATION QUALITY,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,PASSIVATION ETCH PAD OPENING
ns_001116,ETCH SILICON OR OXIDE WINDOW,HARD BAKE,POLYSILICON ETCH DRY,OXIDE ETCH DRY,METAL ETCH DRY
ns_001117,FIELD PATTERN INSPECTION,P BODY WINDOW INSPECTION,PATTERN INSPECTION LEVEL 2,POLY PATTERN INSPECTION,ALIGN MASK LEVEL 3
ns_001118,MEASURE WAFER THICKNESS,MEASURE THICKNESS,FINAL THICKNESS MEASURE,MEASURE DIELECTRIC THICKNESS,BACKSIDE RINSE
ns_001119,HARD BAKE,FIELD OXIDE ETCH,VIA ETCH,DIELECTRIC ETCH VIA,VIA ETCH THROUGH DIELECTRIC
ns_001120,FILL VIA METAL,FILL VIA TUNGSTEN,METAL PATTERN INSPECTION,DEPOSIT BACKSIDE METAL,OXIDE STRIP
ns_001121,ANNEAL POLYSILICON,POLYSILICON ANNEAL,ETCH SILICON OR OXIDE WINDOW,DEPOSIT POLYSILICON,IMPLANT N BUFFER
ns_001122,STRIP RESIST,STRIP PHOTORESIST,STRIP RESIST LEVEL 2,DEVELOP PHOTORESIST,SPIN COAT PHOTORESIST
ns_001123,MEASURE VIA CD,DEPOSIT BARRIER METAL,DEVELOP PHOTORESIST,MEASURE LINE WIDTH,STRIP RESIST
ns_001124,MEASURE JUNCTION DEPTH,THERMAL OXIDATION,MEASURE OXIDE THICKNESS,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION
ns_001125,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,EPITAXIAL REWORK CHECK,MEASURE OXIDE THICKNESS,EPITAXIAL LAYER PREP
ns_001126,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,CMP METAL,CMP VIA FILL,DEPOSIT INTERLEVEL DIELECTRIC
ns_001127,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,SPIN COAT PHOTORESIST
ns_001128,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,SPIN COAT PHOTORESIST
ns_001129,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,DEVELOP PHOTORESIST
ns_001130,VIA OPENING INSPECTION,VIA INSPECTION,METAL PATTERN INSPECTION,POLY PATTERN INSPECTION,EXPOSE LITHO LEVEL 4
ns_001131,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,HARD BAKE
ns_001132,SOFT BAKE,WAFER SORT TEST,YIELD ANALYSIS,FINAL THICKNESS MEASURE,CURE PASSIVATION
ns_001133,MEASURE OXIDE THICKNESS,MEASURE FILM THICKNESS,THERMAL OXIDATION,OXIDE ETCH DRY,MEASURE JUNCTION DEPTH
ns_001134,THERMAL OXIDATION,MEASURE JUNCTION DEPTH,MEASURE OXIDE THICKNESS,SWITCHING TEST,DEPOSIT FIELD OXIDE
ns_001135,SOFT BAKE,WAFER SORT TEST,YIELD ANALYSIS,FINAL THICKNESS MEASURE,CURE PASSIVATION
ns_001136,POLYSILICON ETCH DRY,HARD BAKE,FIELD OXIDE ETCH,METAL ETCH DRY,OXIDE ETCH DRY
ns_001137,OXIDE ETCH DRY,HARD BAKE,MEASURE OPENING CD,IMPLANT P BODY,ETCH SILICON OR OXIDE WINDOW
ns_001138,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,SPIN COAT PHOTORESIST
ns_001139,EPITAXIAL LAYER PREP,EPITAXIAL REWORK CHECK,DEPOSIT FIELD OXIDE,EPITAXIAL WAFER CHECK,MEASURE SHEET RESISTANCE
ns_001140,CLEAN AFTER METAL ETCH,CLEAN AFTER VIA ETCH,CLEAN PAD OPENING,CLEAN AFTER OXIDE ETCH,BACKSIDE ETCH CLEAN
ns_001141,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS,MEASURE OXIDE THICKNESS,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS
ns_001142,DEVELOP PHOTORESIST,POST EXPOSE BAKE,DEVELOP PAD WINDOW,PRE ANNEAL CHECK,SPIN COAT PHOTORESIST
ns_001143,HARD BAKE,FIELD OXIDE ETCH,DIELECTRIC ETCH VIA,VIA ETCH,VIA ETCH THROUGH DIELECTRIC
ns_001144,HARD BAKE,FIELD OXIDE ETCH,DIELECTRIC ETCH VIA,VIA ETCH,VIA ETCH THROUGH DIELECTRIC
ns_001145,BACKSIDE ETCH CLEAN,CLEAN AFTER WINDOW ETCH,SWITCHING TEST,CLEAN AFTER ETCH,DEPOSIT BACKSIDE METAL
ns_001146,BACKSIDE RINSE,BACKSIDE DRY,BACKSIDE ANNEAL,RINSE WET WAFER_EDGE,MEASURE PAD OPENING
ns_001147,MEASURE SURFACE PLANARITY,MEASURE PLANARITY,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,MEASURE METAL THICKNESS
ns_001148,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST,FINAL ELECTRICAL TEST PREP
ns_001149,MEASURE CD LEVEL 1,DEPOSIT POLYSILICON,MEASURE OPENING CD,IMPLANT P BODY,OXIDE ETCH DRY
ns_001150,YIELD ANALYSIS,WAFER SORT TEST,LOT RELEASE,FINAL LOT RELEASE,FINAL THICKNESS MEASURE
ns_001151,BACKSIDE ANNEAL,BACKSIDE DRY,CLEAN PAD OPENING,METAL PATTERN INSPECTION,MEASURE PAD OPENING
ns_001152,POLYSILICON ETCH DRY,HARD BAKE,FIELD OXIDE ETCH,METAL ETCH DRY,DIELECTRIC ETCH VIA
ns_001153,DEPOSIT METAL 1,DEPOSIT TOP METAL,MEASURE VIA RESISTANCE,MEASURE CONTACT RESISTANCE,DEPOSIT PASSIVATION LAYER
ns_001154,CMP VIA FILL,CMP METAL,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,ANNEAL METAL
ns_001155,MEASURE SURFACE PLANARITY,MEASURE PLANARITY,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,MEASURE METAL THICKNESS
ns_001156,HARD BAKE,DIELECTRIC ETCH VIA,VIA ETCH,VIA ETCH THROUGH DIELECTRIC,POLYSILICON ETCH DRY
ns_001157,MEASURE JUNCTION DEPTH,THERMAL OXIDATION,MEASURE OXIDE THICKNESS,RAPID THERMAL ANNEAL,DRIVE IN DIFFUSION
ns_001158,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,MEASURE DIELECTRIC THICKNESS
ns_001159,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE POLY THICKNESS,MEASURE FILM THICKNESS,HARD BAKE
ns_001160,CLEAN AFTER METAL ETCH,CLEAN AFTER VIA ETCH,CLEAN PAD OPENING,CLEAN AFTER OXIDE ETCH,BACKSIDE ETCH CLEAN
ns_001161,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 1,EXPOSE LITHO LEVEL 5
ns_001162,MEASURE POLY THICKNESS,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,MEASURE FILM THICKNESS,POST EXPOSE BAKE
ns_001163,EXPOSE LITHO LEVEL 4,EXPOSE LITHO LEVEL 3,EXPOSE LITHO LEVEL 5,EXPOSE LITHO LEVEL 2,EXPOSE LITHO LEVEL 6
ns_001164,OXIDE ETCH DRY,HARD BAKE,METAL ETCH DRY,POLYSILICON ETCH DRY,ETCH SILICON OR OXIDE WINDOW
