EXAMPLE_ID,RANK_1,RANK_2,RANK_3,RANK_4,RANK_5
ns_000399,DEPOSIT METAL SEED,DEPOSIT TUNGSTEN SEED,,,
ns_000400,CURE PASSIVATION,,,,
ns_000401,MEASURE OPENING CD,IMPLANT WELL,,,
ns_000402,BACKSIDE METALLIZATION PREP,,,,
ns_000403,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,,,
ns_000404,BACKSIDE ANNEAL,,,,
ns_000405,FILL VIA METAL,,,,
ns_000406,OXIDE ETCH,HARD BAKE,,,
ns_000407,MEASURE PLANARITY,MEASURE SURFACE PLANARITY,,,
ns_000408,LEAKAGE TEST,,,,
ns_000409,LIGHT ANNEAL,,,,
ns_000410,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 5,,,
ns_000411,THRESHOLD VOLTAGE TEST,BREAKDOWN VOLTAGE TEST,PARAMETRIC TEST,,
ns_000412,MEASURE JUNCTION DEPTH,THERMAL OXIDATION,,,
ns_000413,CLEAN AFTER METAL ETCH,,,,
ns_000414,EPITAXY PREP,,,,
ns_000415,CURE PASSIVATION,,,,
ns_000416,WAFER SORT TEST,,,,
ns_000417,STRIP RESIST,STRIP PHOTORESIST,,,
ns_000418,EPITAXY PREP,,,,
ns_000419,BACKSIDE CLEAN,BACKSIDE GRIND,BACKSIDE THINNING CHECK,BACKSIDE CLEAN FINAL,
ns_000420,RCA CLEAN 2,WET CLEAN RCA2,,,
ns_000421,ALIGN MASK LEVEL 4,ALIGN MASK LEVEL 6,,,
ns_000422,DEPOSIT METAL SEED,DEPOSIT TUNGSTEN SEED,,,
ns_000423,ALIGN MASK LEVEL 1,,,,
ns_000424,EXPOSE LITHO LEVEL 3,,,,
ns_000425,BACKSIDE ETCH CLEAN,,,,
ns_000426,MEASURE SPACER WIDTH,IMPLANT LDD,,,
ns_000427,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS,,,
ns_000428,THERMAL OXIDATION,,,,
ns_000429,MEASURE OXIDE THICKNESS,,,,
ns_000430,RAPID THERMAL ANNEAL,,,,
ns_000431,POLYSILICON ETCH,HARD BAKE,,,
ns_000432,DEPOSIT BACKSIDE METAL,,,,
ns_000433,POLYSILICON ETCH,HARD BAKE,,,
ns_000434,CLEAN AFTER METAL ETCH,,,,
ns_000435,DRY WAFER,OXIDE STRIP,SUBSTRATE CHECK,WAFER CLEAN PRE-GRIND,EPITAXIAL WAFER CHECK
ns_000436,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,,,
ns_000437,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST
ns_000438,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL ELECTRICAL TEST PREP,
ns_000439,CLEAN AFTER ETCH,,,,
ns_000440,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS,,,
ns_000441,BACKSIDE DRY,,,,
ns_000442,CLEAN AFTER POLY ETCH,,,,
ns_000443,DEVELOP PHOTORESIST,POST EXPOSE BAKE,,,
ns_000444,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST
ns_000445,GATE OXIDE PREP,SPIN COAT PHOTORESIST,,,
ns_000446,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST
ns_000447,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,FINAL OXIDE CHECK,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST
ns_000448,MEASURE JUNCTION DEPTH,THERMAL OXIDATION,,,
ns_000449,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST
ns_000450,BACKSIDE METALLIZATION PREP,,,,
ns_000451,STRIP PHOTORESIST,STRIP RESIST,,,
ns_000452,EXPOSE LITHO LEVEL 1,,,,
ns_000453,LIGHT ANNEAL,,,,
ns_000454,CMP VIA FILL,CMP METAL,,,
ns_000455,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC,,,
ns_000456,BACKSIDE ANNEAL,,,,
ns_000457,MEASURE GATE OXIDE THICKNESS,,,,
ns_000458,DEPOSIT BACKSIDE METAL,,,,
ns_000459,MEASURE SURFACE PLANARITY,MEASURE PLANARITY,,,
ns_000460,RCA CLEAN 2,WET CLEAN RCA2,,,
ns_000461,LOT RELEASE,FINAL LOT RELEASE,,,
ns_000462,EXPOSE LITHO LEVEL 1,,,,
ns_000463,EPITAXIAL DEPOSITION,,,,
ns_000464,MEASURE EPITAXY THICKNESS,,,,
ns_000465,DRY WAFER,OXIDE STRIP,SUBSTRATE CHECK,WAFER CLEAN PRE-GRIND,EPITAXIAL WAFER CHECK
ns_000466,FILL VIA METAL,,,,
ns_000467,DRIVE IN DIFFUSION,,,,
ns_000468,LEAKAGE TEST,,,,
ns_000469,CLEAN PAD OPENING,,,,
ns_000470,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST
ns_000471,DEPOSIT BACKSIDE METAL,,,,
ns_000472,BACKSIDE ETCH CLEAN,,,,
ns_000473,MEASURE EPITAXY THICKNESS,,,,
ns_000474,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,,,
ns_000475,STRIP RESIST,STRIP PHOTORESIST,,,
ns_000476,STRIP PHOTORESIST,STRIP RESIST,,,
ns_000477,DEVELOP PHOTORESIST,DEVELOP PAD WINDOW,,,
ns_000478,RAPID THERMAL ANNEAL,,,,
ns_000479,PASSIVATION ETCH,PASSIVATION ETCH PAD OPENING,,,
ns_000480,OPEN PAD WINDOW LITHO,PAD WINDOW LITHO,,,
ns_000481,GATE OXIDE GROWTH,,,,
ns_000482,DEPOSIT POLYSILICON,,,,
ns_000483,MEASURE OXIDE THICKNESS,,,,
ns_000484,IMPLANT LDD,,,,
ns_000485,MEASURE WAFER THICKNESS,MEASURE THICKNESS,,,
ns_000486,SOFT BAKE,,,,
ns_000487,METAL PATTERN INSPECTION,POLY PATTERN INSPECTION,,,
ns_000488,CLEAN PAD OPENING,,,,
ns_000489,MEASURE SPACER WIDTH,IMPLANT LDD,,,
ns_000490,DEPOSIT BARRIER METAL,,,,
ns_000491,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS,,,
ns_000492,BACKSIDE ETCH CLEAN,,,,
ns_000493,ANISOTROPIC ETCH SPACER,,,,
ns_000494,STRIP RESIST,STRIP PHOTORESIST,,,
ns_000495,THERMAL OXIDATION,,,,
ns_000496,PASSIVATION ETCH,PASSIVATION ETCH PAD OPENING,,,
ns_000497,RAPID THERMAL ANNEAL,,,,
ns_000498,MEASURE RESISTIVITY,,,,
ns_000499,EPITAXY PREP,,,,
ns_000500,SOFT BAKE,,,,
ns_000501,RCA CLEAN 2,WET CLEAN RCA2,,,
ns_000502,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS,,,
ns_000503,HARD BAKE,DIELECTRIC ETCH VIA,VIA ETCH,VIA ETCH THROUGH DIELECTRIC,
ns_000504,PAD WINDOW LITHO,OPEN PAD WINDOW LITHO,,,
ns_000505,EXPOSE LITHO LEVEL 2,,,,
ns_000506,DEVELOP PHOTORESIST,POST EXPOSE BAKE,,,
ns_000507,STRIP PHOTORESIST,STRIP RESIST,,,
ns_000508,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,,,
ns_000509,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 4,,,
ns_000510,SOFT BAKE,,,,
ns_000511,CLEAN AFTER METAL ETCH,,,,
ns_000512,PRE ANNEAL CHECK,LIGHT ANNEAL,,,
ns_000513,HF DIP,,,,
ns_000514,MEASURE OXIDE THICKNESS,,,,
ns_000515,CLEAN PAD OPENING,,,,
ns_000516,MEASURE RESISTIVITY,,,,
ns_000517,EXPOSE LITHO LEVEL 2,,,,
ns_000518,MEASURE EPITAXY THICKNESS,,,,
ns_000519,OPEN PAD WINDOW,OPEN BOND PAD WINDOW,,,
ns_000520,P BODY WINDOW INSPECTION,POLY PATTERN INSPECTION,PATTERN INSPECTION LEVEL 2,,
ns_000521,CLEAN AFTER POLY ETCH,,,,
ns_000522,BACKSIDE DRY,,,,
ns_000523,SWITCHING TEST,,,,
ns_000524,STRIP RESIST,STRIP PHOTORESIST,,,
ns_000525,SPIN COAT PHOTORESIST,,,,
ns_000526,LOT RELEASE,FINAL LOT RELEASE,,,
ns_000527,MEASURE WAFER THICKNESS,MEASURE THICKNESS,,,
ns_000528,STRIP RESIST,STRIP PHOTORESIST,,,
ns_000529,SPIN COAT PHOTORESIST,GATE OXIDE PREP,,,
ns_000530,SOFT BAKE,,,,
ns_000531,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL ELECTRICAL TEST PREP,,
ns_000532,SPIN COAT PHOTORESIST,,,,
ns_000533,IMPLANT WELL,,,,
ns_000534,IMPLANT LDD,,,,
ns_000535,CMP DIELECTRIC,CMP INTERLAYER DIELECTRIC,,,
ns_000536,MEASURE PAD OPENING,,,,
ns_000537,RAPID THERMAL ANNEAL,,,,
ns_000538,STRIP RESIST,STRIP PHOTORESIST,,,
ns_000539,LEAKAGE TEST,,,,
ns_000540,CLEAN PAD OPENING,,,,
ns_000541,STRIP PHOTORESIST,STRIP RESIST,,,
ns_000542,MEASURE POLY THICKNESS,SPIN COAT PHOTORESIST,,,
ns_000543,INSPECT PATTERN LEVEL 1,PATTERN INSPECTION LEVEL 1,,,
ns_000544,SWITCHING TEST,,,,
ns_000545,CURE PASSIVATION,,,,
ns_000546,DEVELOP PHOTORESIST,,,,
ns_000547,EPITAXIAL DEPOSITION,,,,
ns_000548,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST
ns_000549,SOFT BAKE,,,,
ns_000550,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,,,
ns_000551,STRIP RESIST,STRIP PHOTORESIST,,,
ns_000552,RAPID THERMAL ANNEAL,,,,
ns_000553,EPITAXY ANNEAL,,,,
ns_000554,STRIP PHOTORESIST,STRIP RESIST,,,
ns_000555,EPITAXY ANNEAL,,,,
ns_000556,BACKSIDE ANNEAL,,,,
ns_000557,EPITAXY ANNEAL,,,,
ns_000558,IMPLANT SOURCE DRAIN,IMPLANT CHANNEL STOP,,,
ns_000559,RAPID THERMAL ANNEAL,,,,
ns_000560,MEASURE VIA CD,DEPOSIT BARRIER METAL,,,
ns_000561,GATE OXIDE GROWTH,,,,
ns_000562,ALIGN MASK LEVEL 1,,,,
ns_000563,DEVELOP PAD WINDOW,DEVELOP PHOTORESIST,,,
ns_000564,SWITCHING TEST,,,,
ns_000565,STRIP PHOTORESIST,STRIP RESIST,,,
ns_000566,MEASURE WAFER THICKNESS,MEASURE THICKNESS,,,
ns_000567,DEVELOP PHOTORESIST,POST EXPOSE BAKE,,,
ns_000568,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,,,
ns_000569,SPIN COAT PHOTORESIST,,,,
ns_000570,INSPECT PATTERN LEVEL 1,PATTERN INSPECTION LEVEL 1,,,
ns_000571,DRY WAFER,OXIDE STRIP,EPITAXIAL WAFER CHECK,WAFER CLEAN PRE-GRIND,SUBSTRATE CHECK
ns_000572,ANISOTROPIC ETCH SPACER,,,,
ns_000573,EPITAXY ANNEAL,,,,
ns_000574,STRIP PHOTORESIST,STRIP RESIST,,,
ns_000575,SWITCHING TEST,,,,
ns_000576,RAPID THERMAL ANNEAL,,,,
ns_000577,RAPID THERMAL ANNEAL,,,,
ns_000578,LEAKAGE TEST,,,,
ns_000579,CMP DIELECTRIC,CMP INTERLAYER DIELECTRIC,,,
ns_000580,THERMAL OXIDATION,,,,
ns_000581,FILL VIA METAL,,,,
ns_000582,SOFT BAKE,,,,
ns_000583,SPIN COAT PHOTORESIST,,,,
ns_000584,MEASURE RESISTIVITY,,,,
ns_000585,CLEAN AFTER POLY ETCH,,,,
ns_000586,MEASURE VIA RESISTANCE,MEASURE CONTACT RESISTANCE,DEPOSIT METAL 1,DEPOSIT TOP METAL,
ns_000587,THERMAL OXIDATION,,,,
ns_000588,STRIP RESIST,STRIP PHOTORESIST,,,
ns_000589,SOFT BAKE,,,,
ns_000590,MEASURE POLY THICKNESS,SPIN COAT PHOTORESIST,,,
ns_000591,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST
ns_000592,HF DIP,,,,
ns_000593,BACKSIDE DRY,,,,
ns_000594,THRESHOLD VOLTAGE TEST,BREAKDOWN VOLTAGE TEST,PARAMETRIC TEST,,
ns_000595,SWITCHING TEST,,,,
ns_000596,DEVELOP PHOTORESIST,POST EXPOSE BAKE,,,
ns_000597,IMPLANT CHANNEL STOP,IMPLANT SOURCE DRAIN,,,
ns_000598,DENSIFY DIELECTRIC,DENSIFY OXIDE,,,
ns_000599,ALIGN MASK LEVEL 1,,,,
ns_000600,MEASURE SHEET RESISTANCE,DEPOSIT SPACER DIELECTRIC,,,
ns_000601,SPIN COAT PHOTORESIST,,,,
ns_000602,CLEAN PAD OPENING,,,,
ns_000603,MEASURE JUNCTION PROFILE,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC,,
ns_000604,ALIGN MASK LEVEL 3,ALIGN MASK LEVEL 5,,,
ns_000605,MEASURE RESISTIVITY,,,,
ns_000606,MEASURE LINE WIDTH,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,,
ns_000607,BACKSIDE GRIND,DEPOSIT BACKSIDE PROTECTION,,,
ns_000608,MEASURE BACKSIDE CONTACT,,,,
ns_000609,WAFER SORT TEST,,,,
ns_000610,ALIGN MASK LEVEL 1,,,,
ns_000611,STRIP PHOTORESIST,STRIP RESIST,,,
ns_000612,DEVELOP PHOTORESIST,,,,
ns_000613,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST
ns_000614,SOFT BAKE,,,,
ns_000615,BACKSIDE METALLIZATION PREP,,,,
ns_000616,VIA ETCH THROUGH DIELECTRIC,VIA ETCH,DIELECTRIC ETCH VIA,,
ns_000617,SPIN COAT PHOTORESIST,,,,
ns_000618,ANNEAL METAL 1,ANNEAL METAL,,,
ns_000619,BACKSIDE METALLIZATION PREP,,,,
ns_000620,MEASURE PAD OPENING,,,,
ns_000621,MEASURE RESISTIVITY,,,,
ns_000622,DEVELOP PHOTORESIST,DEVELOP PAD WINDOW,,,
ns_000623,LOT RELEASE,FINAL LOT RELEASE,,,
ns_000624,CLEAN AFTER VIA ETCH,,,,
ns_000625,PASSIVATION ETCH,PASSIVATION ETCH PAD OPENING,,,
ns_000626,EXPOSE LITHO LEVEL 2,,,,
ns_000627,YIELD ANALYSIS,,,,
ns_000628,WAFER SORT TEST,,,,
ns_000629,STRIP PHOTORESIST,STRIP RESIST,,,
ns_000630,ALIGN MASK LEVEL 4,ALIGN MASK LEVEL 6,,,
ns_000631,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,,,
ns_000632,VIA OPENING INSPECTION,VIA INSPECTION,FIELD PATTERN INSPECTION,,
ns_000633,SWITCHING TEST,,,,
ns_000634,STRIP RESIST,STRIP PHOTORESIST,,,
ns_000635,ALIGN MASK LEVEL 1,,,,
ns_000636,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,,,
ns_000637,EXPOSE LITHO LEVEL 4,,,,
ns_000638,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,FINAL OXIDE CHECK,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST
ns_000639,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,,,
ns_000640,THRESHOLD VOLTAGE TEST,BREAKDOWN VOLTAGE TEST,PARAMETRIC TEST,,
ns_000641,DEVELOP PHOTORESIST,POST EXPOSE BAKE,,,
ns_000642,OPEN BOND PAD WINDOW,OPEN PAD WINDOW,,,
ns_000643,MEASURE SPACER WIDTH,IMPLANT LDD,,,
ns_000644,MEASURE POLY THICKNESS,SPIN COAT PHOTORESIST,,,
ns_000645,OPEN PAD WINDOW LITHO,PAD WINDOW LITHO,,,
ns_000646,ALIGN MASK LEVEL 1,,,,
ns_000647,SPIN COAT PHOTORESIST,,,,
ns_000648,DEPOSIT METAL SEED,DEPOSIT TUNGSTEN SEED,,,
ns_000649,BACKSIDE ETCH CLEAN,,,,
ns_000650,GATE OXIDE GROWTH,,,,
ns_000651,EXPOSE LITHO LEVEL 3,,,,
ns_000652,WAFER SURFACE CLEAN,,,,
ns_000653,MEASURE EPITAXY THICKNESS,,,,
ns_000654,MEASURE RESISTIVITY,,,,
ns_000655,MEASURE CONTACT RESISTANCE,MEASURE VIA RESISTANCE,DEPOSIT TOP METAL,DEPOSIT METAL 1,
ns_000656,RAPID THERMAL ANNEAL,,,,
ns_000657,IMPLANT CHANNEL STOP,IMPLANT SOURCE DRAIN,,,
ns_000658,MEASURE RESISTIVITY,,,,
ns_000659,YIELD ANALYSIS,,,,
ns_000660,RAPID THERMAL ANNEAL,,,,
ns_000661,DEVELOP PHOTORESIST,POST EXPOSE BAKE,,,
ns_000662,STRIP PHOTORESIST,STRIP RESIST,,,
ns_000663,CMP VIA FILL,CMP METAL,,,
ns_000664,CURE PASSIVATION,,,,
ns_000665,CURE PASSIVATION,,,,
ns_000666,HF DIP,,,,
ns_000667,PASSIVATION ETCH,PASSIVATION ETCH PAD OPENING,,,
ns_000668,PASSIVATION ETCH,PASSIVATION ETCH PAD OPENING,,,
ns_000669,EXPOSE LITHO LEVEL 2,,,,
ns_000670,MEASURE PAD OPENING,,,,
ns_000671,DEVELOP PHOTORESIST,POST EXPOSE BAKE,,,
ns_000672,FINAL THICKNESS MEASURE,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST
ns_000673,SOFT BAKE,,,,
ns_000674,GATE OXIDE GROWTH,,,,
ns_000675,INSPECT PATTERN LEVEL 1,PATTERN INSPECTION LEVEL 1,,,
ns_000676,EXPOSE LITHO LEVEL 2,,,,
ns_000677,DEPOSIT SPACER DIELECTRIC,,,,
ns_000678,IMPLANT CHANNEL STOP,IMPLANT SOURCE DRAIN,,,
ns_000679,PRE ANNEAL CHECK,LIGHT ANNEAL,,,
ns_000680,WAFER SORT TEST,,,,
ns_000681,ALIGN MASK LEVEL 4,ALIGN MASK LEVEL 2,,,
ns_000682,ANISOTROPIC ETCH SPACER,,,,
ns_000683,SPIN COAT PHOTORESIST,,,,
ns_000684,EPITAXIAL DEPOSITION,,,,
ns_000685,SOFT BAKE,,,,
ns_000686,DEVELOP PHOTORESIST,,,,
ns_000687,MEASURE RESISTIVITY,,,,
ns_000688,MEASURE PASSIVATION QUALITY,MEASURE PASSIVATION THICKNESS,,,
ns_000689,DEVELOP PHOTORESIST,POST EXPOSE BAKE,,,
ns_000690,LOT RELEASE,FINAL LOT RELEASE,,,
ns_000691,THRESHOLD VOLTAGE TEST,BREAKDOWN VOLTAGE TEST,SWITCHING TEST,,
ns_000692,MEASURE JUNCTION PROFILE,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC,,
ns_000693,PRE ANNEAL CHECK,LIGHT ANNEAL,,,
ns_000694,CLEAN PAD OPENING,,,,
ns_000695,HF DIP,,,,
ns_000696,BACKSIDE DRY,,,,
ns_000697,YIELD ANALYSIS,,,,
ns_000698,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC,,,
ns_000699,EPITAXY PREP,,,,
ns_000700,MEASURE RESISTIVITY,,,,
ns_000701,MEASURE DIELECTRIC THICKNESS,MEASURE FILM THICKNESS,,,
ns_000702,RAPID THERMAL ANNEAL,,,,
ns_000703,SOFT BAKE,,,,
ns_000704,RAPID THERMAL ANNEAL,,,,
ns_000705,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,,,
ns_000706,RAPID THERMAL ANNEAL,,,,
ns_000707,STRIP PHOTORESIST,STRIP RESIST,,,
ns_000708,THERMAL OXIDATION,,,,
ns_000709,SPIN COAT PHOTORESIST,,,,
ns_000710,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,,,
ns_000711,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,,,
ns_000712,BACKSIDE ANNEAL,,,,
ns_000713,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,,,
ns_000714,SOFT BAKE,,,,
ns_000715,EPITAXY PREP,,,,
ns_000716,MEASURE OPENING CD,IMPLANT WELL,,,
ns_000717,MEASURE BACKSIDE CONTACT,,,,
ns_000718,SPIN COAT PHOTORESIST,,,,
ns_000719,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,,,
ns_000720,THERMAL OXIDATION,,,,
ns_000721,MEASURE PAD OPENING,,,,
ns_000722,VIA OPENING INSPECTION,VIA INSPECTION,FIELD PATTERN INSPECTION,,
ns_000723,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,,,
ns_000724,LEAKAGE TEST,,,,
ns_000725,STRIP PHOTORESIST,STRIP RESIST,,,
ns_000726,DEPOSIT METAL 1,DEPOSIT TOP METAL,,,
ns_000727,POLYSILICON ETCH DRY,POLYSILICON ETCH,,,
ns_000728,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,,,
ns_000729,MEASURE JUNCTION DEPTH,THERMAL OXIDATION,,,
ns_000730,EXPOSE LITHO LEVEL 3,,,,
ns_000731,SOFT BAKE,,,,
ns_000732,DEPOSIT BACKSIDE METAL,,,,
ns_000733,EXPOSE LITHO LEVEL 1,,,,
ns_000734,SPIN COAT PHOTORESIST,,,,
ns_000735,FINAL CLEAN,,,,
ns_000736,CURE PASSIVATION,,,,
ns_000737,BACKSIDE ETCH CLEAN,,,,
ns_000738,DEPOSIT PASSIVATION,DEPOSIT PASSIVATION LAYER,,,
ns_000739,EXPOSE LITHO LEVEL 2,,,,
ns_000740,STRIP PHOTORESIST,STRIP RESIST,,,
ns_000741,RAPID THERMAL ANNEAL,,,,
ns_000742,SPIN COAT PHOTORESIST,,,,
ns_000743,WAFER SURFACE CLEAN,,,,
ns_000744,DEVELOP PHOTORESIST,POST EXPOSE BAKE,,,
ns_000745,PAD WINDOW LITHO,OPEN PAD WINDOW LITHO,,,
ns_000746,IMPLANT SOURCE DRAIN,IMPLANT CHANNEL STOP,,,
ns_000747,IMPLANT LDD,,,,
ns_000748,DEVELOP PHOTORESIST,POST EXPOSE BAKE,,,
ns_000749,GATE OXIDE GROWTH,,,,
ns_000750,STRIP RESIST,STRIP PHOTORESIST,,,
ns_000751,YIELD ANALYSIS,,,,
ns_000752,DEVELOP PHOTORESIST,DEVELOP PAD WINDOW,,,
ns_000753,DENSIFY OXIDE,DENSIFY DIELECTRIC,,,
ns_000754,CMP INTERLAYER DIELECTRIC,CMP DIELECTRIC,,,
ns_000755,SPIN COAT PHOTORESIST,MEASURE METAL THICKNESS,,,
ns_000756,GATE OXIDE GROWTH,,,,
ns_000757,PRE ANNEAL CHECK,LIGHT ANNEAL,,,
ns_000758,PRE ANNEAL CHECK,LIGHT ANNEAL,,,
ns_000759,SWITCHING TEST,,,,
ns_000760,DEPOSIT BACKSIDE METAL,,,,
ns_000761,WAFER SORT TEST,,,,
ns_000762,DEVELOP PHOTORESIST,POST EXPOSE BAKE,,,
ns_000763,SOFT BAKE,,,,
ns_000764,HARD BAKE,VIA ETCH,DIELECTRIC ETCH VIA,VIA ETCH THROUGH DIELECTRIC,
ns_000765,ALIGN MASK LEVEL 2,ALIGN MASK LEVEL 4,,,
ns_000766,CLEAN AFTER POLY ETCH,,,,
ns_000767,CLEAN AFTER VIA ETCH,,,,
ns_000768,DEPOSIT TOP METAL,DEPOSIT METAL 1,,,
ns_000769,MEASURE POLY THICKNESS,SPIN COAT PHOTORESIST,,,
ns_000770,SPIN COAT PHOTORESIST,GATE OXIDE PREP,,,
ns_000771,PRE ANNEAL CHECK,RAPID THERMAL ANNEAL,,,
ns_000772,BACKSIDE DRY,,,,
ns_000773,FINAL PARTICLE INSPECTION,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL ELECTRICAL TEST PREP,
ns_000774,OPEN PAD WINDOW,OPEN BOND PAD WINDOW,,,
ns_000775,FINAL GEOMETRY CHECK,FINAL CD INSPECTION,FINAL PARTICLE INSPECTION,ELECTRICAL PARAMETRIC TEST,PARAMETRIC TEST
ns_000776,CMP DIELECTRIC,CMP INTERLAYER DIELECTRIC,,,
ns_000777,DEVELOP PHOTORESIST,POST EXPOSE BAKE,,,
ns_000778,ANISOTROPIC ETCH SPACER,,,,
ns_000779,IMPLANT WELL,,,,
ns_000780,EXPOSE LITHO LEVEL 2,,,,
ns_000781,CLEAN AFTER POLY ETCH,,,,
ns_000782,MEASURE BACKSIDE CONTACT,,,,
ns_000783,BACKSIDE ETCH CLEAN,,,,
ns_000784,SOFT BAKE,,,,
ns_000785,IMPLANT WELL,,,,
ns_000786,MEASURE JUNCTION PROFILE,DEPOSIT INTERLEVEL DIELECTRIC,DEPOSIT INTERLAYER DIELECTRIC,,
ns_000787,MEASURE SPACER WIDTH,IMPLANT LDD,,,
ns_000788,PARAMETRIC TEST,ELECTRICAL PARAMETRIC TEST,FINAL ELECTRICAL TEST PREP,,
ns_000789,SOFT BAKE,,,,
ns_000790,STRIP PHOTORESIST,STRIP RESIST,,,
ns_000791,MEASURE CONTACT RESISTANCE,MEASURE VIA RESISTANCE,DEPOSIT TOP METAL,DEPOSIT METAL 1,
ns_000792,EXPOSE LITHO LEVEL 4,,,,
ns_000793,SOFT BAKE,,,,
ns_000794,IMPLANT CHANNEL STOP,IMPLANT SOURCE DRAIN,,,
ns_000795,MEASURE SHEET RESISTANCE,DEPOSIT SPACER DIELECTRIC,,,
ns_000796,EPITAXY ANNEAL,,,,
ns_000797,WAFER CLEAN PRE-GRIND,SUBSTRATE CHECK,EPITAXIAL WAFER CHECK,,
ns_000798,POLYSILICON ETCH DRY,POLYSILICON ETCH,,,
ns_000799,SWITCHING TEST,,,,
ns_000800,BACKSIDE RINSE,,,,
ns_000801,EPITAXY PREP,,,,
ns_000802,EXPOSE LITHO LEVEL 2,,,,
ns_000803,MEASURE VIA CD,DEPOSIT BARRIER METAL,,,
ns_000804,EXPOSE LITHO LEVEL 3,,,,
ns_000805,OXIDE ETCH,HARD BAKE,,,
ns_000806,MEASURE SPACER WIDTH,IMPLANT LDD,,,
ns_000807,MEASURE GATE OXIDE THICKNESS,,,,
ns_000808,ALIGN MASK LEVEL 1,,,,
ns_000809,DRY WAFER,OXIDE STRIP,EPITAXIAL WAFER CHECK,WAFER CLEAN PRE-GRIND,SUBSTRATE CHECK
ns_000810,EPITAXIAL DEPOSITION,,,,
ns_000811,PASSIVATION ETCH PAD OPENING,PASSIVATION ETCH,,,
ns_000812,EPITAXY PREP,,,,
ns_000813,MEASURE POLY THICKNESS,SPIN COAT PHOTORESIST,,,
ns_000814,DEVELOP PHOTORESIST,DEVELOP PAD WINDOW,,,
ns_000815,PRE ANNEAL CHECK,DRIVE IN DIFFUSION,,,
ns_000816,GATE OXIDE PREP,SPIN COAT PHOTORESIST,,,
ns_000817,BACKSIDE DRY,,,,
